"","x"
"10529",NA
"10530",2149
"10531",101928160
"10532",4869
"10533",64219
"10534",55526
"10535",5179
"10536",92815
"10537",155061
"10538",5430
"10539",219902
"10540",23401
"10541",284114
"10542",79692
"10543",341208
"10544",388341
"10545",91351
"10546",79701
"10547",124908102
"10548",23109
"10549",168544
"10550",339500
"10551",55076
"10552",5912
"10553",57621
"10554",84282
"10555",79777
"10556",6448
"10557",NA
"10558",10586
"10559",2187
"10560",29072
"10561",259236
"10562",399664
"10563",51649
"10564",64582
"10565",124907837
"10566",9966
"10567",286128
"10568",7262
"10569",284459
"10570",5324
"10571",286451
"10572",26137
"10573",205428
"10574",90355
"10575",57463
"10576",2827
"10577",6478
"10578",22820
"10579",84967
"10580",768211
"10581",64864
"10582",55343
"10583",10193
"10584",6517
"10585",200205
"10586",1366
"10587",79673
"10588",94039
"10589",134553
"10590",84890
"10591",51287
"10592",5571
"10593",64785
"10594",91050
"10595",64963
"10596",6635
"10597",219790
"10598",55228
"10599",3418
"10600",NA
"10601",91304
"10602",7485
"10603",84629
"10604",161291
"10605",28955
"10606",55505
"10607",375061
"10608",11022
"10609",7562
"10610",9798
"10611",375748
"10612",64975
"10613",64764
"10614",NA
"10615",283989
"10616",7318
"10617",51021
"10618",5890
"10619",23641
"10620",51329
"10621",2131
"10622",6472
"10623",81532
"10624",84439
"10625",10159
"10626",124637
"10627",25825
"10628",7325
"10629",23336
"10630",338322
"10631",55137
"10632",338707
"10633",8905
"10634",65265
"10635",147650
"10636",342945
"10637",3770
"10638",26233
"10639",716
"10640",388323
"10641",100652824
"10642",143879
"10643",54059
"10644",2055
"10645",55344
"10646",11247
"10647",122553
"10648",161779
"10649",55666
"10650",147968
"10651",23265
"10652",3838
"10653",NA
"10654",402415
"10655",633
"10656",79598
"10657",2242
"10658",51218
"10659",90736
"10660",439921
"10661",3985
"10662",84975
"10663",55256
"10664",201965
"10665",6304
"10666",11248
"10667",2049
"10668",114042
"10669",389084
"10670",22906
"10671",83882
"10672",23236
"10673",348235
"10674",4692
"10675",100506380
"10676",50863
"10677",7267
"10678",283870
"10679",492311
"10680",25987
"10681",100272147
"10682",302
"10683",3214
"10684",164091
"10685",5069
"10686",389692
"10687",51335
"10688",6218
"10689",NA
"10690",1397
"10691",55794
"10692",64746
"10693",29035
"10694",NA
"10695",79087
"10696",80781
"10697",8241
"10698",100506504
"10699",2747
"10700",6165
"10701",6000
"10702",83733
"10703",170960
"10704",56849
"10705",28970
"10706",80254
"10707",280664
"10708",6734
"10709",2130
"10710",10473
"10711",221178
"10712",10052
"10713",25904
"10714",9112
"10715",389114
"10716",23705
"10717",162967
"10718",144608
"10719",5831
"10720",84316
"10721",161
"10722",6546
"10723",89874
"10724",18
"10725",1468
"10726",57118
"10727",729540
"10728",145748
"10729",125061
"10730",2621
"10731",10082
"10732",389337
"10733",11251
"10734",285753
"10735",125111
"10736",102723701
"10737",5877
"10738",338773
"10739",2188
"10740",91689
"10741",NA
"10742",10856
"10743",390637
"10744",84536
"10745",754
"10746",51428
"10747",5343
"10748",9802
"10749",147372
"10750",9403
"10751",NA
"10752",9831
"10753",202243
"10754",552900
"10755",54880
"10756",8690
"10757",219621
"10758",158358
"10759",2275
"10760",100128569
"10761",126075
"10762",105376752
"10763",10946
"10764",391712
"10765",NA
"10766",NA
"10767",728340
"10768",140460
"10769",11219
"10770",29933
"10771",4600
"10772",57634
"10773",84206
"10774",NA
"10775",54855
"10776",493753
"10777",51118
"10778",8624
"10779",253143
"10780",253190
"10781",54039
"10782",84193
"10783",388121
"10784",84133
"10785",23194
"10786",128989
"10787",NA
"10788",119559
"10789",84734
"10790",116541
"10791",220929
"10792",56941
"10793",8214
"10794",399949
"10795",348327
"10796",4707
"10797",64410
"10798",55039
"10799",NA
"10800",5678
"10801",2825
"10802",353500
"10803",10189
"10804",359845
"10805",9241
"10806",7378
"10807",84851
"10808",10186
"10809",146223
"10810",23585
"10811",29110
"10812",23466
"10813",10607
"10814",83999
"10815",10293
"10816",11200
"10817",57528
"10818",80139
"10819",148641
"10820",100288332
"10821",90187
"10822",221303
"10823",389677
"10824",286826
"10825",114781
"10826",256281
"10827",2863
"10828",100129543
"10829",55243
"10830",128239
"10831",10766
"10832",6331
"10833",340075
"10834",NA
"10835",130502
"10836",NA
"10837",NA
"10838",5613
"10839",387893
"10840",6525
"10841",283869
"10842",28958
"10843",256933
"10844",256435
"10845",8073
"10846",71
"10847",23258
"10848",56616
"10849",26276
"10850",6899
"10851",55803
"10852",NA
"10853",29796
"10854",54954
"10855",728689
"10856",7122
"10857",8508
"10858",NA
"10859",120356739
"10860",152
"10861",126382
"10862",388581
"10863",79174
"10864",152579
"10865",140739
"10866",54328
"10867",5504
"10868",64061
"10869",643707
"10870",283871
"10871",NA
"10872",11066
"10873",3654
"10874",84319
"10875",5101
"10876",641371
"10877",220323
"10878",220
"10879",8338
"10880",56660
"10881",5463
"10882",80213
"10883",10078
"10884",5587
"10885",254887
"10886",NA
"10887",26576
"10888",6586
"10889",1946
"10890",11187
"10891",1435
"10892",10584
"10893",84517
"10894",8398
"10895",84441
"10896",26039
"10897",3751
"10898",116447
"10899",9276
"10900",80764
"10901",NA
"10902",9735
"10903",2826
"10904",253769
"10905",10587
"10906",4303
"10907",11156
"10908",348013
"10909",5627
"10910",374659
"10911",162239
"10912",51286
"10913",1850
"10914",9021
"10915",84189
"10916",11260
"10917",340061
"10918",5142
"10919",284467
"10920",8303
"10921",124751
"10922",9968
"10923",81931
"10924",10801
"10925",157313
"10926",139285
"10927",9923
"10928",8349
"10929",390059
"10930",5413
"10931",56478
"10932",55328
"10933",25923
"10934",55967
"10935",644538
"10936",7327
"10937",23762
"10938",79135
"10939",51334
"10940",54732
"10941",25880
"10942",93517
"10943",155435
"10944",9823
"10945",90135
"10946",8971
"10947",375287
"10948",6612
"10949",83943
"10950",1188
"10951",3714
"10952",752
"10953",728118
"10954",391356
"10955",146198
"10956",646851
"10957",79050
"10958",11274
"10959",4700
"10960",57537
"10961",80757
"10962",113277
"10963",10572
"10964",140707
"10965",338376
"10966",8694
"10967",6092
"10968",26985
"10969",2157
"10970",377677
"10971",22888
"10972",23764
"10973",2972
"10974",10509
"10975",10519
"10976",7469
"10977",137868
"10978",NA
"10979",23768
"10980",80789
"10981",51065
"10982",149175
"10983",122622
"10984",11124
"10985",131583
"10986",56160
"10987",3297
"10988",387263
"10989",5813
"10990",27124
"10991",114659
"10992",317781
"10993",102723728
"10994",59307
"10995",340371
"10996",10581
"10997",7127
"10998",353274
"10999",267002
"11000",51186
"11001",9230
"11002",10196
"11003",2811
"11004",55015
"11005",285755
"11006",7625
"11007",285600
"11008",283991
"11009",441549
"11010",147111
"11011",123103
"11012",84614
"11013",339230
"11014",54622
"11015",8558
"11016",8651
"11017",6948
"11018",10634
"11019",23545
"11020",283643
"11021",9146
"11022",126282
"11023",5892
"11024",5600
"11025",93349
"11026",51263
"11027",123283
"11028",64754
"11029",25840
"11030",6450
"11031",400451
"11032",374920
"11033",374395
"11034",55010
"11035",246329
"11036",4919
"11037",NA
"11038",4582
"11039",80233
"11040",3665
"11041",26013
"11042",79184
"11043",348487
"11044",256329
"11045",5148
"11046",5592
"11047",7026
"11048",727910
"11049",4045
"11050",113146
"11051",169611
"11052",6667
"11053",64976
"11054",389119
"11055",10336
"11056",89782
"11057",5034
"11058",5719
"11059",5087
"11060",56901
"11061",399694
"11062",NA
"11063",677
"11064",7332
"11065",4908
"11066",54014
"11067",6490
"11068",333929
"11069",79842
"11070",4603
"11071",730094
"11072",4733
"11073",51479
"11074",253943
"11075",79943
"11076",399947
"11077",3434
"11078",159013
"11079",56479
"11080",339366
"11081",10933
"11082",348793
"11083",1762
"11084",79581
"11085",51227
"11086",5833
"11087",10134
"11088",100506084
"11089",NA
"11090",54584
"11091",127602
"11092",440345
"11093",374899
"11094",79896
"11095",140691
"11096",527
"11097",8519
"11098",3916
"11099",84197
"11100",84856
"11101",200942
"11102",54093
"11103",5727
"11104",55599
"11105",10308
"11106",8660
"11107",402573
"11108",23299
"11109",881
"11110",55217
"11111",126520
"11112",22821
"11113",84859
"11114",51079
"11115",84924
"11116",NA
"11117",57711
"11118",342909
"11119",100129196
"11120",64853
"11121",84529
"11122",NA
"11123",54103
"11124",120227
"11125",100130733
"11126",157567
"11127",23396
"11128",10773
"11129",130355
"11130",10623
"11131",51741
"11132",NA
"11133",338657
"11134",283149
"11135",51082
"11136",146909
"11137",84937
"11138",89958
"11139",123264
"11140",64757
"11141",345079
"11142",55330
"11143",388567
"11144",57496
"11145",7565
"11146",55693
"11147",64222
"11148",2558
"11149",5501
"11150",148254
"11151",NA
"11152",153768
"11153",23621
"11154",7058
"11155",6256
"11156",353322
"11157",200035
"11158",NA
"11159",7626
"11160",3858
"11161",101059918
"11162",728621
"11163",55922
"11164",3840
"11165",115560
"11166",110354863
"11167",653140
"11168",6228
"11169",54331
"11170",11118
"11171",3638
"11172",252884
"11173",84065
"11174",151011
"11175",85002
"11176",114826
"11177",23131
"11178",56971
"11179",4771
"11180",221491
"11181",7328
"11182",84981
"11183",100129075
"11184",11104
"11185",116985
"11186",347240
"11187",55615
"11188",80829
"11189",284018
"11190",144233
"11191",90624
"11192",NA
"11193",613
"11194",25794
"11195",139886
"11196",474343
"11197",8372
"11198",147645
"11199",84307
"11200",100101467
"11201",53373
"11202",10614
"11203",105374836
"11204",79955
"11205",23275
"11206",4137
"11207",54821
"11208",200728
"11209",8784
"11210",338761
"11211",349667
"11212",23390
"11213",55893
"11214",5465
"11215",64800
"11216",129080
"11217",388407
"11218",138428
"11219",51259
"11220",91582
"11221",285382
"11222",7003
"11223",5333
"11224",957
"11225",4286
"11226",4673
"11227",152100
"11228",130574
"11229",1645
"11230",55182
"11231",57698
"11232",353139
"11233",730098
"11234",339327
"11235",23270
"11236",4501
"11237",2650
"11238",91404
"11239",23048
"11240",79659
"11241",81557
"11242",4059
"11243",222194
"11244",2057
"11245",51616
"11246",56123
"11247",9863
"11248",338645
"11249",11261
"11250",387763
"11251",389118
"11252",1282
"11253",5757
"11254",51182
"11255",51547
"11256",NA
"11257",9742
"11258",646643
"11259",7874
"11260",342977
"11261",378884
"11262",84069
"11263",28986
"11264",200424
"11265",57335
"11266",9636
"11267",54932
"11268",400566
"11269",387032
"11270",317749
"11271",148398
"11272",400673
"11273",145173
"11274",81848
"11275",51393
"11276",84281
"11277",94107
"11278",79875
"11279",6917
"11280",79840
"11281",2175
"11282",79048
"11283",10507
"11284",10445
"11285",57697
"11286",7621
"11287",64170
"11288",375033
"11289",65243
"11290",347454
"11291",339559
"11292",388335
"11293",3006
"11294",57048
"11295",1978
"11296",550631
"11297",116224
"11298",342979
"11299",401944
"11300",NA
"11301",NA
"11302",50626
"11303",7373
"11304",92737
"11305",339451
"11306",222696
"11307",126432
"11308",NA
"11309",284677
"11310",729967
"11311",NA
"11312",6274
"11313",29978
"11314",353116
"11315",57474
"11316",123904
"11317",10123
"11318",100130519
"11319",115273
"11320",7477
"11321",65998
"11322",653519
"11323",145873
"11324",647024
"11325",6300
"11326",1287
"11327",375790
"11328",4810
"11329",643853
"11330",199777
"11331",376940
"11332",NA
"11333",389541
"11334",5575
"11335",729262
"11336",374383
"11337",123879
"11338",390927
"11339",10383
"11340",119016
"11341",25845
"11342",170622
"11343",123688
"11344",643338
"11345",163087
"11346",57801
"11347",79862
"11348",374872
"11349",401541
"11350",5359
"11351",375341
"11352",84527
"11353",2963
"11354",137392
"11355",54914
"11356",284338
"11357",7784
"11358",343521
"11359",1121
"11360",63915
"11361",389792
"11362",3014
"11363",387755
"11364",284325
"11365",197021
"11366",644815
"11367",10772
"11368",285193
"11369",388115
"11370",4077
"11371",57186
"11372",27158
"11373",154215
"11374",NA
"11375",1201
"11376",653820
"11377",56624
"11378",6613
"11379",340719
"11380",653720
"11381",100529215
"11382",84247
"11383",1806
"11384",140576
"11385",375743
"11386",6006
"11387",29780
"11388",57835
"11389",7390
"11390",51114
"11391",347148
"11392",643155
"11393",340277
"11394",144404
"11395",23029
"11396",10811
"11397",130612
"11398",8326
"11399",399473
"11400",390598
"11401",5549
"11402",147694
"11403",4520
"11404",199953
"11405",387921
"11406",79844
"11407",441168
"11408",NA
"11409",84464
"11410",9045
"11411",147837
"11412",85302
"11413",339287
"11414",120892
"11415",79979
"11416",401494
"11417",257177
"11418",NA
"11419",158293
"11420",257313
"11421",26155
"11422",NA
"11423",25920
"11424",339977
"11425",23036
"11426",283219
"11427",374897
"11428",134637
"11429",163081
"11430",4697
"11431",121642
"11432",51136
"11433",5649
"11434",374393
"11435",347
"11436",3005
"11437",9516
"11438",83862
"11439",196528
"11440",23450
"11441",26280
"11442",388552
"11443",219348
"11444",222698
"11445",1364
"11446",126231
"11447",51155
"11448",84503
"11449",6284
"11450",7581
"11451",54510
"11452",162966
"11453",284697
"11454",NA
"11455",4128
"11456",654433
"11457",145853
"11458",NA
"11459",7259
"11460",55629
"11461",80317
"11462",27341
"11463",132660
"11464",9679
"11465",389558
"11466",23254
"11467",728661
"11468",NA
"11469",100131211
"11470",23708
"11471",84933
"11472",3146
"11473",8510
"11474",400745
"11475",139735
"11476",282991
"11477",440519
"11478",3556
"11479",374879
"11480",23424
"11481",90835
"11482",653319
"11483",12
"11484",8644
"11485",26010
"11486",58500
"11487",151525
"11488",7633
"11489",6275
"11490",25894
"11491",79633
"11492",148213
"11493",36
"11494",83931
"11495",9725
"11496",64218
"11497",646962
"11498",54737
"11499",441191
"11500",NA
"11501",90321
"11502",9901
"11503",63939
"11504",203068
"11505",84458
"11506",6829
"11507",63929
"11508",51427
"11509",5478
"11510",57573
"11511",162962
"11512",284443
"11513",84163
"11514",8464
"11515",60491
"11516",NA
"11517",487
"11518",3376
"11519",9883
"11520",29068
"11521",94027
"11522",54413
"11523",55888
"11524",1604
"11525",147929
"11526",84628
"11527",11091
"11528",9361
"11529",8295
"11530",55190
"11531",647135
"11532",2526
"11533",79754
"11534",80778
"11535",7699
"11536",388324
"11537",342132
"11538",5770
"11539",51466
"11540",2050
"11541",91661
"11542",7678
"11543",2547
"11544",9858
"11545",9819
"11546",124907808
"11547",148266
"11548",100131755
"11549",79693
"11550",27153
"11551",30849
"11552",285971
"11553",100289635
"11554",6399
"11555",731220
"11556",140465
"11557",90576
"11558",6477
"11559",140680
"11560",79711
"11561",9612
"11562",55660
"11563",54834
"11564",85012
"11565",51434
"11566",6536
"11567",60312
"11568",4666
"11569",399687
"11570",54785
"11571",4122
"11572",4311
"11573",729533
"11574",55959
"11575",3048
"11576",3908
"11577",23654
"11578",7516
"11579",4646
"11580",57591
"11581",3066
"11582",158431
"11583",100505555
"11584",4312
"11585",125
"11586",6925
"11587",57001
"11588",3269
"11589",55684
"11590",7695
"11591",23660
"11592",91392
"11593",51399
"11594",NA
"11595",150737
"11596",9895
"11597",100287569
"11598",643836
"11599",112479
"11600",107986346
"11601",7442
"11602",7582
"11603",283970
"11604",57473
"11605",51321
"11606",170959
"11607",389658
"11608",4763
"11609",154807
"11610",147686
"11611",85301
"11612",NA
"11613",2760
"11614",8329
"11615",6273
"11616",388796
"11617",90592
"11618",961
"11619",7088
"11620",55534
"11621",8969
"11622",29966
"11623",8187
"11624",NA
"11625",80345
"11626",89853
"11627",64771
"11628",100
"11629",10865
"11630",160760
"11631",285190
"11632",374354
"11633",140612
"11634",644019
"11635",6334
"11636",3914
"11637",3841
"11638",57730
"11639",23365
"11640",9260
"11641",2316
"11642",57522
"11643",10447
"11644",161424
"11645",57181
"11646",837
"11647",160
"11648",199704
"11649",170384
"11650",644596
"11651",307
"11652",8270
"11653",54554
"11654",100507607
"11655",11152
"11656",51108
"11657",7697
"11658",353088
"11659",388566
"11660",29950
"11661",163227
"11662",541578
"11663",57541
"11664",221785
"11665",309
"11666",126068
"11667",2764
"11668",284266
"11669",147923
"11670",284390
"11671",79830
"11672",7741
"11673",4097
"11674",92714
"11675",3482
"11676",79690
"11677",1778
"11678",5094
"11679",84619
"11680",123096
"11681",80055
"11682",6714
"11683",91120
"11684",400720
"11685",113835
"11686",399909
"11687",203102
"11688",51703
"11689",11194
"11690",27044
"11691",146540
"11692",5718
"11693",158960
"11694",55124
"11695",124905135
"11696",140688
"11697",375791
"11698",6583
"11699",9583
"11700",10438
"11701",23061
"11702",26740
"11703",5265
"11704",25959
"11705",NA
"11706",2961
"11707",25788
"11708",7718
"11709",8831
"11710",128486
"11711",641
"11712",124411
"11713",84301
"11714",6840
"11715",51592
"11716",26020
"11717",57162
"11718",79027
"11719",219927
"11720",91373
"11721",NA
"11722",283807
"11723",136051
"11724",340385
"11725",171392
"11726",6584
"11727",147906
"11728",104
"11729",3064
"11730",728
"11731",79674
"11732",23729
"11733",3652
"11734",4217
"11735",373156
"11736",3182
"11737",50861
"11738",5154
"11739",2996
"11740",1305
"11741",57116
"11742",56125
"11743",89887
"11744",81031
"11745",79788
"11746",84154
"11747",64078
"11748",142678
"11749",4644
"11750",NA
"11751",10533
"11752",26037
"11753",92104
"11754",1991
"11755",57799
"11756",23556
"11757",1288
"11758",57547
"11759",11147
"11760",3201
"11761",10210
"11762",83875
"11763",NA
"11764",955
"11765",5167
"11766",84188
"11767",65250
"11768",284371
"11769",8076
"11770",284370
"11771",91966
"11772",56882
"11773",5055
"11774",1803
"11775",80380
"11776",163059
"11777",NA
"11778",6709
"11779",4828
"11780",55742
"11781",92689
"11782",6120
"11783",10794
"11784",5253
"11785",6231
"11786",5660
"11787",6281
"11788",6168
"11789",114112
"11790",1675
"11791",79892
"11792",197342
"11793",122773
"11794",347344
"11795",6884
"11796",284323
"11797",55210
"11798",79607
"11799",92283
"11800",NA
"11801",NA
"11802",100499483
"11803",23315
"11804",100506658
"11805",255119
"11806",339318
"11807",55924
"11808",51710
"11809",8733
"11810",54557
"11811",388536
"11812",81553
"11813",4641
"11814",NA
"11815",28512
"11816",23303
"11817",128
"11818",85236
"11819",7004
"11820",101930112
"11821",342926
"11822",30001
"11823",55552
"11824",84671
"11825",89848
"11826",58491
"11827",6277
"11828",6136
"11829",7675
"11830",9019
"11831",23230
"11832",4155
"11833",8227
"11834",54898
"11835",440295
"11836",127687
"11837",85028
"11838",55035
"11839",51135
"11840",115948
"11841",28977
"11842",57089
"11843",63925
"11844",147741
"11845",6191
"11846",10793
"11847",7637
"11848",84549
"11849",63934
"11850",140885
"11851",2870
"11852",5557
"11853",54708
"11854",613037
"11855",27233
"11856",7541
"11857",23607
