"","x"
"2156",6770
"2157",54212
"2158",137902
"2159",9705
"2160",85479
"2161",1392
"2162",5375
"2163",63978
"2164",115111
"2165",85481
"2166",245972
"2167",55638
"2168",1807
"2169",114569
"2170",84985
"2171",56169
"2172",51059
"2173",246122
"2174",100101120
"2175",9350
"2176",3442
"2177",3449
"2178",56832
"2179",4915
"2180",54886
"2181",138804
"2182",10880
"2183",2649
"2184",286204
"2185",392391
"2186",3934
"2187",256158
"2188",91734
"2189",392399
"2190",774
"2191",221074
"2192",653567
"2193",338596
"2194",91074
"2195",220965
"2196",29974
"2197",92211
"2198",26103
"2199",5995
"2200",83938
"2201",3026
"2202",11023
"2203",64106
"2204",79949
"2205",1586
"2206",84504
"2207",2620
"2208",159963
"2209",57689
"2210",6291
"2211",7356
"2212",90019
"2213",10249
"2214",338674
"2215",4684
"2216",1813
"2217",9177
"2218",89944
"2219",2900
"2220",6768
"2221",92086
"2222",9376
"2223",117532
"2224",219990
"2225",932
"2226",9651
"2227",2206
"2228",90952
"2229",10205
"2230",6327
"2231",128853
"2232",128864
"2233",128506
"2234",140894
"2235",391253
"2236",64405
"2237",170589
"2238",114571
"2239",8448
"2240",22866
"2241",53942
"2242",51348
"2243",51267
"2244",283078
"2245",53828
"2246",79097
"2247",390157
"2248",390162
"2249",65217
"2250",2209
"2251",57626
"2252",1006
"2253",130576
"2254",150
"2255",2823
"2256",116966
"2257",10666
"2258",84735
"2259",220047
"2260",151242
"2261",341032
"2262",56158
"2263",130813
"2264",341640
"2265",2308
"2266",84076
"2267",219670
"2268",57512
"2269",119180
"2270",93589
"2271",3742
"2272",7068
"2273",4143
"2274",64067
"2275",55821
"2276",7069
"2277",343930
"2278",127124
"2279",83447
"2280",5800
"2281",1814
"2282",5458
"2283",27287
"2284",3698
"2285",9781
"2286",3758
"2287",120224
"2288",79750
"2289",6999
"2290",341880
"2291",2555
"2292",729665
"2293",5042
"2294",144423
"2295",121256
"2296",166863
"2297",84539
"2298",112714
"2299",460
"2300",653275
"2301",81615
"2302",5457
"2303",57105
"2304",2895
"2305",115761
"2306",6014
"2307",26040
"2308",57818
"2309",5741
"2310",5140
"2311",284948
"2312",56659
"2313",2977
"2314",66037
"2315",55301
"2316",284312
"2317",55521
"2318",285313
"2319",8404
"2320",1834
"2321",1758
"2322",56955
"2323",10309
"2324",54514
"2325",165530
"2326",347732
"2327",118932
"2328",2911
"2329",85445
"2330",25859
"2331",115827
"2332",160492
"2333",140767
"2334",152789
"2335",7545
"2336",1360
"2337",55203
"2338",146279
"2339",130013
"2340",221711
"2341",10461
"2342",343170
"2343",5801
"2344",55079
"2345",10225
"2346",9481
"2347",266977
"2348",221393
"2349",79981
"2350",153643
"2351",153478
"2352",146556
"2353",122258
"2354",925
"2355",100132565
"2356",5789
"2357",90316
"2358",339145
"2359",9407
"2360",80309
"2361",3773
"2362",223117
"2363",127247
"2364",400581
"2365",125206
"2366",83539
"2367",123872
"2368",57338
"2369",116337
"2370",54463
"2371",1010
"2372",2838
"2373",204219
"2374",64090
"2375",10350
"2376",23460
"2377",10349
"2378",5169
"2379",157739
"2380",89780
"2381",5506
"2382",136991
"2383",115362
"2384",2849
"2385",118856
"2386",118611
"2387",728577
"2388",135295
"2389",8470
"2390",143471
"2391",9087
"2392",1525
"2393",140578
"2394",5651
"2395",91133
"2396",7476
"2397",152273
"2398",23228
"2399",124739
"2400",56934
"2401",346288
"2402",728194
"2403",129684
"2404",4956
"2405",5799
"2406",79544
"2407",401647
"2408",27201
"2409",64092
"2410",9947
"2411",136332
"2412",9502
"2413",118788
"2414",7273
"2415",11326
"2416",255762
"2417",146183
"2418",200162
"2419",1539
"2420",133522
"2421",158297
"2422",25769
"2423",287015
"2424",114
"2425",154064
"2426",116442
"2427",2334
"2428",23426
"2429",10
"2430",4107
"2431",118491
"2432",9630
"2433",11197
"2434",7363
"2435",83873
"2436",10538
"2437",9508
"2438",257
"2439",5470
"2440",161502
"2441",57188
"2442",419
"2443",9154
"2444",10563
"2445",84779
"2446",26285
"2447",9073
"2448",7102
"2449",22986
"2450",2528
"2451",122402
"2452",8817
"2453",5521
"2454",3788
"2455",80201
"2456",57497
"2457",4838
"2458",10394
"2459",137970
"2460",931
"2461",1339
"2462",3681
"2463",139378
"2464",7547
"2465",375323
"2466",255027
"2467",6750
"2468",51738
"2469",81626
"2470",491
"2471",131375
"2472",6529
"2473",131377
"2474",731
"2475",6854
"2476",200008
"2477",261729
"2478",3361
"2479",146456
"2480",348174
"2481",93190
"2482",124907806
"2483",776
"2484",54768
"2485",145773
"2486",139221
"2487",3772
"2488",2078
"2489",136306
"2490",10568
"2491",176
"2492",56896
"2493",92749
"2494",130106
"2495",84465
"2496",55698
"2497",7780
"2498",84676
"2499",1844
"2500",338323
"2501",79623
"2502",3242
"2503",114822
"2504",83850
"2505",64084
"2506",57477
"2507",375307
"2508",3745
"2509",340348
"2510",9542
"2511",912
"2512",909
"2513",911
"2514",55199
"2515",910
"2516",55567
"2517",913
"2518",57824
"2519",1358
"2520",653361
"2521",93979
"2522",55607
"2523",94026
"2524",1780
"2525",5207
"2526",212
"2527",90737
"2528",168507
"2529",3362
"2530",142683
"2531",64600
"2532",1896
"2533",127731
"2534",115584
"2535",2207
"2536",336
"2537",90199
"2538",7484
"2539",3898
"2540",7135
"2541",84366
"2542",10481
"2543",714
"2544",9992
"2545",54102
"2546",57369
"2547",23562
"2548",124907523
"2549",80274
"2550",283748
"2551",23569
"2552",130951
"2553",79190
"2554",221223
"2555",11189
"2556",7062
"2557",26239
"2558",116179
"2559",266747
"2560",6706
"2561",114771
"2562",149483
"2563",221188
"2564",84229
"2565",374739
"2566",131669
"2567",181
"2568",5304
"2569",115650
"2570",8392
"2571",252995
"2572",7033
"2573",7032
"2574",7031
"2575",64699
"2576",53347
"2577",89765
"2578",5152
"2579",102724652
"2580",102723996
"2581",326
"2582",3689
"2583",10841
"2584",6285
"2585",125875
"2586",7757
"2587",2220
"2588",3933
"2589",147746
"2590",286207
"2591",147945
"2592",120425
"2593",917
"2594",6271
"2595",643
"2596",1141
"2597",1234
"2598",4634
"2599",149499
"2600",115352
"2601",563
"2602",1576
"2603",1584
"2604",3101
"2605",136227
"2606",8928
"2607",126402
"2608",114770
"2609",92304
"2610",60680
"2611",164592
"2612",126433
"2613",4868
"2614",22806
"2615",2905
"2616",317719
"2617",147872
"2618",3060
"2619",117159
"2620",114132
"2621",400709
"2622",146894
"2623",126123
"2624",92591
"2625",362
"2626",125962
"2627",3890
"2628",3888
"2629",246
"2630",340205
"2631",388325
"2632",255877
"2633",433
"2634",146849
"2635",146325
"2636",6755
"2637",254528
"2638",64711
"2639",80150
"2640",2785
"2641",9965
"2642",284541
"2643",10158
"2644",6886
"2645",79656
"2646",1996
"2647",338094
"2648",163747
"2649",7809
"2650",57643
"2651",11330
"2652",148930
"2653",388595
"2654",374946
"2655",126755
"2656",4146
"2657",7805
"2658",127733
"2659",54361
"2660",254173
"2661",148870
"2662",149233
"2663",127795
"2664",105378803
"2665",431707
"2666",254268
"2667",115361
"2668",164045
"2669",339479
"2670",2672
"2671",343450
"2672",57863
"2673",114548
"2674",89886
"2675",127059
"2676",3765
"2677",57216
"2678",114836
"2679",124905743
"2680",284525
"2681",4009
"2682",440699
"2683",149647
"2684",126859
"2685",163589
"2686",128153
"2687",128025
"2688",55220
"2689",148811
"2690",50604
"2691",11009
"2692",5284
"2693",83953
"2694",150596
"2695",92291
"2696",347730
"2697",3754
"2698",3760
"2699",4760
"2700",151112
"2701",7447
"2702",554226
"2703",150483
"2704",2019
"2705",115677
"2706",200373
"2707",151278
"2708",130367
"2709",129446
"2710",27306
"2711",5161
"2712",285555
"2713",93082
"2714",149428
"2715",79626
"2716",29765
"2717",84648
"2718",4184
"2719",3713
"2720",6707
"2721",6703
"2722",27302
"2723",57115
"2724",6280
"2725",6283
"2726",7039
"2727",126668
"2728",1420
"2729",388701
"2730",4880
"2731",250
"2732",2565
"2733",251
"2734",152519
"2735",248
"2736",92196
"2737",55891
"2738",127579
"2739",149095
"2740",55765
"2741",151647
"2742",56203
"2743",55356
"2744",886
"2745",91156
"2746",6565
"2747",60675
"2748",152405
"2749",1999
"2750",132954
"2751",3577
"2752",128229
"2753",134
"2754",285025
"2755",54738
"2756",1412
"2757",3549
"2758",8320
"2759",84666
"2760",83417
"2761",50852
"2762",151871
"2763",115350
"2764",6708
"2765",4332
"2766",149628
"2767",9447
"2768",151651
"2769",6514
"2770",2168
"2771",151742
"2772",1493
"2773",29851
"2774",131450
"2775",8618
"2776",4825
"2777",1040
"2778",132204
"2779",213
"2780",132200
"2781",132989
"2782",131831
"2783",7401
"2784",85443
"2785",1776
"2786",115795
"2787",26577
"2788",6374
"2789",5473
"2790",5196
"2791",57047
"2792",339965
"2793",1359
"2794",116441
"2795",150921
"2796",285126
"2797",245711
"2798",7047
"2799",54716
"2800",51725
"2801",349565
"2802",2899
"2803",348807
"2804",26508
"2805",6010
"2806",646600
"2807",131540
"2808",200931
"2809",133060
"2810",6286
"2811",84448
"2812",149461
"2813",51705
"2814",820
"2815",285231
"2816",8927
"2817",79012
"2818",4486
"2819",2912
"2820",64850
"2821",9348
"2822",11341
"2823",132612
"2824",2982
"2825",3248
"2826",152940
"2827",55314
"2828",4886
"2829",4889
"2830",729830
"2831",51151
"2832",79993
"2833",202151
"2834",285671
"2835",84059
"2836",56979
"2837",117156
"2838",6690
"2839",3360
"2840",166979
"2841",84654
"2842",133121
"2843",285782
"2844",133584
"2845",134288
"2846",9607
"2847",1879
"2848",340069
"2849",3818
"2850",7015
"2851",348932
"2852",94234
"2853",154386
"2854",23305
"2855",3562
"2856",2661
"2857",116842
"2858",375519
"2859",2173
"2860",30012
"2861",167838
"2862",221301
"2863",6862
"2864",116379
"2865",168002
"2866",100130988
"2867",221613
"2868",79722
"2869",135250
"2870",221476
"2871",340286
"2872",348980
"2873",63974
"2874",9597
"2875",8645
"2876",221458
"2877",219557
"2878",221833
"2879",154865
"2880",619279
"2881",6469
"2882",117289
"2883",92421
"2884",26266
"2885",5224
"2886",146861
"2887",64321
"2888",256979
"2889",136288
"2890",3174
"2891",169026
"2892",2020
"2893",27012
"2894",114788
"2895",1670
"2896",1669
"2897",1671
"2898",1672
"2899",157753
"2900",340260
"2901",124906741
"2902",761
"2903",157724
"2904",2636
"2905",81501
"2906",158326
"2907",84688
"2908",203238
"2909",54769
"2910",6850
"2911",5568
"2912",79698
"2913",157848
"2914",136242
"2915",117531
"2916",216
"2917",158158
"2918",136263
"2919",55503
"2920",135927
"2921",2203
"2922",286464
"2923",1536
"2924",654817
"2925",158401
"2926",254158
"2927",139411
"2928",138065
"2929",140456
"2930",57526
"2931",2277
"2932",392392
"2933",1365
"2934",65268
"2935",22829
"2936",364
"2937",219681
"2938",120114
"2939",159989
"2940",84889
"2941",83550
"2942",9075
"2943",474354
"2944",7253
"2945",84457
"2946",220963
"2947",2350
"2948",401
"2949",4153
"2950",2706
"2951",140801
"2952",139081
"2953",57156
"2954",58157
"2955",122945
"2956",1045
"2957",219287
"2958",6758
"2959",10214
"2960",5015
"2961",158584
"2962",644168
"2963",27199
"2964",221044
"2965",402381
"2966",6571
"2967",51266
"2968",90167
"2969",158067
"2970",8328
"2971",219736
"2972",390431
"2973",29986
"2974",84659
"2975",160419
"2976",153579
"2977",340706
"2978",118471
"2979",220081
"2980",1557
"2981",143379
"2982",26287
"2983",283310
"2984",120071
"2985",5913
"2986",145264
"2987",79789
"2988",29951
"2989",9152
"2990",120935
"2991",4745
"2992",3747
"2993",139135
"2994",145942
"2995",64806
"2996",112937
"2997",55530
"2998",219938
"2999",54866
"3000",552
"3001",123970
"3002",654429
"3003",728458
"3004",374569
"3005",2562
"3006",121599
"3007",219793
"3008",55800
"3009",116159
"3010",196446
"3011",55273
"3012",101927581
"3013",317754
"3014",126248
"3015",144124
"3016",120776
"3017",80168
"3018",79608
"3019",4004
"3020",256764
"3021",1381
"3022",122618
"3023",84460
"3024",283659
"3025",5579
"3026",10143
"3027",26253
"3028",338339
"3029",144568
"3030",146227
"3031",146167
"3032",339302
"3033",2587
"3034",1014
"3035",146845
"3036",4160
"3037",89777
"3038",89832
"3039",4319
"3040",780776
"3041",80975
"3042",144100
"3043",3359
"3044",116285
"3045",117155
"3046",3948
"3047",160287
"3048",5346
"3049",55897
"3050",6340
"3051",348093
"3052",11318
"3053",10369
"3054",4640
"3055",63928
"3056",219983
"3057",101927671
"3058",245802
"3059",58475
"3060",84689
"3061",64232
"3062",2038
"3063",343641
"3064",83661
"3065",374864
"3066",219995
"3067",375607
"3068",145645
"3069",129049
"3070",158248
"3071",140732
"3072",128859
"3073",55018
"3074",388389
"3075",161514
"3076",54578
"3077",57611
"3078",79170
"3079",146378
"3080",124907524
"3081",64127
"3082",124460
"3083",125336
"3084",64174
"3085",146713
"3086",915
"3087",4645
"3088",116969
"3089",81285
"3090",56547
"3091",282763
"3092",390063
"3093",390061
"3094",94235
"3095",4025
"3096",762
"3097",148231
"3098",126306
"3099",199786
"3100",3906
"3101",359
"3102",2819
"3103",341405
"3104",3903
"3105",57348
"3106",3904
"3107",284339
"3108",3811
"3109",199713
"3110",352909
"3111",8000
"3112",8581
"3113",126259
"3114",10501
"3115",2875
"3116",5345
"3117",124975
"3118",3816
"3119",9622
"3120",3817
"3121",25818
"3122",5653
"3123",11012
"3124",26085
"3125",3848
"3126",125981
"3127",8435
"3128",51475
"3129",347853
"3130",81168
"3131",10798
"3132",10871
"3133",11314
"3134",83659
"3135",2125
"3136",147138
"3137",1581
"3138",284110
"3139",192666
"3140",50964
"3141",57524
"3142",117245
"3143",956
"3144",55867
"3145",283129
"3146",286133
"3147",5368
"3148",4992
"3149",81697
"3150",3761
"3151",222584
"3152",8290
"3153",4993
"3154",5729
"3155",169522
"3156",256297
"3157",2299
"3158",3800
"3159",11170
"3160",4336
"3161",1524
"3162",492307
"3163",84684
"3164",11280
"3165",4543
"3166",93107
"3167",399
"3168",6338
"3169",84203
"3170",203190
"3171",6440
"3172",148738
"3173",10648
"3174",4632
"3175",1128
"3176",2675
"3177",1418
"3178",83657
"3179",11086
"3180",8749
"3181",135656
"3182",164237
"3183",200403
"3184",167127
"3185",753
"3186",146212
"3187",53353
"3188",128488
"3189",255743
"3190",101927242
"3191",766
"3192",51252
"3193",64591
"3194",80319
"3195",392309
"3196",3354
"3197",56884
"3198",8403
"3199",6439
"3200",10917
"3201",255189
"3202",375704
"3203",1504
"3204",440387
"3205",57093
"3206",2915
"3207",8681
"3208",10815
"3209",27036
"3210",23620
"3211",1285
"3212",5650
"3213",5370
"3214",51481
"3215",79740
"3216",345651
"3217",254778
"3218",90362
"3219",84632
"3220",137362
"3221",255738
"3222",146395
"3223",3596
"3224",440353
"3225",26533
"3226",343169
"3227",284654
"3228",148823
"3229",6373
"3230",126669
"3231",190
"3232",202374
"3233",64805
"3234",390445
"3235",204474
"3236",7369
"3237",2813
"3238",6036
"3239",64100
"3240",6037
"3241",728194
"3242",6039
"3243",4881
"3244",51305
"3245",166824
"3246",169044
"3247",1043
"3248",6699
"3249",6698
"3250",122740
"3251",81127
"3252",203100
"3253",151258
"3254",1880
"3255",54544
"3256",129025
"3257",143662
"3258",54967
"3259",2705
"3260",7441
"3261",56287
"3262",10887
"3263",1816
"3264",1138
"3265",4490
"3266",2815
"3267",140625
"3268",145957
"3269",50834
"3270",84894
"3271",9081
"3272",378951
"3273",442862
"3274",6870
"3275",219409
"3276",3175
"3277",5028
"3278",1501
"3279",140453
"3280",51327
"3281",7480
"3282",163688
"3283",9185
"3284",4584
"3285",3684
"3286",260434
"3287",795
"3288",161725
"3289",159119
"3290",201798
"3291",4648
"3292",201799
"3293",25924
"3294",131368
"3295",285596
"3296",9283
"3297",51617
"3298",442590
"3299",866
"3300",2298
"3301",2848
"3302",245806
"3303",3233
"3304",3238
"3305",2993
"3306",255239
"3307",2172
"3308",373509
"3309",124906949
"3310",56246
"3311",202865
"3312",54714
"3313",6588
"3314",152189
"3315",284194
"3316",2167
"3317",143162
"3318",401428
"3319",1473
"3320",1470
"3321",2018
"3322",121340
"3323",9723
"3324",10446
"3325",55890
"3326",222008
"3327",196374
"3328",121214
"3329",196410
"3330",3892
"3331",9119
"3332",929
"3333",286887
"3334",51237
"3335",3851
"3336",9963
"3337",121391
"3338",140807
"3339",164832
"3340",345275
"3341",170712
"3342",3889
"3343",79192
"3344",153572
"3345",10736
"3346",441639
"3347",3171
"3348",153745
"3349",375611
"3350",121355
"3351",26496
"3352",3219
"3353",284076
"3354",143425
"3355",27288
"3356",89882
"3357",283297
"3358",195814
"3359",143241
"3360",341276
"3361",442721
"3362",8419
"3363",2492
"3364",2850
"3365",5675
"3366",79166
"3367",5319
"3368",7200
"3369",390883
"3370",390882
"3371",56156
"3372",5314
"3373",125963
"3374",392517
"3375",85509
"3376",5232
"3377",219858
"3378",1084
"3379",341019
"3380",414301
"3381",90161
"3382",219875
"3383",2358
"3384",2357
"3385",160065
"3386",347468
"3387",83595
"3388",203076
"3389",29989
"3390",155038
"3391",2525
"3392",170850
"3393",26248
"3394",117579
"3395",26245
"3396",2897
"3397",4589
"3398",58503
"3399",10879
"3400",1448
"3401",49861
"3402",55561
"3403",7364
"3404",116844
"3405",25928
"3406",3777
"3407",11076
"3408",3752
"3409",84616
"3410",3860
"3411",170626
"3412",3857
"3413",170627
"3414",54474
"3415",392465
"3416",283455
"3417",342574
"3418",8941
"3419",392390
"3420",729201
"3421",26735
"3422",126206
"3423",389852
"3424",133558
"3425",138881
"3426",138882
"3427",138883
"3428",4761
"3429",23440
"3430",9427
"3431",2266
"3432",2243
"3433",341152
"3434",2244
"3435",1826
"3436",64446
"3437",10316
"3438",171558
"3439",5031
"3440",170591
"3441",27197
"3442",2857
"3443",220070
"3444",198437
"3445",124906748
"3446",102723370
"3447",284680
"3448",3960
"3449",5053
"3450",2628
"3451",93426
"3452",115861
"3453",115727
"3454",4807
"3455",596
"3456",8433
"3457",83889
"3458",54777
"3459",29930
"3460",10218
"3461",4815
"3462",3456
"3463",719
"3464",23627
"3465",361
"3466",57834
"3467",124907928
"3468",10517
"3469",26532
"3470",26538
"3471",390054
"3472",126410
"3473",27023
"3474",143501
"3475",92483
"3476",80032
"3477",4118
"3478",5068
"3479",2596
"3480",5968
"3481",200523
"3482",926
"3483",285335
"3484",8383
"3485",26189
"3486",120586
"3487",353134
"3488",6356
"3489",5617
"3490",219429
"3491",219417
"3492",3400
"3493",119764
"3494",2845
"3495",10663
"3496",7177
"3497",474
"3498",64581
"3499",140733
"3500",9085
"3501",390201
"3502",8708
"3503",219982
"3504",160364
"3505",219981
"3506",10231
"3507",64137
"3508",253175
"3509",220136
"3510",79849
"3511",219954
"3512",10022
"3513",146779
"3514",143941
"3515",283189
"3516",219493
"3517",10690
"3518",338675
"3519",159119
"3520",79919
"3521",189
"3522",219477
"3523",390154
"3524",134526
"3525",284433
"3526",170370
"3527",1521
"3528",118430
"3529",54221
"3530",408263
"3531",5139
"3532",89857
"3533",121275
"3534",387357
"3535",4342
"3536",341116
"3537",161142
"3538",6363
"3539",390199
"3540",256076
"3541",441608
"3542",81341
"3543",283985
"3544",3222
"3545",326624
"3546",9420
"3547",5017
"3548",3849
"3549",116512
"3550",9390
"3551",130
"3552",150165
"3553",100288801
"3554",60495
"3555",10777
"3556",339403
"3557",10855
"3558",160762
"3559",142827
"3560",80070
"3561",111
"3562",10800
"3563",165631
"3564",225
"3565",126868
"3566",124908041
"3567",254439
"3568",340654
"3569",134391
"3570",10655
"3571",153770
"3572",391109
"3573",286042
"3574",344561
"3575",128822
"3576",713
"3577",712
"3578",79625
"3579",132141
"3580",256710
"3581",3642
"3582",1600
"3583",339834
"3584",122665
"3585",6288
"3586",256130
"3587",122651
"3588",155465
"3589",339778
"3590",165082
"3591",126204
"3592",2829
"3593",10803
"3594",27284
"3595",10941
"3596",222545
"3597",100128327
"3598",403314
"3599",80835
"3600",390992
