"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"270","control",1,"regulation of G0 to G1 transition",0,0.333333333333333,0,0.524545148762469,1,NA,"GO:0070316"
"271","control",1,"regulation of GTPase activity",0.245655198055402,1,1,0.893529723117221,1,NA,"GO:0043087"
"272","control",1,"regulation of Golgi organization",0,0,0,1,1,NA,"GO:1903358"
"273","control",1,"regulation of actin filament organization",-0.0506676978150153,0.666666666666667,1,0.973076731162216,1,NA,"GO:0110053"
"274","control",1,"regulation of actin filament-based process",0.138345833092948,0.666666666666667,1,0.953425812431097,1,NA,"GO:0032970"
"275","control",1,"regulation of anatomical structure size",0.440642698295787,1.33333333333333,1,0.75489059112734,1,NA,"GO:0090066"
"276","control",1,"regulation of apoptotic signaling pathway",-0.161808942390081,1.66666666666667,1,0.0831487703775081,1,NA,"GO:2001233"
"277","control",1,"regulation of autophagosome maturation",0,0,0,1,1,NA,"GO:1901096"
"278","control",1,"regulation of autophagy",0.333333333333333,0.333333333333333,1,0.819117723930285,1,NA,"GO:0010506"
"279","control",1,"regulation of binding",0.245655198055402,1,1,1,1,NA,"GO:0051098"
"280","control",1,"regulation of carbohydrate metabolic process",0.282665635518318,0,0,1,1,NA,"GO:0006109"
"281","control",1,"regulation of cell cycle phase transition",0.578988531388735,0.666666666666667,1,0.948150391656338,1,NA,"GO:1901987"
"282","control",1,"regulation of cell division",1.05664166714744,0.333333333333333,0,0.931916963216556,1,NA,"GO:0051302"
"283","control",1,"regulation of cell growth",0.352964563017856,1.33333333333333,1,0.765748662741015,1,NA,"GO:0001558"
"284","control",1,"regulation of cell morphogenesis",-0.138345833092948,0.333333333333333,0.666666666666667,0.96140686020757,1,NA,"GO:0022604"
"285","control",1,"regulation of cell-substrate adhesion",0.584962500721157,1.33333333333333,0.666666666666667,0.68930421842416,1,NA,"GO:0010810"
"286","control",1,"regulation of cell-substrate junction assembly",0.666666666666667,0,0,1,1,NA,"GO:0090109"
"287","control",1,"regulation of cell-substrate junction organization",0.666666666666667,0,0,1,1,NA,"GO:0150116"
"288","control",1,"regulation of cellular component size",0.333333333333333,0.666666666666667,1,0.940402433651618,1,NA,"GO:0032535"
"289","control",1,"regulation of chromosome organization",0.610024999519229,0.666666666666667,0.333333333333333,0.928598221303973,1,NA,"GO:0033044"
"290","control",1,"regulation of chromosome segregation",0.471679166426281,0.333333333333333,0,0.811272159840185,1,NA,"GO:0051983"
"291","control",1,"regulation of circadian rhythm",-0.0566416671474373,0,0,1,1,NA,"GO:0042752"
"292","control",1,"regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.584962500721156,0.333333333333333,0,0.941554427514614,1,NA,"GO:0043281"
"293","control",1,"regulation of cytokinesis",0.666666666666667,0,0,1,1,NA,"GO:0032465"
"294","control",1,"regulation of embryonic development",0,0,0,1,1,NA,"GO:0045995"
"295","control",1,"regulation of establishment of cell polarity",0,0,0,1,1,NA,"GO:2000114"
"296","control",1,"regulation of extracellular matrix organization",0.471679166426281,0.666666666666667,0,0.505178766198707,1,NA,"GO:1903053"
"297","control",1,"regulation of fibroblast migration",0,0.333333333333333,0,0.744773828254399,1,NA,"GO:0010762"
"298","control",1,"regulation of fibroblast proliferation",0.471679166426281,0,0,1,1,NA,"GO:0048145"
"299","control",1,"regulation of focal adhesion assembly",0.666666666666667,0,0,1,1,NA,"GO:0051893"
"300","control",1,"regulation of generation of precursor metabolites and energy",0,0,0,1,1,NA,"GO:0043467"
"301","control",1,"regulation of glucose metabolic process",0.138345833092948,0,0,1,1,NA,"GO:0010906"
"302","control",1,"regulation of interferon-beta production",0.666666666666667,0,0,1,1,NA,"GO:0032648"
"303","control",1,"regulation of intracellular protein transport",-0.245655198055402,0.333333333333333,0.333333333333333,0.769824630615436,1,NA,"GO:0033157"
"304","control",1,"regulation of intracellular steroid hormone receptor signaling pathway",0.333333333333333,0,0,1,1,NA,"GO:0033143"
"305","control",1,"regulation of intracellular transport",0.0817041659455113,1,0.666666666666667,0.961026754423355,1,NA,"GO:0032386"
"306","control",1,"regulation of ketone biosynthetic process",-0.194987500240387,0.333333333333333,0,0.520875686972941,1,NA,"GO:0010566"
"307","control",1,"regulation of ligase activity",0,0,0,1,1,NA,"GO:0051340"
"308","control",1,"regulation of membrane permeability",0.333333333333333,0,0,1,1,NA,"GO:0090559"
"309","control",1,"regulation of microtubule cytoskeleton organization",0.471679166426283,0.333333333333333,0,0.898419485032575,1,NA,"GO:0070507"
"310","control",1,"regulation of microtubule depolymerization",0,0,0,1,1,NA,"GO:0031114"
"311","control",1,"regulation of microtubule-based process",0.584962500721157,0.333333333333333,0,0.946012884241287,1,NA,"GO:0032886"
"312","control",1,"regulation of mitochondrial fission",-0.666666666666667,0,0,1,1,NA,"GO:0090140"
"313","control",1,"regulation of mitochondrial membrane permeability",0,0,0,1,1,NA,"GO:0046902"
"314","control",1,"regulation of mitochondrial membrane potential",0,0,0,1,1,NA,"GO:0051881"
"315","control",1,"regulation of ncRNA transcription",-0.194987500240387,0.333333333333333,0,0.482860883710702,1,NA,"GO:0140747"
"316","control",1,"regulation of neuron apoptotic process",1.38997500048077,0,0,1,1,NA,"GO:0043523"
"317","control",1,"regulation of neuron death",0.754344801944599,0.666666666666667,0.666666666666667,1,1,NA,"GO:1901214"
"318","control",1,"regulation of neuron projection development",-0.0876781352779314,0,1,0.527979614026814,1,NA,"GO:0010975"
"319","control",1,"regulation of pinocytosis",0,0,0,1,1,NA,"GO:0048548"
"320","control",1,"regulation of plasma membrane bounded cell projection assembly",-0.107309364962454,0.333333333333333,0,0.955952810126479,1,NA,"GO:0120032"
"321","control",1,"regulation of protein catabolic process",0.019631229684522,0.333333333333333,1,0.828181603229871,1,NA,"GO:0042176"
"322","control",1,"regulation of protein dephosphorylation",0.666666666666667,0.333333333333333,0,0.782336427476106,1,NA,"GO:0035304"
"323","control",1,"regulation of protein modification by small protein conjugation or removal",0.912321864722068,0,0,1,1,NA,"GO:1903320"
"324","control",1,"regulation of protein stability",0.547952063258241,1,0.666666666666667,0.989308962349835,1,NA,"GO:0031647"
"325","control",1,"regulation of protein-containing complex assembly",-0.249487077668012,0.666666666666667,1,0.659302223303764,1,NA,"GO:0043254"
"326","control",1,"regulation of response to DNA damage stimulus",0.245655198055402,0.666666666666667,0.666666666666667,0.819042342500862,1,NA,"GO:2001020"
"327","control",1,"regulation of small molecule metabolic process",-0.194987500240385,0.333333333333333,0.666666666666667,0.968173039702656,1,NA,"GO:0062012"
"328","control",1,"regulation of stem cell differentiation",0.333333333333333,0.333333333333333,0,0.838900738570438,1,NA,"GO:2000736"
"329","control",1,"regulation of steroid hormone biosynthetic process",-0.194987500240387,0.333333333333333,0,0.5291562454269,1,NA,"GO:0090030"
"330","control",1,"regulation of supramolecular fiber organization",0.440642698295787,0.666666666666667,1,0.955952810126479,1,NA,"GO:1902903"
"331","control",1,"regulation of translational fidelity",0,0,0,1,1,NA,"GO:0006450"
"332","control",1,"regulation of type I interferon-mediated signaling pathway",0,0,0,1,1,NA,"GO:0060338"
"333","control",1,"regulation of ubiquitin-protein transferase activity",0.666666666666667,0,0,1,1,NA,"GO:0051438"
"334","control",1,"regulation of vacuole organization",-0.861654166907053,0.333333333333333,0,0.656263956975144,1,NA,"GO:0044088"
"335","control",1,"release of cytochrome c from mitochondria",0.333333333333333,0,0,1,1,NA,"GO:0001836"
"336","control",1,"renal system development",-0.440642698295787,1.33333333333333,1,0.990301849067704,1,NA,"GO:0072001"
"337","control",1,"respiratory system development",-0.384001031148349,1,0.666666666666667,0.440440655791587,1,NA,"GO:0060541"
"338","control",1,"respiratory tube development",-0.2456551980554,1,0.333333333333333,0.278786761860712,1,NA,"GO:0030323"
"339","control",1,"response to UV",0.0566416671474373,0,0,1,1,NA,"GO:0009411"
"340","control",1,"response to acid chemical",-0.194987500240385,0,0,1,1,NA,"GO:0001101"
"341","control",1,"response to amino acid",0.666666666666667,0,0,1,1,NA,"GO:0043200"
"342","control",1,"response to amino acid starvation",-0.333333333333333,0,0,1,1,NA,"GO:1990928"
"343","control",1,"response to arsenic-containing substance",0,0.333333333333333,0,0.450875410678989,1,NA,"GO:0046685"
"344","control",1,"response to endoplasmic reticulum stress",-3.69953874633665e-17,0.333333333333333,0.333333333333333,0.834810365007194,1,NA,"GO:0034976"
"345","control",1,"response to fluid shear stress",-0.666666666666667,0,0,1,1,NA,"GO:0034405"
"346","control",1,"response to insulin",0.0566416671474374,0.333333333333333,0.333333333333333,0.799287245715143,1,NA,"GO:0032868"
"347","control",1,"response to ionizing radiation",-0.194987500240385,0,0,1,1,NA,"GO:0010212"
"348","control",1,"response to oxidative stress",-0.333333333333333,0.333333333333333,1,0.769376252837992,1,NA,"GO:0006979"
"349","control",1,"response to oxygen levels",0.157977062777471,0.333333333333333,1,0.789687622892038,1,NA,"GO:0070482"
"350","control",1,"response to reactive oxygen species",-0.0817041659455106,0.333333333333333,0.333333333333333,0.839393376133747,1,NA,"GO:0000302"
"351","control",1,"response to sterol depletion",0,0,0,1,1,NA,"GO:0006991"
"352","control",1,"response to topologically incorrect protein",0.315844193368621,0.333333333333333,0,0.876505594264954,1,NA,"GO:0035966"
"353","control",1,"response to transforming growth factor beta",0.389975000480772,1,1,0.900536753803064,1,NA,"GO:0071559"
"354","control",1,"response to virus",-0.421011468611265,0,1,0.583505930571567,1,NA,"GO:0009615"
"355","control",1,"rhythmic process",-0.471679166426281,0,0.666666666666667,0.841898864657772,1,NA,"GO:0048511"
"356","control",1,"ribonucleoprotein complex assembly",0.861654166907052,1,0,0.33776969705764,1,NA,"GO:0022618"
"357","control",1,"ribonucleoprotein complex subunit organization",0.861654166907052,1,0,0.366859628687446,1,NA,"GO:0071826"
"358","control",1,"ribonucleotide metabolic process",-0.111141244575064,1,1,1,1,NA,"GO:0009259"
"359","control",1,"ribose phosphate metabolic process",-0.111141244575064,1,1,1,1,NA,"GO:0019693"
"360","control",1,"ribosomal subunit export from nucleus",0,0,0,1,1,NA,"GO:0000054"
"361","control",1,"ribosome assembly",0.333333333333333,0,0,1,1,NA,"GO:0042255"
"362","control",1,"ribosome biogenesis",0.504857724276585,0.333333333333333,0,0.940286189015054,1,NA,"GO:0042254"
"363","control",1,"ribosome localization",0,0,0,1,1,NA,"GO:0033750"
"364","control",1,"roof of mouth development",0,0,0,1,1,NA,"GO:0060021"
"365","control",1,"semaphorin-plexin signaling pathway involved in neuron projection guidance",0,0,0,1,1,NA,"GO:1902285"
"366","control",1,"seminiferous tubule development",0,0,0,1,1,NA,"GO:0072520"
"367","control",1,"signal peptide processing",0,0.333333333333333,0,0.345053156060516,1,NA,"GO:0006465"
"368","control",1,"signal transduction in response to DNA damage",0.52832083357372,0,0,1,1,NA,"GO:0042770"
"369","control",1,"sister chromatid segregation",0.723308333814105,0.333333333333333,0.333333333333333,0.786545638527223,1,NA,"GO:0000819"
"370","control",1,"small molecule catabolic process",-0.861654166907052,0,0.666666666666667,0.842805247972648,1,NA,"GO:0044282"
"371","control",1,"smoothened signaling pathway involved in dorsal/ventral neural tube patterning",-0.52832083357372,0.333333333333333,0,0.382645969102314,1,NA,"GO:0060831"
"372","control",1,"sphingomyelin biosynthetic process",-0.333333333333333,0,0,1,1,NA,"GO:0006686"
"373","control",1,"spindle localization",0,0,0,1,1,NA,"GO:0051653"
"374","control",1,"stem cell differentiation",-0.276691666185896,0.666666666666667,0.666666666666667,0.821239208235474,1,NA,"GO:0048863"
"375","control",1,"stem cell population maintenance",0.389975000480771,0.666666666666667,0,0.696968409985097,1,NA,"GO:0019827"
"376","control",1,"sterol biosynthetic process",-0.666666666666667,0,0,1,1,NA,"GO:0016126"
"377","control",1,"stress granule assembly",0,0,0,1,1,NA,"GO:0034063"
"378","control",1,"substantia nigra development",-0.861654166907053,0.333333333333333,0,0.603978112241806,1,NA,"GO:0021762"
"379","control",1,"substrate adhesion-dependent cell spreading",0.333333333333333,0,0,1,1,NA,"GO:0034446"
"380","control",1,"sulfur compound metabolic process",0.918295834054489,1,0.333333333333333,0.86844513487129,1,NA,"GO:0006790"
"381","control",1,"suppression of viral release by host",0,0,0,1,1,NA,"GO:0044790"
"382","control",1,"synaptic vesicle lumen acidification",0,0,0,1,1,NA,"GO:0097401"
"383","control",1,"telomerase RNA localization to Cajal body",0,0,0,1,1,NA,"GO:0090671"
"384","control",1,"telomere maintenance",0.723308333814104,0.333333333333333,0,0.917482606258592,1,NA,"GO:0000723"
"385","control",1,"telomere organization",0.723308333814104,0.333333333333333,0,0.926772028917425,1,NA,"GO:0032200"
"386","control",1,"toxin transport",0,0,0,1,1,NA,"GO:1901998"
"387","control",1,"trabecula morphogenesis",-0.666666666666667,0,0,1,1,NA,"GO:0061383"
"388","control",1,"tube closure",0.0876781352779334,0.666666666666667,0,0.297363840879393,1,NA,"GO:0060606"
"389","control",1,"ubiquinone biosynthetic process",0,0.333333333333333,0,0.337575256017237,1,NA,"GO:0006744"
"390","control",1,"ubiquinone metabolic process",0,0.333333333333333,0,0.417805362718658,1,NA,"GO:0006743"
"391","control",1,"vacuolar acidification",0,0,0,1,1,NA,"GO:0007035"
"392","control",1,"vacuolar transport",0.723308333814105,0,0,1,1,NA,"GO:0007034"
"393","control",1,"vacuole organization",0.584962500721156,0.333333333333333,0,0.949445999387109,1,NA,"GO:0007033"
"394","control",1,"vasculogenesis",0.333333333333333,0.333333333333333,0,0.80836227774291,1,NA,"GO:0001570"
"395","control",1,"vesicle localization",0.861654166907053,0.333333333333333,0,0.915985899113409,1,NA,"GO:0051648"
"396","control",1,"vesicle organization",0.364369801463827,1,0.666666666666667,0.71023137235607,1,NA,"GO:0016050"
"397","control",1,"viral process",-0.0506676978150167,1.33333333333333,1,0.7580454874707,1,NA,"GO:0016032"
"398","control",1,"viral release from host cell",-0.333333333333333,0,0,1,1,NA,"GO:0019076"
"399","control",1,"water-soluble vitamin metabolic process",0,0,0,1,1,NA,"GO:0006767"
"400","control",9,"ATP metabolic process",0.433814068119736,0.166666666666667,0,0.998560825539352,1,NA,"GO:0046034"
"401","control",9,"COPII vesicle coating",-0.166666666666667,0,0,1,1,NA,"GO:0048208"
"402","control",9,"DNA conformation change",0.5,0.166666666666667,0,0.980620905008542,1,NA,"GO:0071103"
"403","control",9,"DNA replication",-0.069172916546474,0,0.333333333333333,0.997361347989274,1,NA,"GO:0006260"
"404","control",9,"DNA-templated transcription elongation",-0.223308333814104,0,0,1,1,NA,"GO:0006354"
"405","control",9,"G0 to G1 transition",0,0,0,1,1,NA,"GO:0045023"
"406","control",9,"GPI anchor biosynthetic process",-0.166666666666667,0,0,1,1,NA,"GO:0006506"
"407","control",9,"Golgi organization",0.833333333333333,0,0,1,1,NA,"GO:0007030"
"408","control",9,"Golgi to plasma membrane protein transport",0,0,0,1,1,NA,"GO:0043001"
"409","control",9,"Golgi vesicle transport",0.625814583693913,0,0.333333333333333,0.997785614422055,1,NA,"GO:0048193"
"410","control",9,"NADP metabolic process",-0.166666666666667,0,0,1,1,NA,"GO:0006739"
"411","control",9,"NADPH regeneration",-0.166666666666667,0,0,1,1,NA,"GO:0006740"
"412","control",9,"RNA localization",0.0876781352779313,0,0,1,1,NA,"GO:0006403"
"413","control",9,"RNA transport",0.336320317999545,0,0,1,1,NA,"GO:0050658"
"414","control",9,"Schwann cell differentiation",-0.333333333333333,0,0,1,1,NA,"GO:0014037"
"415","control",9,"U2-type prespliceosome assembly",-0.166666666666667,0,0,1,1,NA,"GO:1903241"
"416","control",9,"UV-damage excision repair",0,0,0,1,1,NA,"GO:0070914"
"417","control",9,"Wnt signaling pathway",0.286778631137593,0.833333333333333,1,0.975743027448784,1,NA,"GO:0016055"
"418","control",9,"actin filament organization",0.163679682000456,0.833333333333333,1,0.999827750595957,1,NA,"GO:0007015"
"419","control",9,"alcohol biosynthetic process",0.833333333333333,0.333333333333333,0,0.906970488467461,1,NA,"GO:0046165"
"420","control",9,"amino sugar biosynthetic process",0,0,0,1,1,NA,"GO:0046349"
"421","control",9,"aminoglycan biosynthetic process",0.333333333333333,0,0,1,1,NA,"GO:0006023"
"422","control",9,"apoptotic mitochondrial changes",0.833333333333333,0,0,1,1,NA,"GO:0008637"
"423","control",9,"appendage development",0.402506249879808,0.166666666666667,0,0.998716830408714,1,NA,"GO:0048736"
