"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"1749","enu",9,"membrane fission",0.511699761877855,1.66666666666667,1.66666666666667,0.864944673789202,1,NA,"GO:0090148"
"1750","enu",9,"mesenchymal cell differentiation",-0.24466415189054,12.3333333333333,15.1666666666667,0.0604972715053184,0.336535267625518,NA,"GO:0048762"
"1751","enu",9,"metallo-sulfur cluster assembly",0.280254254854074,0.833333333333333,0.833333333333333,0.882148214021015,1,NA,"GO:0031163"
"1752","enu",9,"methylation",-0.408099279921099,9.16666666666667,13.6666666666667,0.0032676904239097,0.107019251944107,NA,"GO:0032259"
"1753","enu",9,"miRNA processing",-0.437687073149777,2.16666666666667,2.5,0.367971638452692,0.768694679280755,NA,"GO:0035196"
"1754","enu",9,"microtubule cytoskeleton organization involved in mitosis",0.229635949703392,6.66666666666667,7.66666666666667,0.260742962531348,0.652455185302666,NA,"GO:1902850"
"1755","enu",9,"microtubule depolymerization",0.0363631696719571,1.83333333333333,2.33333333333333,0.706220309837973,1,NA,"GO:0007019"
"1756","enu",9,"microtubule organizing center localization",-0.203877311685209,1,1.83333333333333,0.818447694583385,1,NA,"GO:0061842"
"1757","enu",9,"microtubule polymerization",-0.293363470429562,3.83333333333333,3.83333333333333,0.72795546395067,1,NA,"GO:0046785"
"1758","enu",9,"mitochondrial calcium ion homeostasis",-0.89398093925864,0.833333333333333,1.33333333333333,0.8137387478243,1,NA,"GO:0051560"
"1759","enu",9,"mitochondrial calcium ion transmembrane transport",-0.57535139338426,0.333333333333333,0.666666666666667,0.993207834264272,1,NA,"GO:0006851"
"1760","enu",9,"mitochondrial gene expression",-0.144769084842513,5,6.16666666666667,0.126154210342839,0.437700260232981,NA,"GO:0140053"
"1761","enu",9,"mitochondrial genome maintenance",-1.11229503517877,0.833333333333333,1.16666666666667,0.933691133657233,1,NA,"GO:0000002"
"1762","enu",9,"mitochondrial membrane organization",-0.639455232279527,2.5,4.66666666666667,0.0762239505535465,0.362063765129346,NA,"GO:0007006"
"1763","enu",9,"mitochondrial outer membrane permeabilization",-0.0275221689392633,1,1.33333333333333,0.828445134288637,1,NA,"GO:0097345"
"1764","enu",9,"mitochondrial respiratory chain complex assembly",0.231216104467392,3.33333333333333,2.83333333333333,0.941738499952227,1,NA,"GO:0033108"
"1765","enu",9,"mitochondrial transmembrane transport",-0.0386419229629459,3.16666666666667,3,0.903754548364166,1,NA,"GO:1990542"
"1766","enu",9,"mitochondrial transport",-0.324184723502174,4,7.5,0.0231728079696599,0.215513703383725,NA,"GO:0006839"
"1767","enu",9,"mitochondrion distribution",-0.368185586204112,0.5,0.666666666666667,0.969702546931451,1,NA,"GO:0048311"
"1768","enu",9,"mitochondrion localization",-0.612247975398906,1.16666666666667,2,0.219597387841707,0.606148041428703,NA,"GO:0051646"
"1769","enu",9,"mitochondrion morphogenesis",-0.611434185423256,0.5,0.833333333333333,0.775670544771968,1,NA,"GO:0070584"
"1770","enu",9,"mitotic cytokinesis",-0.716389642047647,2.33333333333333,4,0.194006864218805,0.573398065357802,NA,"GO:0000281"
"1771","enu",9,"monosaccharide biosynthetic process",-0.491096173111524,2.5,3.5,0.390276928408258,0.79045936261368,NA,"GO:0046364"
"1772","enu",9,"monosaccharide metabolic process",-0.289150402587274,6.66666666666667,10.5,0.00394552731651955,0.107019251944107,NA,"GO:0005996"
"1773","enu",9,"morphogenesis of an epithelial sheet",-0.247580165338415,2.66666666666667,4,0.572166059716397,0.985983366002939,NA,"GO:0002011"
"1774","enu",9,"movement in host",-0.288462473972036,6,8.16666666666667,0.261636164532397,0.652455185302666,NA,"GO:0044000"
"1775","enu",9,"multicellular organism growth",0.0395416753032233,6.16666666666667,7.83333333333333,0.246365927489954,0.644574360784946,NA,"GO:0035264"
"1776","enu",9,"myeloid cell homeostasis",-0.234328133349792,5.5,8.66666666666667,0.115999153247455,0.424620753630593,NA,"GO:0002262"
"1777","enu",9,"ncRNA processing",0.197173348078696,15.1666666666667,17.1666666666667,0.876557330920432,1,NA,"GO:0034470"
"1778","enu",9,"negative regulation of GTPase activity",-0.10236100542149,2,1.5,0.922178013768215,1,NA,"GO:0034260"
"1779","enu",9,"negative regulation of catabolic process",-0.359720823907066,10,15.3333333333333,0.00111957610067572,0.0638158377385158,NA,"GO:0009895"
"1780","enu",9,"negative regulation of cell projection organization",-0.295683127416346,6.66666666666667,9,0.0674578702060066,0.345072951438418,NA,"GO:0031345"
"1781","enu",9,"negative regulation of defense response to virus",-0.176997432205487,1.33333333333333,1.5,0.975787792329521,1,NA,"GO:0050687"
"1782","enu",9,"negative regulation of growth",0.28279120592088,11.6666666666667,13.1666666666667,0.260972305233576,0.652455185302666,NA,"GO:0045926"
"1783","enu",9,"negative regulation of mitotic nuclear division",-0.833703001954323,1,2.66666666666667,0.248782505371232,0.644574360784946,NA,"GO:0045839"
"1784","enu",9,"negative regulation of phosphorus metabolic process",0.0547848160364963,20.8333333333333,23.8333333333333,0.524600449393592,0.934444550482336,NA,"GO:0010563"
"1785","enu",9,"negative regulation of protein phosphorylation",0.187181058973353,17,19.1666666666667,0.731094432417435,1,NA,"GO:0001933"
"1786","enu",9,"negative regulation of transferase activity",0.0201832982904034,11.6666666666667,14.6666666666667,0.165139247774791,0.531375482759206,NA,"GO:0051348"
"1787","enu",9,"neural tube development",-0.134381778069571,7,9.16666666666667,0.122841625575234,0.433750518624057,NA,"GO:0021915"
"1788","enu",9,"neuron apoptotic process",0.316163190317331,10.5,11,0.906746941708436,1,NA,"GO:0051402"
"1789","enu",9,"neuron death",0.0598805826765445,14.5,15.8333333333333,0.779865075901566,1,NA,"GO:0070997"
"1790","enu",9,"neuron projection organization",-0.483879949507448,3.5,4.33333333333333,0.805973432133852,1,NA,"GO:0106027"
"1791","enu",9,"neurotrophin signaling pathway",-0.382593278194572,1.66666666666667,2,0.960013533938732,1,NA,"GO:0038179"
"1792","enu",9,"non-membrane-bounded organelle assembly",-0.198291548046401,14.3333333333333,17.1666666666667,0.0822618705369315,0.362545206187446,NA,"GO:0140694"
"1793","enu",9,"nonribosomal peptide biosynthetic process",-0.888132090837504,0.166666666666667,0.666666666666667,0.78686826843185,1,NA,"GO:0019184"
"1794","enu",9,"nuclear chromosome segregation",-0.22180346065924,10.6666666666667,14.3333333333333,0.103429377572963,0.400663317005943,NA,"GO:0098813"
"1795","enu",9,"nuclear envelope organization",-0.0555172873744972,2.5,2.16666666666667,0.89510069260745,1,NA,"GO:0006998"
"1796","enu",9,"nuclear transport",0.210531504151366,11.6666666666667,15.6666666666667,0.0880010496556604,0.362545206187446,NA,"GO:0051169"
"1797","enu",9,"nuclear-transcribed mRNA catabolic process",0.0187226542511773,4.66666666666667,5.83333333333333,0.573303611309979,0.985983366002939,NA,"GO:0000956"
"1798","enu",9,"nucleic acid transport",-0.0922268447542113,5.83333333333333,7,0.440454788570819,0.821221778690453,NA,"GO:0050657"
"1799","enu",9,"nucleocytoplasmic transport",-0.151513854150619,11.6666666666667,15.6666666666667,0.0880010496556604,0.362545206187446,NA,"GO:0006913"
"1800","enu",9,"nucleotide catabolic process",-0.369377828690766,3.16666666666667,3,0.799680103835195,1,NA,"GO:0009166"
"1801","enu",9,"nucleus organization",-0.177218701833056,4.16666666666667,6,0.421832060695577,0.821221778690453,NA,"GO:0006997"
"1802","enu",9,"oligosaccharide-lipid intermediate biosynthetic process",0.416785357504043,0.666666666666667,0.5,0.894247390639752,1,NA,"GO:0006490"
"1803","enu",9,"one-carbon metabolic process",0.156801702322849,1.5,0.666666666666667,0.835462629369854,1,NA,"GO:0006730"
"1804","enu",9,"organelle fission",-0.227144296228295,15.1666666666667,20.3333333333333,0.00574183527366161,0.127277348566166,NA,"GO:0048285"
"1805","enu",9,"organelle fusion",-0.333936570910755,3.5,5.83333333333333,0.0185443353327417,0.215513703383725,NA,"GO:0048284"
"1806","enu",9,"organelle inheritance",-0.512758438582032,0.833333333333333,0.333333333333333,0.763405199388044,1,NA,"GO:0048308"
"1807","enu",9,"organelle localization by membrane tethering",0.0847667258390622,3.33333333333333,3.5,0.371213199902537,0.769337788236074,NA,"GO:0140056"
"1808","enu",9,"organophosphate catabolic process",-0.0164956424862546,5.83333333333333,6.16666666666667,0.967837857936842,1,NA,"GO:0046434"
"1809","enu",9,"organophosphate ester transport",-0.174988322895906,5.83333333333333,6.16666666666667,0.342844192759043,0.747512748146766,NA,"GO:0015748"
"1810","enu",9,"ossification",-0.135748819348036,17.3333333333333,24,0.00455971750137798,0.107019251944107,NA,"GO:0001503"
"1811","enu",9,"osteoblast differentiation",0.213610076528693,11.5,14.5,0.274682178013521,0.659494445864685,NA,"GO:0001649"
"1812","enu",9,"oxidative phosphorylation",-0.318665377042159,4.16666666666667,4.66666666666667,0.967172897221921,1,NA,"GO:0006119"
"1813","enu",9,"pentose-phosphate shunt",0.102404399574826,0.5,0.666666666666667,0.981952370813917,1,NA,"GO:0006098"
"1814","enu",9,"peptidyl-lysine modification",-0.542402672913897,12,17,0.0214725188686074,0.215513703383725,NA,"GO:0018205"
"1815","enu",9,"pericardium development",-0.656754060547012,1.16666666666667,1.16666666666667,0.136927305905711,0.46695722270409,NA,"GO:0060039"
"1816","enu",9,"peroxisome organization",-0.361090314859746,2,1.16666666666667,0.823924938336264,1,NA,"GO:0007031"
"1817","enu",9,"phospholipid biosynthetic process",0.0533900277119108,8.5,11.5,0.0434325139752396,0.283133089627558,NA,"GO:0008654"
"1818","enu",9,"pigment accumulation",0.115442012892645,0.833333333333333,0.333333333333333,0.657099661093856,1,NA,"GO:0043476"
"1819","enu",9,"pigmentation",0.157509416806231,4.5,5,0.636198486255023,1,NA,"GO:0043473"
"1820","enu",9,"pinocytosis",-0.62885740490938,1.16666666666667,1.16666666666667,0.999561828006167,1,NA,"GO:0006907"
"1821","enu",9,"placenta development",0.235192386327265,8.16666666666667,7.83333333333333,0.946683161018291,1,NA,"GO:0001890"
"1822","enu",9,"plasma membrane tubulation",-0.576895557049537,1.33333333333333,1.16666666666667,0.996155832781592,1,NA,"GO:0097320"
"1823","enu",9,"platelet-derived growth factor receptor signaling pathway",0.08862340832571,3.33333333333333,4.5,0.736996177591181,1,NA,"GO:0048008"
"1824","enu",9,"polyamine biosynthetic process",-0.401108661648409,0.166666666666667,0.333333333333333,0.955002772020777,1,NA,"GO:0006596"
"1825","enu",9,"polyamine metabolic process",-0.429513708851031,0.166666666666667,0.333333333333333,0.955934566969886,1,NA,"GO:0006595"
"1826","enu",9,"polyol metabolic process",-0.0938750099668317,3.66666666666667,4.16666666666667,0.685511964665715,1,NA,"GO:0019751"
"1827","enu",9,"positive regulation by host of viral process",-1.10070896646431,0.333333333333333,1,0.713549462757455,1,NA,"GO:0044794"
"1828","enu",9,"positive regulation of GTPase activity",-0.307642867521413,8.83333333333333,13.3333333333333,0.0311381602898707,0.255959835189506,NA,"GO:0043547"
"1829","enu",9,"positive regulation of amide metabolic process",-0.373357671202637,4.16666666666667,8.33333333333333,0.00284873831172991,0.107019251944107,NA,"GO:0034250"
"1830","enu",9,"positive regulation of axonogenesis",0.629320547784205,4.33333333333333,4.5,0.999458237640683,1,NA,"GO:0050772"
"1831","enu",9,"positive regulation of cell projection organization",0.0421657770449222,15,18.1666666666667,0.666902919239017,1,NA,"GO:0031346"
"1832","enu",9,"positive regulation of cellular component biogenesis",0.0674023670357281,20.5,25.1666666666667,0.0862883738586427,0.362545206187446,NA,"GO:0044089"
"1833","enu",9,"positive regulation of epithelial to mesenchymal transition",-0.326171754854734,2.66666666666667,4.16666666666667,0.0875591061172494,0.362545206187446,NA,"GO:0010718"
"1834","enu",9,"positive regulation of establishment of protein localization",-0.156088999996203,10.1666666666667,14.5,0.0195774767012244,0.215513703383725,NA,"GO:1904951"
"1835","enu",9,"positive regulation of kinase activity",0.020000191927743,17.1666666666667,21.1666666666667,0.0616230450450335,0.336816369492718,NA,"GO:0033674"
"1836","enu",9,"positive regulation of microtubule polymerization",-0.668070505209257,1.5,1.5,0.836467672006461,1,NA,"GO:0031116"
"1837","enu",9,"positive regulation of nervous system development",-0.0673064233213957,12.3333333333333,13.6666666666667,0.203613096919125,0.59300456693964,NA,"GO:0051962"
"1838","enu",9,"positive regulation of neurogenesis",-0.348726257292248,10.3333333333333,12,0.402358381741581,0.806127218858569,NA,"GO:0050769"
"1839","enu",9,"positive regulation of neuron migration",0.109947813776944,0.666666666666667,0.833333333333333,0.999979412240484,1,NA,"GO:2001224"
"1840","enu",9,"positive regulation of protein localization",-0.311716865215441,15.5,22,0.00145747894326381,0.0726917622952824,NA,"GO:1903829"
"1841","enu",9,"positive regulation of stem cell population maintenance",-0.114311616060545,2.33333333333333,2.16666666666667,0.793394474513941,1,NA,"GO:1902459"
"1842","enu",9,"positive regulation of viral process",-0.255842592093552,2.83333333333333,3,0.97156727140436,1,NA,"GO:0048524"
"1843","enu",9,"postsynapse organization",0.182732164659587,6.83333333333333,9.5,0.250090383490478,0.644574360784946,NA,"GO:0099173"
"1844","enu",9,"proteasome-mediated ubiquitin-dependent protein catabolic process",-0.177673960576907,12.8333333333333,19,0.000711378775416287,0.0473066885651831,"*","GO:0043161"
"1845","enu",9,"protein autophosphorylation",0.0763748475892236,8.83333333333333,12,0.0570406516776291,0.333515598744577,NA,"GO:0046777"
"1846","enu",9,"protein folding",-0.0949227337153045,5.83333333333333,8,0.16104116771727,0.522401836741387,NA,"GO:0006457"
"1847","enu",9,"protein glycosylation",-0.558920905870179,6,9.66666666666667,0.0103751934741214,0.179987052007584,NA,"GO:0006486"
"1848","enu",9,"protein lipidation",0.0808151123884431,2.5,3.5,0.816704670143532,1,NA,"GO:0006497"
"1849","enu",9,"protein localization to nucleus",-0.193047499955812,11,14.8333333333333,0.05734409715673,0.333515598744577,NA,"GO:0034504"
"1850","enu",9,"protein neddylation",0.332894934548051,1.33333333333333,1.5,0.7472852994141,1,NA,"GO:0045116"
"1851","enu",9,"protein polyubiquitination",-0.186189192680244,6.83333333333333,10,0.0231620421566241,0.215513703383725,NA,"GO:0000209"
"1852","enu",9,"protein targeting",-0.33708149348899,9,14.3333333333333,0.00871794879656538,0.165641027134742,NA,"GO:0006605"
"1853","enu",9,"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.250116081612271,0.666666666666667,0.333333333333333,0.975860566457495,1,NA,"GO:0043328"
"1854","enu",9,"protein-DNA complex subunit organization",0.0367591770497831,8.83333333333333,8.66666666666667,0.284936991324461,0.672721062357751,NA,"GO:0071824"
"1855","enu",9,"protein-containing complex localization",-0.0157824613064829,5.66666666666667,7.66666666666667,0.244326406831553,0.644574360784946,NA,"GO:0031503"
"1856","enu",9,"proton motive force-driven ATP synthesis",-0.178631494217994,2.33333333333333,2,0.551788846638161,0.969362454741448,NA,"GO:0015986"
"1857","enu",9,"proton transmembrane transport",-0.319592159513362,3,4.5,0.504867169403209,0.905545042191164,NA,"GO:1902600"
"1858","enu",9,"pteridine-containing compound metabolic process",-0.515697921226072,0.666666666666667,1.16666666666667,0.762918447313716,1,NA,"GO:0042558"
"1859","enu",9,"quinone biosynthetic process",-0.493178738233043,0.333333333333333,0.5,0.999917269137241,1,NA,"GO:1901663"
"1860","enu",9,"rRNA metabolic process",0.196727672406087,10,10.6666666666667,0.981236178937169,1,NA,"GO:0016072"
"1861","enu",9,"receptor metabolic process",-0.082254010760135,3.83333333333333,3.16666666666667,0.434730382321291,0.821221778690453,NA,"GO:0043112"
"1862","enu",9,"regulation of ATP metabolic process",0.0273275982736526,2.33333333333333,3.33333333333333,0.245837234531979,0.644574360784946,NA,"GO:1903578"
"1863","enu",9,"regulation of ATP-dependent activity",-0.506944750628662,2.16666666666667,2.5,0.81017037632747,1,NA,"GO:0043462"
"1864","enu",9,"regulation of DNA repair",-0.0742031389037646,9.66666666666667,10.5,0.00451492500289028,0.107019251944107,NA,"GO:0006282"
"1865","enu",9,"regulation of DNA replication",-0.0390393899813069,4.66666666666667,6.83333333333333,0.341129948410845,0.747512748146766,NA,"GO:0006275"
"1866","enu",9,"regulation of G0 to G1 transition",-0.896169979192393,2,2,0.835179954244607,1,NA,"GO:0070316"
"1867","enu",9,"regulation of GTPase activity",0.128976349142458,13,18,0.0235056484626211,0.215513703383725,NA,"GO:0043087"
"1868","enu",9,"regulation of Golgi organization",0.368267048529736,0.666666666666667,0.5,0.98121340492477,1,NA,"GO:1903358"
"1869","enu",9,"regulation of actin filament organization",-0.0299755414898548,12,15,0.0625347743644652,0.337180742857049,NA,"GO:0110053"
"1870","enu",9,"regulation of actin filament-based process",-0.0301828479812019,16.5,21,0.0199902196372651,0.215513703383725,NA,"GO:0032970"
"1871","enu",9,"regulation of anatomical structure size",0.0434288424617298,19.5,24.3333333333333,0.00655199157793248,0.137591823136582,NA,"GO:0090066"
"1872","enu",9,"regulation of apoptotic signaling pathway",-0.0410333308447848,13.8333333333333,18.3333333333333,0.110366319055659,0.423424627915462,NA,"GO:2001233"
