"","condition","cycle","region","log2fc.mean","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"818","enu","3","alcohol biosynthetic process",-0.115734031584366,0.818241728207802,5.5,1.83333333333333,1.36422546197874,0.744122979261132,5.16666666666667,1.72222222222222,0.755627094713244,1,NA,"GO:0046165",163,"FALSE"
"819","enu","3","amino sugar biosynthetic process",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.99962410993354,1,NA,"GO:0046349",163,"FALSE"
"820","enu","3","aminoglycan biosynthetic process",-0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,1,3,1,0.963992708144509,1,NA,"GO:0006023",20,"FALSE"
"821","enu","3","apoptotic mitochondrial changes",0.148562060257211,0.309602403152404,5,1.66666666666667,0.333333333333333,0.2,3.33333333333333,1.11111111111111,0.692023474524499,1,NA,"GO:0008637",129,"FALSE"
"822","enu","3","appendage development",-0.267335069945248,0.413757483554745,5.33333333333333,1.77777777777778,0.838870492807861,0.471864652204422,6.33333333333333,2.11111111111111,0.960799480953795,1,NA,"GO:0048736",63,"FALSE"
"823","enu","3","aromatic compound catabolic process",-0.175987681207993,0.026243941224726,16.6666666666667,5.55555555555556,0.509175077217316,0.0916515138991168,18.5,6.16666666666667,0.952351577896353,1,NA,"GO:0019439",105,"FALSE"
"824","enu","3","autophagosome maturation",-0.333333333333333,0.333333333333333,1.5,0.5,0.166666666666667,0.333333333333333,2.5,0.833333333333333,0.995105346859039,1,NA,"GO:0097352",47,"FALSE"
"825","enu","3","autophagy of mitochondrion",-0.0990392358907579,0.276477014704237,3.41666666666667,1.13888888888889,0.473853391923111,0.416066392908097,3.33333333333333,1.11111111111111,0.995118335050801,1,NA,"GO:0000422",193,"FALSE"
"826","enu","3","axon extension",-0.324436111271368,0.178698989291155,2.66666666666667,0.888888888888889,0.192450089729875,0.21650635094611,3.66666666666667,1.22222222222222,0.983521500090924,1,NA,"GO:0048675",48,"FALSE"
"827","enu","3","basement membrane organization",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.999991111923697,1,NA,"GO:0071711",163,"FALSE"
"828","enu","3","biological process involved in interaction with host",-0.0419381945646371,0.272854087446932,7.16666666666667,2.38888888888889,0.673575314054563,0.281961759371678,7,2.33333333333333,0.989894672414188,1,NA,"GO:0051701",347,"FALSE"
"829","enu","3","body morphogenesis",0.472222222222222,0.240562612162344,2.08333333333333,0.694444444444444,0.336787657027282,0.484974226119286,0.666666666666667,0.222222222222222,0.991385628201459,1,NA,"GO:0010171",28,"FALSE"
"830","enu","3","bone development",-0.428631397469027,0.344913163646703,6.58333333333333,2.19444444444444,1.05518999517903,0.48084607375247,8.5,2.83333333333333,0.698836200912483,1,NA,"GO:0060348",33,"FALSE"
"831","enu","3","branched-chain amino acid metabolic process",0.326524652837874,0.323174109430072,1.08333333333333,0.361111111111111,0.375770812735241,1.04059609680528,0,0,0.933935732902733,1,NA,"GO:0009081",48,"FALSE"
"832","enu","3","carbohydrate derivative catabolic process",-0.311361806076391,0.0710791736139988,4.83333333333333,1.61111111111111,0.0962250448649377,0.0597258899161682,6,2,0.932942008677847,1,NA,"GO:1901136",49,"FALSE"
"833","enu","3","carbohydrate derivative transport",-0.333333333333333,0.333333333333333,2,0.666666666666667,0.333333333333333,0.5,2.75,0.916666666666667,0.994929710488729,1,NA,"GO:1901264",47,"FALSE"
"834","enu","3","cell cycle G1/S phase transition",0.0783967126321014,0.126107731277587,12.0833333333333,4.02777777777778,0.867360833110889,0.215344758565462,10.3333333333333,3.44444444444444,0.812567204396622,1,NA,"GO:0044843",241,"FALSE"
"835","enu","3","cell cycle G2/M phase transition",-0.111013892655412,0.269704392991241,6.08333333333333,2.02777777777778,0.554860676539949,0.273629922677235,6.33333333333333,2.11111111111111,0.971510362026592,1,NA,"GO:0044839",163,"FALSE"
"836","enu","3","cell cycle checkpoint signaling",-0.290754864517056,0.679197083264481,7.5,2.5,1.092906420717,0.4371625682868,8.5,2.83333333333333,0.596098555491746,1,NA,"GO:0000075",55,"FALSE"
"837","enu","3","cell growth",-0.504529795197092,0.212287077629661,13.1666666666667,4.38888888888889,0.0962250448649378,0.0219246937666947,18.25,6.08333333333333,0.20010563431545,1,NA,"GO:0016049",26,"FALSE"
"838","enu","3","cell migration involved in heart development",0.388888888888889,0.346944333244355,1.16666666666667,0.388888888888889,0.346944333244355,0.892142571199771,0,0,0.923996698581769,1,NA,"GO:0060973",38,"FALSE"
"839","enu","3","cell redox homeostasis",0.231662500080128,0.252009507181642,1.5,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0.222222222222222,0.996073170435275,1,NA,"GO:0045454",74,"FALSE"
"840","enu","3","cell-cell signaling by wnt",-0.481611801559262,0.149160457319108,12.6666666666667,4.22222222222222,0.192450089729875,0.0455802844097073,17,5.66666666666667,0.10990568965574,1,NA,"GO:0198738",27,"FALSE"
"841","enu","3","cell-substrate adhesion",-0.487255806771138,0.160180882690121,8.5,2.83333333333333,0.440958551844099,0.155632430062623,12.4166666666667,4.13888888888889,0.561159184190457,1,NA,"GO:0031589",27,"FALSE"
"842","enu","3","cell-substrate junction assembly",0.35012534748264,0.170421072284628,5.5,1.83333333333333,0.288675134594813,0.157459164324443,3.33333333333333,1.11111111111111,0.992968632547085,1,NA,"GO:0007044",42,"FALSE"
"843","enu","3","cell-substrate junction organization",0.429876646916362,0.372924852086696,6.25,2.08333333333333,0.682112730989371,0.327414110874898,3.66666666666667,1.22222222222222,0.888147109226057,1,NA,"GO:0150115",33,"FALSE"
"844","enu","3","cellular carbohydrate metabolic process",-0.465245822915177,0.354934914568344,7.75,2.58333333333333,0.982485510212633,0.380316971695213,10,3.33333333333333,0.189843451049748,1,NA,"GO:0044262",28,"FALSE"
"845","enu","3","cellular component disassembly",-0.517747591456152,0.28400638793394,14.4166666666667,4.80555555555556,0.502309481111809,0.104526828439452,19.4166666666667,6.47222222222222,0.0537574169093771,1,NA,"GO:0022411",26,"FALSE"
"846","enu","3","cellular lipid catabolic process",-0.125038634387554,0.47063821398242,7.75,2.58333333333333,0.845740963757685,0.327383598873943,8.25,2.75,0.935595793768666,1,NA,"GO:0044242",156,"FALSE"
"847","enu","3","cellular metabolic compound salvage",0.444444444444444,0.384900179459751,1.66666666666667,0.555555555555556,0.509175077217316,0.916515138991168,0,0,0.761091769220591,1,NA,"GO:0043094",32,"FALSE"
"848","enu","3","cellular nitrogen compound catabolic process",-0.204929702055532,0.156825911491427,17.4166666666667,5.80555555555556,1.13141176968979,0.194884323965706,19.4166666666667,6.47222222222222,0.809160086089246,1,NA,"GO:0044270",85,"FALSE"
"849","enu","3","cellular pigment accumulation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043482",747,"FALSE"
"850","enu","3","cellular pigmentation",-0.0136173609909184,0.313129442373699,3.5,1.16666666666667,0.440958551844098,0.377964473009227,3,1,0.997188729803965,1,NA,"GO:0033059",526,"FALSE"
"851","enu","3","cellular respiration",-0.402217084865019,0.0974400003924548,8.41666666666667,2.80555555555556,0.173472166622178,0.0618316633504792,10.3333333333333,3.44444444444444,0.221272751727265,1,NA,"GO:0045333",34,"FALSE"
"852","enu","3","cellular response to UV",-0.229030902717681,0.377440896374404,3.41666666666667,1.13888888888889,0.473853391923111,0.416066392908097,4,1.33333333333333,0.993726480634728,1,NA,"GO:0034644",81,"FALSE"
"853","enu","3","cellular response to acid chemical",-0.611111111111111,0.0962250448649376,1.16666666666667,0.388888888888889,0.0962250448649376,0.247435829652697,3,1,0.970653642146475,1,NA,"GO:0071229",21,"FALSE"
"854","enu","3","cellular response to arsenic-containing substance",0.305555555555556,0.0481125224324688,0.916666666666667,0.305555555555556,0.0481125224324688,0.157459164324443,0,0,0.993966773646753,1,NA,"GO:0071243",54,"FALSE"
"855","enu","3","cellular response to chemical stress",-0.0493989855669457,0.425256212837087,13.75,4.58333333333333,1.79311956594583,0.391226087115455,13.3333333333333,4.44444444444444,0.973628402854836,1,NA,"GO:0062197",347,"FALSE"
"856","enu","3","cellular response to dsRNA",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0071359",747,"FALSE"
"857","enu","3","cellular response to external stimulus",-0.429799378141254,0.317207382846772,10,3.33333333333333,0.577350269189626,0.173205080756888,12.6666666666667,4.22222222222222,0.417292144152113,1,NA,"GO:0071496",33,"FALSE"
"858","enu","3","cellular response to extracellular stimulus",0.0225896837140087,0.479607806681756,10,3.33333333333333,1.20185042515466,0.360555127546399,9,3,0.931245657168857,1,NA,"GO:0031668",451,"FALSE"
"859","enu","3","cellular response to fluid shear stress",0.305555555555556,0.0481125224324688,0.916666666666667,0.305555555555556,0.0481125224324688,0.157459164324443,0,0,0.994605109225905,1,NA,"GO:0071498",54,"FALSE"
"860","enu","3","cellular response to heat",-0.65722638880876,0.297188204342618,1.16666666666667,0.388888888888889,0.346944333244355,0.892142571199771,3,1,0.935948905741606,1,NA,"GO:0034605",20,"FALSE"
"861","enu","3","cellular response to insulin stimulus",-0.345767364276671,0.292775669104529,7,2.33333333333333,0.881917103688197,0.377964473009227,8.25,2.75,0.502647953938199,1,NA,"GO:0032869",43,"FALSE"
"862","enu","3","cellular response to ketone",0.241743052189675,0.172297370413417,5.25,1.75,0.433012701892219,0.247435829652697,3.33333333333333,1.11111111111111,0.919029100041038,1,NA,"GO:1901655",71,"FALSE"
"863","enu","3","cellular response to oxygen levels",-0.0910404569284977,0.477652532213601,7,2.33333333333333,0.881917103688197,0.377964473009227,6,2,0.437777135783666,1,NA,"GO:0071453",193,"FALSE"
"864","enu","3","cellular response to sterol depletion",0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0,0,0.93655813994791,1,NA,"GO:0071501",47,"FALSE"
"865","enu","3","cellular response to topologically incorrect protein",-0.0460180592419506,0.437043730232709,5.66666666666667,1.88888888888889,0.192450089729875,0.101885341621699,5.25,1.75,0.850694873219354,1,NA,"GO:0035967",347,"FALSE"
"866","enu","3","cellular response to transforming growth factor beta stimulus",-0.0629105471460325,0.259469667891745,10.9166666666667,3.63888888888889,1.37521042160962,0.377920421205697,10.6666666666667,3.55555555555556,0.959487430051379,1,NA,"GO:0071560",265,"FALSE"
"867","enu","3","cellular senescence",-0.648872222542737,0.128927126639861,2.16666666666667,0.722222222222222,0.254587538608658,0.352505822688911,4.33333333333333,1.44444444444444,0.831122239837491,1,NA,"GO:0090398",20,"FALSE"
"868","enu","3","centromere complex assembly",-0.111111111111111,0.192450089729875,0,0,0,NA,0.333333333333333,0.111111111111111,0.999996580804856,1,NA,"GO:0034508",163,"FALSE"
"869","enu","3","centrosome localization",0.659857986171208,0.011792980550638,2.08333333333333,0.694444444444444,0.0481125224324688,0.0692820323027551,0,0,0.849749418756742,1,NA,"GO:0051642",20,"FALSE"
"870","enu","3","chaperone-mediated autophagy",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0061684",747,"FALSE"
"871","enu","3","chondrocyte differentiation",0.188773868978327,0.41130050742281,5.5,1.83333333333333,0.763762615825973,0.416597790450531,4.25,1.41666666666667,0.935733493455731,1,NA,"GO:0002062",99,"FALSE"
"872","enu","3","chromatin remodeling",-0.441042948501084,0.351416307342373,11.75,3.91666666666667,1.80854453451756,0.461756051366185,14.3333333333333,4.77777777777778,0.104880692865507,1,NA,"GO:0006338",32,"FALSE"
"873","enu","3","chromosome localization",0.436963445940476,0.17564109506654,6.66666666666667,2.22222222222222,0.38490017945975,0.173205080756888,3.33333333333333,1.11111111111111,0.27069763217181,1,NA,"GO:0050000",33,"FALSE"
"874","enu","3","chromosome segregation",-0.282962913958487,0.090981180024558,14.75,4.91666666666667,0.363241578628389,0.0738796431108588,17.9166666666667,5.97222222222222,0.862143449605224,1,NA,"GO:0007059",57,"FALSE"
"875","enu","3","cilium assembly",-0.252643433617657,0.315607352057248,12.9166666666667,4.30555555555556,0.66840052308422,0.155241411813109,14.3333333333333,4.77777777777778,0.60411241576035,1,NA,"GO:0060271",66,"FALSE"
"876","enu","3","cilium organization",-0.301051615755504,0.260731436933271,11.6666666666667,3.88888888888889,1.01835015443463,0.261861468283191,14,4.66666666666667,0.690487831672339,1,NA,"GO:0044782",54,"FALSE"
"877","enu","3","circadian regulation of gene expression",-0.129448611030983,0.606546172578362,2.83333333333333,0.944444444444444,0.917928424547684,0.971924214226959,2.75,0.916666666666667,0.975302461573377,1,NA,"GO:0032922",156,"FALSE"
"878","enu","3","clathrin-dependent endocytosis",0.0859649306957803,0.376807617674975,1.41666666666667,0.472222222222222,0.411073571859687,0.87050874040875,0.916666666666667,0.305555555555556,0.999827220050679,1,NA,"GO:0072583",220,"FALSE"
"879","enu","3","collagen fibril organization",-0.562364236051015,0.379141269460487,1.41666666666667,0.472222222222222,0.411073571859687,0.87050874040875,3,1,0.956086242946724,1,NA,"GO:0030199",22,"FALSE"
"880","enu","3","connective tissue development",-0.339815157161753,0.496729398869535,9.25,3.08333333333333,1.01036297108185,0.327685287918436,10.3333333333333,3.44444444444444,0.409010328645792,1,NA,"GO:0061448",47,"FALSE"
"881","enu","3","cortical cytoskeleton organization",-0.25,0.661437827766148,1.41666666666667,0.472222222222222,0.411073571859687,0.87050874040875,2.16666666666667,0.722222222222222,0.937353809035573,1,NA,"GO:0030865",66,"FALSE"
"882","enu","3","cytoplasmic translation",-0.574436111271368,0.430923519308482,4.58333333333333,1.52777777777778,0.708741712342949,0.463903666260839,7.33333333333333,2.44444444444444,0.582358346456809,1,NA,"GO:0002181",22,"FALSE"
"883","enu","3","defense response to virus",-0.0118589313905283,0.519121619532946,11.25,3.75,1.24443204358901,0.331848544957068,11,3.66666666666667,0.92653112472217,1,NA,"GO:0051607",526,"FALSE"
"884","enu","3","dephosphorylation",-0.317769874249847,0.307234292377911,10.5,3.5,0.833333333333333,0.238095238095238,13.3333333333333,4.44444444444444,0.853350753192173,1,NA,"GO:0016311",49,"FALSE"
"885","enu","3","developmental growth involved in morphogenesis",-0.44070327268938,0.733064901099805,6.08333333333333,2.02777777777778,1.51916765709726,0.749178570623305,7.58333333333333,2.52777777777778,0.551474473954969,1,NA,"GO:0060560",32,"FALSE"
"886","enu","3","dicarboxylic acid metabolic process",0.0283208335737187,0.628453779707063,3.83333333333333,1.27777777777778,0.947706783846221,0.741683569966608,3,1,0.982813840792738,1,NA,"GO:0043648",451,"FALSE"
"887","enu","3","double-strand break repair",-0.329479876390593,0.394020573879491,11.5,3.83333333333333,0.763762615825973,0.199242421519819,13.6666666666667,4.55555555555556,0.571496585855959,1,NA,"GO:0006302",48,"FALSE"
"888","enu","3","embryonic body morphogenesis",0.194444444444444,0.173472166622178,0.583333333333333,0.194444444444444,0.173472166622178,0.892142571199771,0,0,0.993468789012376,1,NA,"GO:0010172",93,"FALSE"
"889","enu","3","embryonic organ development",-0.405740147198267,0.0436253413022594,11.8333333333333,3.94444444444444,0.41943524640393,0.106335696271419,15.8333333333333,5.27777777777778,0.695004034711957,1,NA,"GO:0048568",34,"FALSE"
"890","enu","3","epigenetic regulation of gene expression",-0.112604603444217,0.0978273461457227,7.58333333333333,2.52777777777778,0.708741712342949,0.280381336751057,7,2.33333333333333,0.464589828369066,1,NA,"GO:0040029",163,"FALSE"
"891","enu","3","erythrocyte differentiation",-0.148329166746795,0.131368756039247,4.08333333333333,1.36111111111111,0.529237746757157,0.388827732311381,4.66666666666667,1.55555555555556,0.99972262168885,1,NA,"GO:0030218",129,"FALSE"
"892","enu","3","establishment of mitotic spindle localization",-0.222222222222222,0.384900179459751,0.583333333333333,0.194444444444444,0.173472166622178,0.892142571199771,1.25,0.416666666666667,0.999072557271377,1,NA,"GO:0040001",81,"FALSE"
"893","enu","3","establishment of organelle localization",-0.38786927217969,0.258740069740548,14,4.66666666666667,0.881917103688197,0.188982236504614,17.8333333333333,5.94444444444444,0.274275519795134,1,NA,"GO:0051656",38,"FALSE"
"894","enu","3","establishment of protein localization to membrane",-0.385960310502288,0.141310869211087,8.41666666666667,2.80555555555556,0.173472166622178,0.0618316633504792,11.5,3.83333333333333,0.897204467908656,1,NA,"GO:0090150",38,"FALSE"
