"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"IL-17 signaling pathway3","IL-17 signaling pathway","E3_06_14",0,0,0,1,1,3.73194103706862e-47
"Renin-angiotensin system3","Renin-angiotensin system","E3_06_14",2,0,1.58496250072116,0.00582072176949942,0.657741559953434,1.27369906093093e-50
"Nitrogen metabolism3","Nitrogen metabolism","E3_06_14",0,0,0,1,1,3.12832428204805e-51
"Tuberculosis3","Tuberculosis","E3_06_14",2,0,1.58496250072116,0.0721769499417928,1,2.88545193548976e-46
"Drug metabolism - other enzymes3","Drug metabolism - other enzymes","E3_06_14",0,0,0,1,1,8.71644580704984e-49
"Glycolysis / Gluconeogenesis3","Glycolysis / Gluconeogenesis","E3_06_14",0,0,0,1,1,5.7526043883311e-48
"Gastric acid secretion3","Gastric acid secretion","E3_06_14",0,0,0,1,1,3.40168476564778e-45
"Cholesterol metabolism3","Cholesterol metabolism","E3_06_14",1,0,1,0.0908032596041909,1,5.88502198597185e-48
"African trypanosomiasis3","African trypanosomiasis","E3_06_14",0,0,0,1,1,1.17644723056357e-48
"GABAergic synapse3","GABAergic synapse","E3_06_14",0,0,0,1,1,1.73860464270887e-44
"Chemokine signaling pathway3","Chemokine signaling pathway","E3_06_14",0,0,0,1,1,5.95468216272143e-41
"Insulin secretion3","Insulin secretion","E3_06_14",0,0,0,1,1,5.01978230724645e-44
"Cocaine addiction3","Cocaine addiction","E3_06_14",0,0,0,1,1,3.027058019992e-49
"Mineral absorption3","Mineral absorption","E3_06_14",0,0,0,1,1,7.0350554352087e-49
"Histidine metabolism3","Histidine metabolism","E3_06_14",0,0,0,1,1,2.75941543600963e-51
"Vitamin digestion and absorption3","Vitamin digestion and absorption","E3_06_14",0,0,0,1,1,4.51747843738818e-50
"Systemic lupus erythematosus3","Systemic lupus erythematosus","E3_06_14",0,0,0,1,1,6.92974140580859e-51
"Phenylalanine metabolism3","Phenylalanine metabolism","E3_06_14",0,0,0,1,1,1.86519825836208e-51
"Taurine and hypotaurine metabolism3","Taurine and hypotaurine metabolism","E3_06_14",0,0,0,1,1,1.79826718464878e-51
"Starch and sucrose metabolism3","Starch and sucrose metabolism","E3_06_14",0,0,0,1,1,5.56466874008171e-50
"cAMP signaling pathway3","cAMP signaling pathway","E3_06_14",0,0,0,1,1,2.9540124770031e-39
"Protein digestion and absorption3","Protein digestion and absorption","E3_06_14",1,0,1,0.243306169965076,1,1.00422908968947e-42
"Primary bile acid biosynthesis3","Primary bile acid biosynthesis","E3_06_14",0,0,0,1,1,5.84190286375821e-51
"Calcium signaling pathway3","Calcium signaling pathway","E3_06_14",0,0,0,1,1,2.1447097693968e-35
"Porphyrin metabolism3","Porphyrin metabolism","E3_06_14",0,0,0,1,1,6.40286349937099e-51
"Malaria3","Malaria","E3_06_14",0,0,0,1,1,2.19877528902129e-47
"alpha-Linolenic acid metabolism3","alpha-Linolenic acid metabolism","E3_06_14",0,0,0,1,1,1.86519825836208e-51
"Cell adhesion molecules3","Cell adhesion molecules","E3_06_14",0,0,0,1,1,7.32197751705137e-46
"Carbohydrate digestion and absorption3","Carbohydrate digestion and absorption","E3_06_14",0,0,0,1,1,3.027058019992e-49
"Serotonergic synapse3","Serotonergic synapse","E3_06_14",0,0,0,1,1,5.43964221326613e-44
"JAK-STAT signaling pathway3","JAK-STAT signaling pathway","E3_06_14",0,0,0,1,1,2.32565096350665e-41
"Type I diabetes mellitus3","Type I diabetes mellitus","E3_06_14",0,0,0,1,1,1.07671685583406e-51
"Arachidonic acid metabolism3","Arachidonic acid metabolism","E3_06_14",0,0,0,1,1,3.027058019992e-49
"Salivary secretion3","Salivary secretion","E3_06_14",0,0,0,1,1,5.80341007047064e-45
"Inflammatory bowel disease3","Inflammatory bowel disease","E3_06_14",0,0,0,1,1,3.2377494643786e-50
"Natural killer cell mediated cytotoxicity3","Natural killer cell mediated cytotoxicity","E3_06_14",0,0,0,1,1,4.40447163260678e-45
"Tyrosine metabolism3","Tyrosine metabolism","E3_06_14",0,0,0,1,1,3.65018500037088e-51
"Allograft rejection3","Allograft rejection","E3_06_14",0,0,0,1,1,1.07671685583406e-51
"Phototransduction3","Phototransduction","E3_06_14",0,0,0,1,1,2.25428595057879e-51
"Primary immunodeficiency3","Primary immunodeficiency","E3_06_14",0,0,0,1,1,8.7061160191936e-51
"Linoleic acid metabolism3","Linoleic acid metabolism","E3_06_14",0,0,0,1,1,1.09790544442164e-51
"Pentose and glucuronate interconversions3","Pentose and glucuronate interconversions","E3_06_14",1,0,1,0.0162980209545984,0.681659434860832,1.09790544442164e-51
"Graft-versus-host disease3","Graft-versus-host disease","E3_06_14",0,0,0,1,1,1.07671685583406e-51
"Intestinal immune network for IgA production3","Intestinal immune network for IgA production","E3_06_14",0,0,0,1,1,1.09790544442164e-51
"Pancreatic secretion3","Pancreatic secretion","E3_06_14",0,0,0,1,1,4.18406624111122e-45
"Complement and coagulation cascades3","Complement and coagulation cascades","E3_06_14",0,0,0,1,1,2.86201679184294e-47
"Fat digestion and absorption3","Fat digestion and absorption","E3_06_14",0,0,0,1,1,7.89149515116455e-51
"Ascorbate and aldarate metabolism3","Ascorbate and aldarate metabolism","E3_06_14",1,0,1,0.0221187427240978,0.681659434860832,2.98016332008922e-51
"MicroRNAs in cancer3","MicroRNAs in cancer","E3_06_14",0,0,0,1,1,1.11227814888033e-35
"Asthma3","Asthma","E3_06_14",0,0,0,1,1,1.07671685583406e-51
"Maturity onset diabetes of the young3","Maturity onset diabetes of the young","E3_06_14",0,0,0,1,1,1.07671685583406e-51
"Chemical carcinogenesis - DNA adducts3","Chemical carcinogenesis - DNA adducts","E3_06_14",0,0,0,1,1,3.65018500037088e-51
"Bile secretion3","Bile secretion","E3_06_14",1,0,1,0.136204889406286,1,6.42184068761236e-46
"Metabolism of xenobiotics by cytochrome P4503","Metabolism of xenobiotics by cytochrome P450","E3_06_14",0,0,0,1,1,2.01498146836099e-50
"Nicotine addiction3","Nicotine addiction","E3_06_14",0,0,0,1,1,9.91105567544622e-51
"Hematopoietic cell lineage3","Hematopoietic cell lineage","E3_06_14",2,0,1.58496250072116,0.0535506402793946,1,4.18662109215151e-47
"Taste transduction3","Taste transduction","E3_06_14",0,0,0,1,1,6.00041261935634e-47
"Drug metabolism - cytochrome P4503","Drug metabolism - cytochrome P450","E3_06_14",0,0,0,1,1,6.32677078071385e-51
"Autoimmune thyroid disease3","Autoimmune thyroid disease","E3_06_14",0,0,0,1,1,1.07671685583406e-51
"Steroid hormone biosynthesis3","Steroid hormone biosynthesis","E3_06_14",0,0,0,1,1,7.45865070784125e-51
"Retinol metabolism3","Retinol metabolism","E3_06_14",0,0,0,1,1,1.27369906093093e-50
"Viral protein interaction with cytokine and cytokine receptor3","Viral protein interaction with cytokine and cytokine receptor","E3_06_14",0,0,0,1,1,3.73194103706862e-47
"Staphylococcus aureus infection3","Staphylococcus aureus infection","E3_06_14",0,0,0,1,1,2.63461401492289e-51
"Cytokine-cytokine receptor interaction3","Cytokine-cytokine receptor interaction","E3_06_14",0,0,0,1,1,9.38789189875953e-40
"Neuroactive ligand-receptor interaction3","Neuroactive ligand-receptor interaction","E3_06_14",0,0,0,1,1,2.02983876557434e-41
"Olfactory transduction3","Olfactory transduction","E3_06_14",0,0,0,1,1,8.97580382916045e-49
"Herpes simplex virus 1 infection4","Herpes simplex virus 1 infection","E2_08_16",1,1,0,1,1,4.30524894170295e-34
"Cell cycle4","Cell cycle","E2_08_16",1,0,1,0.252336448598131,0.904611411706837,1.69451280439211e-41
"Endocytosis4","Endocytosis","E2_08_16",0,0,0,1,1,1.85940439515617e-35
"Ribosome4","Ribosome","E2_08_16",0,0,0,1,1,1.20504342795261e-45
"Autophagy - animal4","Autophagy - animal","E2_08_16",1,0,1,0.275700934579439,0.933214583140557,5.01805569800068e-41
"Protein processing in endoplasmic reticulum4","Protein processing in endoplasmic reticulum","E2_08_16",0,0,0,1,1,4.15320402623548e-43
"Huntington disease4","Huntington disease","E2_08_16",0,0,0,1,1,1.8134750984677e-36
"Ubiquitin mediated proteolysis4","Ubiquitin mediated proteolysis","E2_08_16",0,0,0,1,1,2.03045630279426e-42
"Shigellosis4","Shigellosis","E2_08_16",1,0,1,0.400700934579439,1,2.08343422859479e-36
"Thermogenesis4","Thermogenesis","E2_08_16",0,0,0,1,1,9.30822490797125e-39
"Mitophagy - animal4","Mitophagy - animal","E2_08_16",0,0,0,1,1,1.93162710789358e-44
"Parkinson disease4","Parkinson disease","E2_08_16",0,0,0,1,1,2.05682292289427e-39
"Amyotrophic lateral sclerosis4","Amyotrophic lateral sclerosis","E2_08_16",0,0,0,1,1,3.61700736492589e-36
"Cellular senescence4","Cellular senescence","E2_08_16",1,0,1,0.294392523364486,0.950467289719626,1.37339707292523e-40
"Chemical carcinogenesis - reactive oxygen species4","Chemical carcinogenesis - reactive oxygen species","E2_08_16",1,0,1,0.321261682242991,0.972390270360481,3.62122477218053e-39
"Colorectal cancer4","Colorectal cancer","E2_08_16",2,0,1.58496250072116,0.0607476635514019,0.904611411706837,1.00165123987181e-43
"Salmonella infection4","Salmonella infection","E2_08_16",1,0,1,0.384345794392523,1,3.11996249165809e-38
"ATP-dependent chromatin remodeling4","ATP-dependent chromatin remodeling","E2_08_16",0,0,0,1,1,1.7060234673893e-43
"Diabetic cardiomyopathy4","Diabetic cardiomyopathy","E2_08_16",1,0,1,0.364485981308411,1,1.627643208561e-37
"Spliceosome4","Spliceosome","E2_08_16",0,0,0,1,1,5.27068227124101e-43
"Viral carcinogenesis4","Viral carcinogenesis","E2_08_16",0,0,0,1,1,2.25493480152477e-41
"Pathways of neurodegeneration - multiple diseases4","Pathways of neurodegeneration - multiple diseases","E2_08_16",4,1,1.32192809488736,0.0105140186915888,0.684048428207307,2.49216703060769e-32
"Pancreatic cancer4","Pancreatic cancer","E2_08_16",2,0,1.58496250072116,0.0490654205607477,0.904611411706837,5.92255455901626e-44
"Chronic myeloid leukemia4","Chronic myeloid leukemia","E2_08_16",2,0,1.58496250072116,0.0537383177570093,0.904611411706837,2.175654614639e-43
"Polycomb repressive complex4","Polycomb repressive complex","E2_08_16",0,0,0,1,1,5.25474425366935e-46
"Alzheimer disease4","Alzheimer disease","E2_08_16",3,0,2,0.0677570093457944,0.904611411706837,2.90631455256887e-34
"Non-alcoholic fatty liver disease4","Non-alcoholic fatty liver disease","E2_08_16",1,0,1,0.266355140186916,0.916064854148966,3.07949928259163e-42
"Nucleocytoplasmic transport4","Nucleocytoplasmic transport","E2_08_16",0,0,0,1,1,2.49798170916326e-45
"Human T-cell leukemia virus 1 infection4","Human T-cell leukemia virus 1 infection","E2_08_16",3,0,2,0.0455607476635514,0.904611411706837,3.38390843135205e-39
"Nucleotide excision repair4","Nucleotide excision repair","E2_08_16",0,0,0,1,1,1.08604743946495e-48
"Oxidative phosphorylation4","Oxidative phosphorylation","E2_08_16",0,0,0,1,1,3.57894111304878e-44
"Renal cell carcinoma4","Renal cell carcinoma","E2_08_16",1,0,1,0.200934579439252,0.904611411706837,1.64541492918105e-43
"Axon guidance4","Axon guidance","E2_08_16",0,0,0,1,1,1.43498745463165e-37
"Endometrial cancer4","Endometrial cancer","E2_08_16",1,0,1,0.13785046728972,0.904611411706837,3.43278961517021e-46
"mRNA surveillance pathway4","mRNA surveillance pathway","E2_08_16",0,0,0,1,1,2.82748547541637e-45
"Focal adhesion4","Focal adhesion","E2_08_16",1,0,1,0.448598130841121,1,4.30123175239035e-36
"Adherens junction4","Adherens junction","E2_08_16",1,0,1,0.283878504672897,0.934318573632157,1.32351257062273e-40
"Prion disease4","Prion disease","E2_08_16",0,0,0,1,1,5.1551203538536e-38
"Lysosome4","Lysosome","E2_08_16",0,0,0,1,1,4.09810866593289e-43
"MAPK signaling pathway4","MAPK signaling pathway","E2_08_16",1,1,0,1,1,3.16692050542768e-33
"Sphingolipid signaling pathway4","Sphingolipid signaling pathway","E2_08_16",1,0,1,0.267523364485981,0.916064854148966,5.38747035286081e-41
"Fanconi anemia pathway4","Fanconi anemia pathway","E2_08_16",0,0,0,1,1,1.10918290093086e-47
"Neurotrophin signaling pathway4","Neurotrophin signaling pathway","E2_08_16",1,0,1,0.214953271028037,0.904611411706837,1.16775650645979e-43
"Phosphatidylinositol signaling system4","Phosphatidylinositol signaling system","E2_08_16",0,0,0,1,1,8.71876356002695e-44
"Prostate cancer4","Prostate cancer","E2_08_16",1,0,1,0.23481308411215,0.904611411706837,2.94350785585306e-42
"Aminoacyl-tRNA biosynthesis4","Aminoacyl-tRNA biosynthesis","E2_08_16",0,0,0,1,1,1.31865181450014e-48
"Base excision repair4","Base excision repair","E2_08_16",0,0,0,1,1,3.54432011504831e-49
"p53 signaling pathway4","p53 signaling pathway","E2_08_16",0,0,0,1,1,6.25709958400319e-45
"EGFR tyrosine kinase inhibitor resistance4","EGFR tyrosine kinase inhibitor resistance","E2_08_16",1,0,1,0.174065420560748,0.904611411706837,1.8322531189009e-44
"Small cell lung cancer4","Small cell lung cancer","E2_08_16",1,0,1,0.230140186915888,0.904611411706837,7.56007259021785e-43
"RNA degradation4","RNA degradation","E2_08_16",0,0,0,1,1,4.44370380297398e-47
"mTOR signaling pathway4","mTOR signaling pathway","E2_08_16",3,0,2,0.0175233644859813,0.684048428207307,1.89631846792815e-42
"Endocrine resistance4","Endocrine resistance","E2_08_16",1,0,1,0.213785046728972,0.904611411706837,2.88600401713321e-43
"Lysine degradation4","Lysine degradation","E2_08_16",0,0,0,1,1,8.67839207938391e-47
"Viral life cycle - HIV-14","Viral life cycle - HIV-1","E2_08_16",0,0,0,1,1,1.99027935274696e-46
"Longevity regulating pathway4","Longevity regulating pathway","E2_08_16",1,0,1,0.16588785046729,0.904611411706837,1.2724000347917e-44
"Insulin resistance4","Insulin resistance","E2_08_16",1,0,1,0.241822429906542,0.904611411706837,1.10009544622677e-42
"Inositol phosphate metabolism4","Inositol phosphate metabolism","E2_08_16",0,0,0,1,1,4.95412075666104e-46
"Platinum drug resistance4","Platinum drug resistance","E2_08_16",1,0,1,0.183411214953271,0.904611411706837,3.99716422180975e-44
"Bacterial invasion of epithelial cells4","Bacterial invasion of epithelial cells","E2_08_16",0,0,0,1,1,1.21861994077332e-44
"Hepatocellular carcinoma4","Hepatocellular carcinoma","E2_08_16",4,0,2.32192809488736,0.0128504672897196,0.684048428207307,1.68688134861466e-38
"Insulin signaling pathway4","Insulin signaling pathway","E2_08_16",1,0,1,0.242990654205607,0.904611411706837,2.88775096484878e-42
"Human cytomegalovirus infection4","Human cytomegalovirus infection","E2_08_16",1,0,1,0.370327102803738,1,9.89775983767388e-38
"Human papillomavirus infection4","Human papillomavirus infection","E2_08_16",1,1,0,1,1,5.26878526906001e-33
"Proteoglycans in cancer4","Proteoglycans in cancer","E2_08_16",1,0,1,0.41588785046729,1,4.30123175239035e-36
"TGF-beta signaling pathway4","TGF-beta signaling pathway","E2_08_16",1,0,1,0.307242990654206,0.964401609553479,4.4893246821998e-40
"RNA polymerase4","RNA polymerase","E2_08_16",0,0,0,1,1,1.02629336519056e-48
"FoxO signaling pathway4","FoxO signaling pathway","E2_08_16",2,0,1.58496250072116,0.0549065420560748,0.904611411706837,3.4409793234616e-42
"AGE-RAGE signaling pathway in diabetic complications4","AGE-RAGE signaling pathway in diabetic complications","E2_08_16",2,0,1.58496250072116,0.0852803738317757,0.904611411706837,5.82551988051352e-42
"Hepatitis B4","Hepatitis B","E2_08_16",2,0,1.58496250072116,0.0852803738317757,0.904611411706837,2.58796259179046e-40
"Longevity regulating pathway - multiple species4","Longevity regulating pathway - multiple species","E2_08_16",1,0,1,0.121495327102804,0.904611411706837,1.45269626846215e-46
"Yersinia infection4","Yersinia infection","E2_08_16",1,0,1,0.23481308411215,0.904611411706837,3.56258570667246e-42
"N-Glycan biosynthesis4","N-Glycan biosynthesis","E2_08_16",0,0,0,1,1,6.29902091690193e-48
"Non-small cell lung cancer4","Non-small cell lung cancer","E2_08_16",1,0,1,0.167056074766355,0.904611411706837,9.56364645136852e-45
"Rap1 signaling pathway4","Rap1 signaling pathway","E2_08_16",1,0,1,0.396028037383178,1,1.23789439496278e-36
"Choline metabolism in cancer4","Choline metabolism in cancer","E2_08_16",1,0,1,0.171728971962617,0.904611411706837,1.20167821424643e-44
"TNF signaling pathway4","TNF signaling pathway","E2_08_16",1,0,1,0.240654205607477,0.904611411706837,4.70456431367909e-42
"Glioma4","Glioma","E2_08_16",1,0,1,0.163551401869159,0.904611411706837,5.30992571924354e-45
"Human immunodeficiency virus 1 infection4","Human immunodeficiency virus 1 infection","E2_08_16",1,0,1,0.317757009345794,0.970447082596615,5.70892847800742e-40
"Apoptosis4","Apoptosis","E2_08_16",1,0,1,0.240654205607477,0.904611411706837,3.04420226983065e-42
"AMPK signaling pathway4","AMPK signaling pathway","E2_08_16",1,0,1,0.238317757009346,0.904611411706837,4.21554230492583e-42
"Fatty acid metabolism4","Fatty acid metabolism","E2_08_16",0,0,0,1,1,5.36634098678172e-47
"DNA replication4","DNA replication","E2_08_16",0,0,0,1,1,1.94957227702609e-49
"Pathogenic Escherichia coli infection4","Pathogenic Escherichia coli infection","E2_08_16",0,0,0,1,1,4.75872829939356e-39
"PD-L1 expression and PD-1 checkpoint pathway in cancer4","PD-L1 expression and PD-1 checkpoint pathway in cancer","E2_08_16",1,0,1,0.161214953271028,0.904611411706837,3.9712202729968e-45
"Hippo signaling pathway4","Hippo signaling pathway","E2_08_16",1,0,1,0.35981308411215,1,7.50021238615919e-38
"Valine, leucine and isoleucine degradation4","Valine, leucine and isoleucine degradation","E2_08_16",0,0,0,1,1,5.41911886159989e-49
"Peroxisome4","Peroxisome","E2_08_16",0,0,0,1,1,1.54469999892935e-47
"Homologous recombination4","Homologous recombination","E2_08_16",0,0,0,1,1,3.09900326459617e-48
"Bladder cancer4","Bladder cancer","E2_08_16",0,0,0,1,1,2.17205637211646e-46
"Fluid shear stress and atherosclerosis4","Fluid shear stress and atherosclerosis","E2_08_16",1,0,1,0.253504672897196,0.904611411706837,7.1752439741223e-42
"SNARE interactions in vesicular transport4","SNARE interactions in vesicular transport","E2_08_16",0,0,0,1,1,1.87608498462078e-49
"Autophagy - other4","Autophagy - other","E2_08_16",0,0,0,1,1,2.62803960735934e-50
"Proteasome4","Proteasome","E2_08_16",0,0,0,1,1,3.46728668543606e-49
"Protein export4","Protein export","E2_08_16",0,0,0,1,1,7.98395914060355e-49
"Thyroid hormone signaling pathway4","Thyroid hormone signaling pathway","E2_08_16",1,0,1,0.247663551401869,0.904611411706837,7.12449209057988e-42
"Amino sugar and nucleotide sugar metabolism4","Amino sugar and nucleotide sugar metabolism","E2_08_16",0,0,0,1,1,7.13666926043966e-49
"Nucleotide metabolism4","Nucleotide metabolism","E2_08_16",0,0,0,1,1,5.61134894119191e-46
"ErbB signaling pathway4","ErbB signaling pathway","E2_08_16",1,0,1,0.157710280373832,0.904611411706837,2.64225587915208e-45
"Thyroid cancer4","Thyroid cancer","E2_08_16",0,0,0,1,1,5.36083815684049e-48
"Various types of N-glycan biosynthesis4","Various types of N-glycan biosynthesis","E2_08_16",0,0,0,1,1,1.08604743946495e-48
"Spinocerebellar ataxia4","Spinocerebellar ataxia","E2_08_16",3,0,2,0.014018691588785,0.684048428207307,3.02370474288859e-43
"Basal transcription factors4","Basal transcription factors","E2_08_16",0,0,0,1,1,9.11736071937137e-50
"Regulation of actin cytoskeleton4","Regulation of actin cytoskeleton","E2_08_16",1,0,1,0.414719626168224,1,6.64318489962603e-37
"Melanoma4","Melanoma","E2_08_16",1,0,1,0.175233644859813,0.904611411706837,1.18272670521491e-44
"Tight junction4","Tight junction","E2_08_16",0,0,0,1,1,5.18288977124175e-39
"Apoptosis - multiple species4","Apoptosis - multiple species","E2_08_16",0,0,0,1,1,6.41044441558131e-49
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis4","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","E2_08_16",0,0,0,1,1,6.90796545668974e-51
