"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"ribonucleoprotein complex biogenesis3","ribonucleoprotein complex biogenesis","E1_06_14",3,5,-0.584962500721156,0.311,1,2.35710603772352e-15
"ncRNA processing3","ncRNA processing","E1_06_14",4,5,-0.263034405833794,0.714,1,3.57368545022876e-14
"proteasome-mediated ubiquitin-dependent protein catabolic process3","proteasome-mediated ubiquitin-dependent protein catabolic process","E1_06_14",2,6,-1.22239242133645,0.093,1,7.59730156916005e-15
"rRNA metabolic process3","rRNA metabolic process","E1_06_14",4,3,0.321928094887362,0.648,1,1.63401012754739e-19
"macroautophagy3","macroautophagy","E1_06_14",6,4,0.485426827170242,0.525,1,4.9558080670854e-17
"regulation of response to DNA damage stimulus3","regulation of response to DNA damage stimulus","E1_06_14",6,5,0.222392421336448,0.85,1,5.94023695125472e-18
"establishment of protein localization to organelle3","establishment of protein localization to organelle","E1_06_14",5,6,-0.222392421336448,0.735,1,1.18223819971978e-14
"regulation of chromosome organization3","regulation of chromosome organization","E1_06_14",4,4,0,1,1,2.4293526454283e-16
"chromosome segregation3","chromosome segregation","E1_06_14",5,6,-0.222392421336448,0.759,1,2.61207086817931e-14
"mitochondrial gene expression3","mitochondrial gene expression","E1_06_14",0,2,-1.58496250072116,0.011,0.2865,2.54890759909764e-24
"cellular component disassembly3","cellular component disassembly","E1_06_14",7,8,-0.169925001442312,0.67,1,1.37118383381332e-11
"Golgi vesicle transport3","Golgi vesicle transport","E1_06_14",4,4,0,1,1,2.85589843697331e-16
"DNA replication3","DNA replication","E1_06_14",5,4,0.263034405833794,0.845,1,3.20554265617123e-20
"sister chromatid segregation3","sister chromatid segregation","E1_06_14",3,4,-0.321928094887362,0.722,1,1.87049790485251e-17
"histone modification3","histone modification","E1_06_14",3,7,-1,0.13,1,1.37607345550712e-13
"nucleocytoplasmic transport3","nucleocytoplasmic transport","E1_06_14",2,5,-1,0.209,1,1.65350096242961e-14
"nuclear transport3","nuclear transport","E1_06_14",2,5,-1,0.209,1,1.65350096242961e-14
"double-strand break repair3","double-strand break repair","E1_06_14",8,4,0.84799690655495,0.211,1,1.70002870975873e-17
"mitotic cell cycle phase transition3","mitotic cell cycle phase transition","E1_06_14",6,6,0,1,1,5.52953542462381e-13
"non-membrane-bounded organelle assembly3","non-membrane-bounded organelle assembly","E1_06_14",8,6,0.362570079384708,0.498,1,4.99415366467986e-15
"cytoplasmic translation3","cytoplasmic translation","E1_06_14",1,2,-0.584962500721156,0.394,1,1.94641308213767e-25
"regulation of DNA repair3","regulation of DNA repair","E1_06_14",5,3,0.584962500721156,0.47,1,1.74899098433376e-19
"ribonucleoprotein complex subunit organization3","ribonucleoprotein complex subunit organization","E1_06_14",0,2,-1.58496250072116,0.012,0.2865,9.68445067776902e-21
"peptidyl-lysine modification3","peptidyl-lysine modification","E1_06_14",1,5,-1.58496250072116,0.011,0.2865,9.65485775669544e-15
"regulation of protein catabolic process3","regulation of protein catabolic process","E1_06_14",2,6,-1.22239242133645,0.117,1,6.45809500869411e-14
"protein targeting3","protein targeting","E1_06_14",4,4,0,1,1,1.04106249652748e-17
"protein polyubiquitination3","protein polyubiquitination","E1_06_14",4,3,0.321928094887362,0.658,1,5.02413855224779e-18
"vesicle organization3","vesicle organization","E1_06_14",8,5,0.584962500721156,0.481,1,5.95759758033776e-16
"regulation of protein modification by small protein conjugation or removal3","regulation of protein modification by small protein conjugation or removal","E1_06_14",2,3,-0.415037499278844,0.465,1,8.8946343926584e-20
"ribonucleoprotein complex assembly3","ribonucleoprotein complex assembly","E1_06_14",0,2,-1.58496250072116,0.009,0.2865,1.52463706439128e-21
"cellular respiration3","cellular respiration","E1_06_14",0,2,-1.58496250072116,0.014,0.297111111111111,2.82603959239489e-22
"telomere organization3","telomere organization","E1_06_14",6,2,1.22239242133645,0.198,1,1.09604276083906e-22
"regulation of autophagy3","regulation of autophagy","E1_06_14",3,5,-0.584962500721156,0.365,1,2.69473450053313e-14
"regulation of protein stability3","regulation of protein stability","E1_06_14",6,4,0.485426827170242,0.518,1,1.90847854882893e-16
"RNA localization3","RNA localization","E1_06_14",0,2,-1.58496250072116,0.02,0.382,4.76843149669148e-22
"regulation of intracellular transport3","regulation of intracellular transport","E1_06_14",9,5,0.736965594166206,0.279,1,1.83832821960531e-15
"regulation of cell cycle phase transition3","regulation of cell cycle phase transition","E1_06_14",5,6,-0.222392421336448,0.749,1,3.06069858448231e-13
"nuclear chromosome segregation3","nuclear chromosome segregation","E1_06_14",3,4,-0.321928094887362,0.702,1,1.05271150409682e-16
"small GTPase mediated signal transduction3","small GTPase mediated signal transduction","E1_06_14",10,9,0.137503523749935,0.773,1,1.55687563375076e-10
"protein localization to nucleus3","protein localization to nucleus","E1_06_14",3,4,-0.321928094887362,0.677,1,1.02971739578766e-15
"mitochondrial transport3","mitochondrial transport","E1_06_14",2,2,0,1,1,1.35895175684064e-22
"chromatin remodeling3","chromatin remodeling","E1_06_14",7,5,0.415037499278844,0.604,1,2.78881214876205e-16
"cell cycle checkpoint signaling3","cell cycle checkpoint signaling","E1_06_14",2,3,-0.415037499278844,0.434,1,3.08152510850784e-22
"microtubule cytoskeleton organization involved in mitosis3","microtubule cytoskeleton organization involved in mitosis","E1_06_14",3,2,0.415037499278844,0.778,1,2.36251309334562e-23
"establishment of organelle localization3","establishment of organelle localization","E1_06_14",5,6,-0.222392421336448,0.762,1,5.65901654444174e-14
"telomere maintenance3","telomere maintenance","E1_06_14",4,2,0.736965594166206,0.373,1,2.00552134087335e-23
"methylation3","methylation","E1_06_14",1,4,-1.32192809488736,0.106,1,9.09321508641523e-16
"DNA-templated transcription elongation3","DNA-templated transcription elongation","E1_06_14",1,1.5,-0.321928094887362,0.754,1,9.21613019441449e-28
"mitochondrial respiratory chain complex assembly3","mitochondrial respiratory chain complex assembly","E1_06_14",0,1,-1,0.544,1,8.64477092399635e-34
"nucleic acid transport3","nucleic acid transport","E1_06_14",0,2,-1.58496250072116,0.009,0.2865,1.35184097944993e-24
"RNA transport3","RNA transport","E1_06_14",0,2,-1.58496250072116,0.009,0.2865,1.35184097944993e-24
"in utero embryonic development3","in utero embryonic development","E1_06_14",7,7,0,1,1,1.33984813787617e-14
"vacuole organization3","vacuole organization","E1_06_14",2,3,-0.415037499278844,0.442,1,1.34846870456004e-19
"vesicle localization3","vesicle localization","E1_06_14",4,3,0.321928094887362,0.664,1,6.16571624974041e-20
"protein folding3","protein folding","E1_06_14",2,2,0,1,1,1.40428268525438e-22
"protein-DNA complex subunit organization3","protein-DNA complex subunit organization","E1_06_14",2,2,0,1,1,1.53034071391071e-21
"oxidative phosphorylation3","oxidative phosphorylation","E1_06_14",0,1,-1,0.492,1,4.14980761064589e-28
"cellular response to chemical stress3","cellular response to chemical stress","E1_06_14",2,5,-1,0.195,1,3.50996181273476e-15
"response to topologically incorrect protein3","response to topologically incorrect protein","E1_06_14",0,2,-1.58496250072116,0.011,0.2865,7.2961785168742e-24
"mitochondrial membrane organization3","mitochondrial membrane organization","E1_06_14",1,1,0,1,1,4.15814112225745e-27
"organelle fission3","organelle fission","E1_06_14",9,6,0.514573172829758,0.393,1,8.88512543863223e-13
"negative regulation of phosphorus metabolic process3","negative regulation of phosphorus metabolic process","E1_06_14",5,7,-0.415037499278844,0.463,1,1.21542025217884e-13
"regulation of intracellular protein transport3","regulation of intracellular protein transport","E1_06_14",8,3,1.16992500144231,0.114,1,3.11383036519625e-18
"cell growth3","cell growth","E1_06_14",8,10,-0.289506617194985,0.616,1,9.2445482156521e-10
"ribose phosphate biosynthetic process3","ribose phosphate biosynthetic process","E1_06_14",2,3,-0.415037499278844,0.433,1,2.1587693726695e-19
"negative regulation of transferase activity3","negative regulation of transferase activity","E1_06_14",5,4,0.263034405833794,0.855,1,5.08420079910405e-17
"regulation of supramolecular fiber organization3","regulation of supramolecular fiber organization","E1_06_14",2,6.5,-1.32192809488736,0.084,1,6.93189289506654e-13
"response to endoplasmic reticulum stress3","response to endoplasmic reticulum stress","E1_06_14",1,3,-1,0.312,1,6.4844427056427e-20
"ribonucleotide biosynthetic process3","ribonucleotide biosynthetic process","E1_06_14",2,3,-0.415037499278844,0.438,1,4.28980702431026e-20
"regulation of binding3","regulation of binding","E1_06_14",7,6,0.192645077942396,0.872,1,1.82732127938166e-12
"autophagy of mitochondrion3","autophagy of mitochondrion","E1_06_14",1,1,0,1,1,1.17593996469335e-28
"phospholipid biosynthetic process3","phospholipid biosynthetic process","E1_06_14",2,4,-0.736965594166206,0.385,1,1.61086809365918e-17
"actin filament organization3","actin filament organization","E1_06_14",5,9,-0.736965594166206,0.221,1,2.46773431369636e-11
"response to UV3","response to UV","E1_06_14",4,2,0.736965594166206,0.381,1,1.66664910232433e-26
"protein-DNA complex assembly3","protein-DNA complex assembly","E1_06_14",2,2,0,1,1,3.15137444844523e-23
"positive regulation of protein localization3","positive regulation of protein localization","E1_06_14",6,8,-0.362570079384708,0.561,1,5.46066675065448e-11
"vacuolar transport3","vacuolar transport","E1_06_14",3,2,0.415037499278844,0.753,1,1.0975492089836e-22
"regulation of DNA replication3","regulation of DNA replication","E1_06_14",5,2,1,0.265,1,1.282532529919e-24
"protein localization to plasma membrane3","protein localization to plasma membrane","E1_06_14",5,5,0,1,1,4.60704479608006e-17
"Wnt signaling pathway3","Wnt signaling pathway","E1_06_14",9,9,0,1,1,2.67442595075215e-11
"cytoskeleton-dependent cytokinesis3","cytoskeleton-dependent cytokinesis","E1_06_14",1,1,0,1,1,6.21100827212216e-27
"regulation of cell growth3","regulation of cell growth","E1_06_14",6,8,-0.362570079384708,0.569,1,4.58784371607851e-10
"viral gene expression3","viral gene expression","E1_06_14",3,1,1,0.48,1,4.44449321958893e-28
"cell-cell signaling by wnt3","cell-cell signaling by wnt","E1_06_14",9,9,0,1,1,2.73791458643375e-11
"nuclear-transcribed mRNA catabolic process3","nuclear-transcribed mRNA catabolic process","E1_06_14",1,2,-0.584962500721156,0.364,1,4.36856194120092e-25
"regulation of chromosome segregation3","regulation of chromosome segregation","E1_06_14",0,2,-1.58496250072116,0.001,0.2865,2.54890759909764e-24
"DNA conformation change3","DNA conformation change","E1_06_14",1,1,0,1,1,2.48881593520167e-30
"cell cycle G2/M phase transition3","cell cycle G2/M phase transition","E1_06_14",2,2,0,1,1,3.44924440982368e-23
"Golgi organization3","Golgi organization","E1_06_14",1,2,-0.584962500721156,0.364,1,2.71185736382597e-25
"positive regulation of cell projection organization3","positive regulation of cell projection organization","E1_06_14",5,6,-0.222392421336448,0.744,1,3.07530037056505e-14
"cellular response to topologically incorrect protein3","cellular response to topologically incorrect protein","E1_06_14",0,1,-1,0.497,1,9.13417345109677e-30
"regulation of apoptotic signaling pathway3","regulation of apoptotic signaling pathway","E1_06_14",5,6,-0.222392421336448,0.759,1,3.01788094592558e-15
"regulation of GTPase activity3","regulation of GTPase activity","E1_06_14",7,6,0.192645077942396,0.873,1,1.76154353888532e-14
"response to oxidative stress3","response to oxidative stress","E1_06_14",4,6,-0.485426827170242,0.418,1,2.67064290287376e-11
"regulation of cell morphogenesis3","regulation of cell morphogenesis","E1_06_14",5,5,0,1,1,7.54950041235866e-14
"regulation of microtubule cytoskeleton organization3","regulation of microtubule cytoskeleton organization","E1_06_14",0,2,-1.58496250072116,0.008,0.2865,9.32779529705198e-22
"tube closure3","tube closure","E1_06_14",1,2,-0.584962500721156,0.396,1,2.14554045584035e-25
"regulation of cellular component size3","regulation of cellular component size","E1_06_14",2,6,-1.22239242133645,0.073,0.929533333333333,1.81670861158244e-15
"response to ionizing radiation3","response to ionizing radiation","E1_06_14",4,2,0.736965594166206,0.37,1,2.45521222424471e-24
"neural tube formation3","neural tube formation","E1_06_14",1,2,-0.584962500721156,0.397,1,4.58954698844788e-24
"regulation of neuron projection development3","regulation of neuron projection development","E1_06_14",6,7,-0.192645077942396,0.65,1,2.33565399820625e-11
"ATP metabolic process3","ATP metabolic process","E1_06_14",1,3,-1,0.293,1,2.54864703286324e-21
"regulation of protein-containing complex assembly3","regulation of protein-containing complex assembly","E1_06_14",4,6,-0.485426827170242,0.417,1,9.15747787891631e-12
"regulation of actin filament-based process3","regulation of actin filament-based process","E1_06_14",4,7,-0.678071905112638,0.328,1,8.84250098467141e-12
"heterocycle catabolic process3","heterocycle catabolic process","E1_06_14",4,6,-0.485426827170242,0.399,1,2.93027696104894e-14
"organelle fusion3","organelle fusion","E1_06_14",4,2,0.736965594166206,0.359,1,4.08159813991004e-24
"regulation of actin filament organization3","regulation of actin filament organization","E1_06_14",2,5,-1,0.234,1,2.74192098998328e-16
"cellular nitrogen compound catabolic process3","cellular nitrogen compound catabolic process","E1_06_14",4,6,-0.485426827170242,0.394,1,5.88633106464258e-14
"glycosylation3","glycosylation","E1_06_14",1,4,-1.32192809488736,0.158,1,5.64194182447516e-18
"cellular response to UV3","cellular response to UV","E1_06_14",4,1,1.32192809488736,0.051,0.749307692307692,1.08342140600528e-30
"developmental growth involved in morphogenesis3","developmental growth involved in morphogenesis","E1_06_14",4,4,0,1,1,1.28604780109018e-16
"regulation of axonogenesis3","regulation of axonogenesis","E1_06_14",0,3,-2,0.065,0.856206896551724,4.31526364782185e-21
"membrane docking3","membrane docking","E1_06_14",3,1,1,0.497,1,3.75891424670892e-27
"protein glycosylation3","protein glycosylation","E1_06_14",1,3,-1,0.286,1,1.73912767706741e-18
"macromolecule glycosylation3","macromolecule glycosylation","E1_06_14",1,3,-1,0.286,1,1.73912767706741e-18
"dephosphorylation3","dephosphorylation","E1_06_14",4,5,-0.263034405833794,0.721,1,8.93771728102515e-15
"aromatic compound catabolic process3","aromatic compound catabolic process","E1_06_14",4,6,-0.485426827170242,0.389,1,1.63123985773482e-14
"cellular response to external stimulus3","cellular response to external stimulus","E1_06_14",4,5,-0.263034405833794,0.71,1,1.00157491700713e-15
"regulation of vacuole organization3","regulation of vacuole organization","E1_06_14",2,0,1.58496250072116,0.178,1,5.32459789952875e-37
"cell-substrate junction organization3","cell-substrate junction organization","E1_06_14",2,3,-0.415037499278844,0.456,1,2.48443563883901e-22
"epigenetic regulation of gene expression3","epigenetic regulation of gene expression","E1_06_14",3,2,0.415037499278844,0.798,1,2.56772041606975e-22
"ribosome assembly3","ribosome assembly","E1_06_14",0,0,0,1,1,1.61844001916317e-37
"mRNA export from nucleus3","mRNA export from nucleus","E1_06_14",0,1,-1,0.548,1,2.61998812232541e-34
"cell cycle G1/S phase transition3","cell cycle G1/S phase transition","E1_06_14",5,4,0.263034405833794,0.834,1,2.31955016948409e-16
"developmental cell growth3","developmental cell growth","E1_06_14",3,4,-0.321928094887362,0.695,1,5.68639710433278e-18
"stem cell population maintenance3","stem cell population maintenance","E1_06_14",3,3,0,1,1,1.81471823442155e-20
"organelle localization by membrane tethering3","organelle localization by membrane tethering","E1_06_14",2,1,0.584962500721156,0.697,1,1.77890846112951e-28
"maintenance of cell number3","maintenance of cell number","E1_06_14",3,3,0,1,1,2.17566483311535e-20
"response to amino acid starvation3","response to amino acid starvation","E1_06_14",1,0,1,0.471,1,7.00064565801239e-36
"establishment or maintenance of cell polarity3","establishment or maintenance of cell polarity","E1_06_14",3,4,-0.321928094887362,0.685,1,8.40507328249243e-16
"chromosome localization3","chromosome localization","E1_06_14",2,1,0.584962500721156,0.681,1,3.07975424013132e-30
"protein-containing complex localization3","protein-containing complex localization","E1_06_14",2,2,0,1,1,3.58049768025417e-22
"cellular response to extracellular stimulus3","cellular response to extracellular stimulus","E1_06_14",4,4,0,1,1,5.06585051177723e-19
"cell-substrate junction assembly3","cell-substrate junction assembly","E1_06_14",2,2,0,1,1,7.81826369500021e-23
"positive regulation of establishment of protein localization3","positive regulation of establishment of protein localization","E1_06_14",6,5,0.222392421336448,0.861,1,2.91314856881114e-15
"regulation of cell projection assembly3","regulation of cell projection assembly","E1_06_14",5,3,0.584962500721156,0.471,1,4.60510660843326e-18
