"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"PD-L1 expression and PD-1 checkpoint pathway in cancer8","PD-L1 expression and PD-1 checkpoint pathway in cancer","MMEA9_C3",0,0,0,1,1,6.16824380360538e-43
"Hippo signaling pathway8","Hippo signaling pathway","MMEA9_C3",0,0,0,1,1,1.24765233358458e-39
"Valine, leucine and isoleucine degradation8","Valine, leucine and isoleucine degradation","MMEA9_C3",0,0,0,1,1,7.06848314606332e-47
"Peroxisome8","Peroxisome","MMEA9_C3",0,0,0,1,1,6.07887975874466e-43
"Homologous recombination8","Homologous recombination","MMEA9_C3",0,0,0,1,1,3.80892894215931e-48
"Bladder cancer8","Bladder cancer","MMEA9_C3",0,0,0,1,1,1.44330094878342e-47
"Fluid shear stress and atherosclerosis8","Fluid shear stress and atherosclerosis","MMEA9_C3",0,0,0,1,1,9.95035391472177e-44
"SNARE interactions in vesicular transport8","SNARE interactions in vesicular transport","MMEA9_C3",0,0,0,1,1,8.44819398505516e-49
"Autophagy - other8","Autophagy - other","MMEA9_C3",0,0,0,1,1,8.97429895030065e-48
"Proteasome8","Proteasome","MMEA9_C3",0,0,0,1,1,1.1071844681141e-46
"Protein export8","Protein export","MMEA9_C3",0,0,0,1,1,2.6950023314885e-49
"Thyroid hormone signaling pathway8","Thyroid hormone signaling pathway","MMEA9_C3",1,0,1,0.232476635514019,1,5.1611083857005e-43
"Amino sugar and nucleotide sugar metabolism8","Amino sugar and nucleotide sugar metabolism","MMEA9_C3",0,0,0,1,1,1.15698529506865e-47
"Nucleotide metabolism8","Nucleotide metabolism","MMEA9_C3",0,0,0,1,1,3.04838321381103e-46
"ErbB signaling pathway8","ErbB signaling pathway","MMEA9_C3",0,0,0,1,1,3.10654096576456e-44
"Thyroid cancer8","Thyroid cancer","MMEA9_C3",0,0,0,1,1,5.06331445006901e-49
"Various types of N-glycan biosynthesis8","Various types of N-glycan biosynthesis","MMEA9_C3",0,0,0,1,1,3.60437156179321e-47
"Spinocerebellar ataxia8","Spinocerebellar ataxia","MMEA9_C3",0,0,0,1,1,5.08515957592601e-40
"Basal transcription factors8","Basal transcription factors","MMEA9_C3",0,0,0,1,1,7.06848314606332e-47
"Regulation of actin cytoskeleton8","Regulation of actin cytoskeleton","MMEA9_C3",1,0,1,0.363317757009346,1,2.06229404630136e-38
"Melanoma8","Melanoma","MMEA9_C3",0,0,0,1,1,1.02443908807113e-45
"Tight junction8","Tight junction","MMEA9_C3",0,0,0,1,1,1.34142389208212e-40
"Apoptosis - multiple species8","Apoptosis - multiple species","MMEA9_C3",0,0,0,1,1,4.64721663617628e-48
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis8","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","MMEA9_C3",0,0,0,1,1,5.33988830821064e-49
"Biosynthesis of nucleotide sugars8","Biosynthesis of nucleotide sugars","MMEA9_C3",0,0,0,1,1,1.47507572673748e-48
"Epithelial cell signaling in Helicobacter pylori infection8","Epithelial cell signaling in Helicobacter pylori infection","MMEA9_C3",0,0,0,1,1,1.01728135818871e-46
"Epstein-Barr virus infection8","Epstein-Barr virus infection","MMEA9_C3",0,0,0,1,1,1.06924945692321e-39
"Selenocompound metabolism8","Selenocompound metabolism","MMEA9_C3",0,0,0,1,1,2.96805104553621e-50
"Other types of O-glycan biosynthesis8","Other types of O-glycan biosynthesis","MMEA9_C3",0,0,0,1,1,1.91430970111086e-47
"Notch signaling pathway8","Notch signaling pathway","MMEA9_C3",0,0,0,1,1,2.56520260038406e-45
"Fc gamma R-mediated phagocytosis8","Fc gamma R-mediated phagocytosis","MMEA9_C3",0,0,0,1,1,4.08516083848587e-44
"Citrate cycle (TCA cycle)8","Citrate cycle (TCA cycle)","MMEA9_C3",0,0,0,1,1,1.01964088022688e-48
"Apelin signaling pathway8","Apelin signaling pathway","MMEA9_C3",0,0,0,1,1,5.38974717005541e-40
"Mismatch repair8","Mismatch repair","MMEA9_C3",0,0,0,1,1,1.89963002195984e-48
"Carbon metabolism8","Carbon metabolism","MMEA9_C3",0,0,0,1,1,3.53834370122826e-42
"Hedgehog signaling pathway8","Hedgehog signaling pathway","MMEA9_C3",0,0,0,1,1,5.64585678844169e-46
"Chagas disease8","Chagas disease","MMEA9_C3",0,0,0,1,1,1.49863222752904e-43
"Growth hormone synthesis, secretion and action8","Growth hormone synthesis, secretion and action","MMEA9_C3",0,0,0,1,1,7.34832025238906e-43
"Kaposi sarcoma-associated herpesvirus infection8","Kaposi sarcoma-associated herpesvirus infection","MMEA9_C3",0,0,0,1,1,5.65138597966535e-38
"Hippo signaling pathway - multiple species8","Hippo signaling pathway - multiple species","MMEA9_C3",0,0,0,1,1,2.73345249005676e-49
"VEGF signaling pathway8","VEGF signaling pathway","MMEA9_C3",0,0,0,1,1,7.40260865010403e-47
"Gap junction8","Gap junction","MMEA9_C3",1,0,1,0.13785046728972,1,3.5851638785886e-46
"Vasopressin-regulated water reabsorption8","Vasopressin-regulated water reabsorption","MMEA9_C3",0,0,0,1,1,2.81216962251518e-48
"Progesterone-mediated oocyte maturation8","Progesterone-mediated oocyte maturation","MMEA9_C3",0,0,0,1,1,1.05225197392997e-45
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate8","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","MMEA9_C3",0,0,0,1,1,2.10175348825888e-49
"T cell receptor signaling pathway8","T cell receptor signaling pathway","MMEA9_C3",1,0,1,0.240654205607477,1,4.00424932922011e-42
"Oocyte meiosis8","Oocyte meiosis","MMEA9_C3",1,0,1,0.247663551401869,1,5.78780290824217e-42
"Phospholipase D signaling pathway8","Phospholipase D signaling pathway","MMEA9_C3",0,0,0,1,1,5.24828418298949e-40
"Acute myeloid leukemia8","Acute myeloid leukemia","MMEA9_C3",2,0,1.58496250072116,0.0315420560747664,1,6.80388949958314e-47
"One carbon pool by folate8","One carbon pool by folate","MMEA9_C3",0,0,0,1,1,3.95473341994351e-50
"Propanoate metabolism8","Propanoate metabolism","MMEA9_C3",0,0,0,1,1,8.54692948502018e-49
"Wnt signaling pathway8","Wnt signaling pathway","MMEA9_C3",0,0,0,1,1,6.45390194931349e-40
"Breast cancer8","Breast cancer","MMEA9_C3",0,0,0,1,1,1.43905233624086e-39
"Adipocytokine signaling pathway8","Adipocytokine signaling pathway","MMEA9_C3",0,0,0,1,1,4.41449424979038e-46
"Central carbon metabolism in cancer8","Central carbon metabolism in cancer","MMEA9_C3",0,0,0,1,1,3.60437156179321e-47
"Glyoxylate and dicarboxylate metabolism8","Glyoxylate and dicarboxylate metabolism","MMEA9_C3",0,0,0,1,1,1.0584844852856e-49
"Relaxin signaling pathway8","Relaxin signaling pathway","MMEA9_C3",0,0,0,1,1,1.49354318634454e-42
"Ferroptosis8","Ferroptosis","MMEA9_C3",0,0,0,1,1,2.8090615086545e-47
"Sphingolipid metabolism8","Sphingolipid metabolism","MMEA9_C3",0,0,0,1,1,1.91430970111086e-47
"Toxoplasmosis8","Toxoplasmosis","MMEA9_C3",0,0,0,1,1,3.36514025223399e-43
"Ras signaling pathway8","Ras signaling pathway","MMEA9_C3",0,0,0,1,1,7.79351121770556e-39
"Pyrimidine metabolism8","Pyrimidine metabolism","MMEA9_C3",0,0,0,1,1,1.91430970111086e-47
"GnRH signaling pathway8","GnRH signaling pathway","MMEA9_C3",0,0,0,1,1,1.17397706677032e-44
"Coronavirus disease - COVID-198","Coronavirus disease - COVID-19","MMEA9_C3",1,0,1,0.401869158878505,1,4.88841428686442e-37
"Mannose type O-glycan biosynthesis8","Mannose type O-glycan biosynthesis","MMEA9_C3",0,0,0,1,1,3.86090619033787e-50
"Terpenoid backbone biosynthesis8","Terpenoid backbone biosynthesis","MMEA9_C3",0,0,0,1,1,8.87186801617692e-49
"Cysteine and methionine metabolism8","Cysteine and methionine metabolism","MMEA9_C3",0,0,0,1,1,3.71271236600383e-46
"Circadian rhythm8","Circadian rhythm","MMEA9_C3",0,0,0,1,1,2.24330339942993e-47
"Fatty acid elongation8","Fatty acid elongation","MMEA9_C3",0,0,0,1,1,1.10877829219023e-49
"Biosynthesis of unsaturated fatty acids8","Biosynthesis of unsaturated fatty acids","MMEA9_C3",0,0,0,1,1,7.27357967455403e-50
"Inflammatory mediator regulation of TRP channels8","Inflammatory mediator regulation of TRP channels","MMEA9_C3",0,0,0,1,1,6.50508581744822e-43
"Parathyroid hormone synthesis, secretion and action8","Parathyroid hormone synthesis, secretion and action","MMEA9_C3",1,0,1,0.20911214953271,1,3.75437320276462e-43
"Sulfur metabolism8","Sulfur metabolism","MMEA9_C3",0,0,0,1,1,5.51794659593512e-51
"Vibrio cholerae infection8","Vibrio cholerae infection","MMEA9_C3",0,0,0,1,1,4.92395275961441e-48
"Signaling pathways regulating pluripotency of stem cells8","Signaling pathways regulating pluripotency of stem cells","MMEA9_C3",0,0,0,1,1,5.92536495421873e-43
"HIF-1 signaling pathway8","HIF-1 signaling pathway","MMEA9_C3",0,0,0,1,1,2.98050480592021e-44
"Purine metabolism8","Purine metabolism","MMEA9_C3",0,0,0,1,1,7.29087316471263e-40
"Fatty acid degradation8","Fatty acid degradation","MMEA9_C3",0,0,0,1,1,4.26216456993008e-46
"Glutathione metabolism8","Glutathione metabolism","MMEA9_C3",0,0,0,1,1,3.78390617085413e-46
"Transcriptional misregulation in cancer8","Transcriptional misregulation in cancer","MMEA9_C3",0,0,0,1,1,1.23704848018958e-40
"2-Oxocarboxylic acid metabolism8","2-Oxocarboxylic acid metabolism","MMEA9_C3",0,0,0,1,1,1.44330094878342e-47
"Adrenergic signaling in cardiomyocytes8","Adrenergic signaling in cardiomyocytes","MMEA9_C3",1,0,1,0.251168224299065,1,1.43622260327955e-41
"Gastric cancer8","Gastric cancer","MMEA9_C3",0,0,0,1,1,1.0989421082609e-40
"Long-term potentiation8","Long-term potentiation","MMEA9_C3",0,0,0,1,1,3.48134454604961e-45
"Motor proteins8","Motor proteins","MMEA9_C3",1,0,1,0.325934579439252,1,5.21962062220523e-39
"Biosynthesis of amino acids8","Biosynthesis of amino acids","MMEA9_C3",0,0,0,1,1,1.9736747611602e-45
"Other glycan degradation8","Other glycan degradation","MMEA9_C3",0,0,0,1,1,1.12970674053653e-49
"Non-homologous end-joining8","Non-homologous end-joining","MMEA9_C3",0,0,0,1,1,1.53636073309989e-50
"Glycerophospholipid metabolism8","Glycerophospholipid metabolism","MMEA9_C3",0,0,0,1,1,1.41953595029823e-42
"C-type lectin receptor signaling pathway8","C-type lectin receptor signaling pathway","MMEA9_C3",0,0,0,1,1,5.97414221279143e-45
"Lipid and atherosclerosis8","Lipid and atherosclerosis","MMEA9_C3",0,0,0,1,1,2.32359856050137e-38
"Hepatitis C8","Hepatitis C","MMEA9_C3",0,0,0,1,1,4.05880090801522e-40
"PI3K-Akt signaling pathway8","PI3K-Akt signaling pathway","MMEA9_C3",0,0,0,1,1,1.07596652276888e-33
"Long-term depression8","Long-term depression","MMEA9_C3",0,0,0,1,1,5.22362404502037e-47
"Arrhythmogenic right ventricular cardiomyopathy8","Arrhythmogenic right ventricular cardiomyopathy","MMEA9_C3",1,0,1,0.186915887850467,1,1.50095124838366e-44
"Necroptosis8","Necroptosis","MMEA9_C3",0,0,0,1,1,2.88307403227689e-40
"Retrograde endocannabinoid signaling8","Retrograde endocannabinoid signaling","MMEA9_C3",0,0,0,1,1,2.20604722523569e-41
"Pantothenate and CoA biosynthesis8","Pantothenate and CoA biosynthesis","MMEA9_C3",0,0,0,1,1,1.04698645133613e-49
"Cushing syndrome8","Cushing syndrome","MMEA9_C3",0,0,0,1,1,1.02436959108628e-39
"Fructose and mannose metabolism8","Fructose and mannose metabolism","MMEA9_C3",0,0,0,1,1,9.98074084214825e-50
"Platelet activation8","Platelet activation","MMEA9_C3",0,0,0,1,1,3.84910841088739e-40
"Efferocytosis8","Efferocytosis","MMEA9_C3",0,0,0,1,1,9.89882242450282e-40
"Antifolate resistance8","Antifolate resistance","MMEA9_C3",0,0,0,1,1,9.37969996865509e-50
"Alcoholism8","Alcoholism","MMEA9_C3",0,0,0,1,1,1.21244195787327e-40
"Melanogenesis8","Melanogenesis","MMEA9_C3",0,0,0,1,1,4.89099843800498e-44
"Prolactin signaling pathway8","Prolactin signaling pathway","MMEA9_C3",0,0,0,1,1,2.72360183576659e-46
"Glycerolipid metabolism8","Glycerolipid metabolism","MMEA9_C3",0,0,0,1,1,1.19077446726266e-47
"Dopaminergic synapse8","Dopaminergic synapse","MMEA9_C3",0,0,0,1,1,4.0179993522779e-43
"Glycosphingolipid biosynthesis - ganglio series8","Glycosphingolipid biosynthesis - ganglio series","MMEA9_C3",1,0,1,0.0303738317757009,1,1.53636073309989e-50
"Mucin type O-glycan biosynthesis8","Mucin type O-glycan biosynthesis","MMEA9_C3",0,0,0,1,1,4.70707998240468e-50
"Lipoic acid metabolism8","Lipoic acid metabolism","MMEA9_C3",0,0,0,1,1,2.64309565942164e-49
"NF-kappa B signaling pathway8","NF-kappa B signaling pathway","MMEA9_C3",0,0,0,1,1,4.32493465625071e-44
"Oxytocin signaling pathway8","Oxytocin signaling pathway","MMEA9_C3",0,0,0,1,1,1.58565830837161e-40
"Basal cell carcinoma8","Basal cell carcinoma","MMEA9_C3",0,0,0,1,1,7.06848314606332e-47
"Legionellosis8","Legionellosis","MMEA9_C3",0,0,0,1,1,2.24827674927246e-47
"Measles8","Measles","MMEA9_C3",0,0,0,1,1,1.1423491314006e-40
"Biosynthesis of cofactors8","Biosynthesis of cofactors","MMEA9_C3",0,0,0,1,1,6.33327087356067e-43
"Glycosaminoglycan biosynthesis - keratan sulfate8","Glycosaminoglycan biosynthesis - keratan sulfate","MMEA9_C3",0,0,0,1,1,5.51794659593512e-51
"Alanine, aspartate and glutamate metabolism8","Alanine, aspartate and glutamate metabolism","MMEA9_C3",0,0,0,1,1,5.48346051614289e-48
"Fatty acid biosynthesis8","Fatty acid biosynthesis","MMEA9_C3",0,0,0,1,1,2.96805104553621e-50
"Hypertrophic cardiomyopathy8","Hypertrophic cardiomyopathy","MMEA9_C3",0,0,0,1,1,1.58517040353595e-44
"Glucagon signaling pathway8","Glucagon signaling pathway","MMEA9_C3",0,0,0,1,1,1.73774351213123e-43
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin8","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","MMEA9_C3",0,0,0,1,1,9.69220015973238e-49
"Steroid biosynthesis8","Steroid biosynthesis","MMEA9_C3",0,0,0,1,1,3.95473341994351e-50
"cGMP-PKG signaling pathway8","cGMP-PKG signaling pathway","MMEA9_C3",0,0,0,1,1,7.55866903667995e-43
"Phagosome8","Phagosome","MMEA9_C3",0,0,0,1,1,1.45687154559469e-41
"Arginine and proline metabolism8","Arginine and proline metabolism","MMEA9_C3",0,0,0,1,1,1.91430970111086e-47
"Pyruvate metabolism8","Pyruvate metabolism","MMEA9_C3",1,0,1,0.0922897196261682,1,6.14682880198499e-48
"Type II diabetes mellitus8","Type II diabetes mellitus","MMEA9_C3",0,0,0,1,1,1.21153411689003e-48
"Dilated cardiomyopathy8","Dilated cardiomyopathy","MMEA9_C3",0,0,0,1,1,1.75162071739816e-44
"Alcoholic liver disease8","Alcoholic liver disease","MMEA9_C3",0,0,0,1,1,3.66114731276353e-42
"Leukocyte transendothelial migration8","Leukocyte transendothelial migration","MMEA9_C3",0,0,0,1,1,3.1704891173529e-43
"Glycosaminoglycan degradation8","Glycosaminoglycan degradation","MMEA9_C3",0,0,0,1,1,5.30881320735893e-50
"Endocrine and other factor-regulated calcium reabsorption8","Endocrine and other factor-regulated calcium reabsorption","MMEA9_C3",0,0,0,1,1,5.60486302863253e-47
"Ubiquinone and other terpenoid-quinone biosynthesis8","Ubiquinone and other terpenoid-quinone biosynthesis","MMEA9_C3",0,0,0,1,1,5.51794659593512e-51
"Fc epsilon RI signaling pathway8","Fc epsilon RI signaling pathway","MMEA9_C3",0,0,0,1,1,6.04572456979092e-46
"Glycine, serine and threonine metabolism8","Glycine, serine and threonine metabolism","MMEA9_C3",0,0,0,1,1,8.58842160068572e-48
"Pertussis8","Pertussis","MMEA9_C3",0,0,0,1,1,8.47112098458069e-45
"Aldosterone synthesis and secretion8","Aldosterone synthesis and secretion","MMEA9_C3",0,0,0,1,1,1.00517117347556e-43
"Regulation of lipolysis in adipocytes8","Regulation of lipolysis in adipocytes","MMEA9_C3",0,0,0,1,1,8.19872366336218e-49
"Cholinergic synapse8","Cholinergic synapse","MMEA9_C3",0,0,0,1,1,5.71131349396862e-42
"Osteoclast differentiation8","Osteoclast differentiation","MMEA9_C3",0,0,0,1,1,1.1621904962497e-42
"Pentose phosphate pathway8","Pentose phosphate pathway","MMEA9_C3",0,0,0,1,1,3.60588600033819e-49
"beta-Alanine metabolism8","beta-Alanine metabolism","MMEA9_C3",0,0,0,1,1,6.91719789849773e-50
"PPAR signaling pathway8","PPAR signaling pathway","MMEA9_C3",0,0,0,1,1,1.63719237360954e-45
"Folate biosynthesis8","Folate biosynthesis","MMEA9_C3",0,0,0,1,1,2.94884504789617e-49
"Influenza A8","Influenza A","MMEA9_C3",0,0,0,1,1,1.00282592198634e-41
"Th17 cell differentiation8","Th17 cell differentiation","MMEA9_C3",0,0,0,1,1,5.06930704570394e-43
"Cardiac muscle contraction8","Cardiac muscle contraction","MMEA9_C3",0,0,0,1,1,1.79495112029569e-44
"Nicotinate and nicotinamide metabolism8","Nicotinate and nicotinamide metabolism","MMEA9_C3",0,0,0,1,1,1.89963002195984e-48
"Aldosterone-regulated sodium reabsorption8","Aldosterone-regulated sodium reabsorption","MMEA9_C3",0,0,0,1,1,7.27357967455403e-50
"Neutrophil extracellular trap formation8","Neutrophil extracellular trap formation","MMEA9_C3",0,0,0,1,1,1.39079531863418e-40
"Th1 and Th2 cell differentiation8","Th1 and Th2 cell differentiation","MMEA9_C3",0,0,0,1,1,1.58389981969022e-43
"NOD-like receptor signaling pathway8","NOD-like receptor signaling pathway","MMEA9_C3",0,0,0,1,1,5.76657809842569e-41
"Cortisol synthesis and secretion8","Cortisol synthesis and secretion","MMEA9_C3",0,0,0,1,1,7.06848314606332e-47
"GnRH secretion8","GnRH secretion","MMEA9_C3",0,0,0,1,1,9.5486071598057e-48
"Vascular smooth muscle contraction8","Vascular smooth muscle contraction","MMEA9_C3",0,0,0,1,1,4.69018932399726e-43
"Estrogen signaling pathway8","Estrogen signaling pathway","MMEA9_C3",0,0,0,1,1,7.39372865758298e-43
"RIG-I-like receptor signaling pathway8","RIG-I-like receptor signaling pathway","MMEA9_C3",0,0,0,1,1,3.66747729685857e-47
"Amoebiasis8","Amoebiasis","MMEA9_C3",0,0,0,1,1,5.8961254937538e-46
"ECM-receptor interaction8","ECM-receptor interaction","MMEA9_C3",0,0,0,1,1,4.65220689419833e-46
"Renin secretion8","Renin secretion","MMEA9_C3",0,0,0,1,1,5.9129155686177e-47
"Collecting duct acid secretion8","Collecting duct acid secretion","MMEA9_C3",0,0,0,1,1,1.69084439318536e-48
"Viral myocarditis8","Viral myocarditis","MMEA9_C3",1,0,1,0.136682242990654,1,5.19695402871252e-46
"B cell receptor signaling pathway8","B cell receptor signaling pathway","MMEA9_C3",0,0,0,1,1,1.14157598823653e-45
"Glutamatergic synapse8","Glutamatergic synapse","MMEA9_C3",0,0,0,1,1,7.13520922697516e-45
"Cytosolic DNA-sensing pathway8","Cytosolic DNA-sensing pathway","MMEA9_C3",0,0,0,1,1,8.55854527998197e-46
"Glycosphingolipid biosynthesis - globo and isoglobo series8","Glycosphingolipid biosynthesis - globo and isoglobo series","MMEA9_C3",0,0,0,1,1,5.51794659593512e-51
"Galactose metabolism8","Galactose metabolism","MMEA9_C3",0,0,0,1,1,1.81840270399919e-49
"Arginine biosynthesis8","Arginine biosynthesis","MMEA9_C3",0,0,0,1,1,2.24957446044262e-50
"Toll-like receptor signaling pathway8","Toll-like receptor signaling pathway","MMEA9_C3",0,0,0,1,1,8.1174882474959e-45
"Thiamine metabolism8","Thiamine metabolism","MMEA9_C3",0,0,0,1,1,5.51794659593512e-51
"Circadian entrainment8","Circadian entrainment","MMEA9_C3",1,0,1,0.0969626168224299,1,8.58842160068572e-48
"Morphine addiction8","Morphine addiction","MMEA9_C3",0,0,0,1,1,3.39054441372794e-43
"Ether lipid metabolism8","Ether lipid metabolism","MMEA9_C3",0,0,0,1,1,1.35156311469586e-47
"Ribosome biogenesis in eukaryotes8","Ribosome biogenesis in eukaryotes","MMEA9_C3",0,0,0,1,1,9.99995361860029e-43
"Synaptic vesicle cycle8","Synaptic vesicle cycle","MMEA9_C3",0,0,0,1,1,2.48967113521216e-47
"Tryptophan metabolism8","Tryptophan metabolism","MMEA9_C3",0,0,0,1,1,4.03236905201564e-48
"Proximal tubule bicarbonate reclamation8","Proximal tubule bicarbonate reclamation","MMEA9_C3",0,0,0,1,1,9.39117667987281e-50
"Chemical carcinogenesis - receptor activation8","Chemical carcinogenesis - receptor activation","MMEA9_C3",0,0,0,1,1,7.59018817438125e-42
"Leishmaniasis8","Leishmaniasis","MMEA9_C3",0,0,0,1,1,3.92936349249311e-46
"Glycosphingolipid biosynthesis - lacto and neolacto series8","Glycosphingolipid biosynthesis - lacto and neolacto series","MMEA9_C3",0,0,0,1,1,5.30881320735893e-50
"Amphetamine addiction8","Amphetamine addiction","MMEA9_C3",0,0,0,1,1,5.00994251856864e-47
"Thyroid hormone synthesis8","Thyroid hormone synthesis","MMEA9_C3",0,0,0,1,1,1.67694295439881e-46
"Butanoate metabolism8","Butanoate metabolism","MMEA9_C3",0,0,0,1,1,5.44001825306552e-49
"ABC transporters8","ABC transporters","MMEA9_C3",0,0,0,1,1,7.69364569970848e-48
"Antigen processing and presentation8","Antigen processing and presentation","MMEA9_C3",0,0,0,1,1,4.10761786359807e-47
"Ovarian steroidogenesis8","Ovarian steroidogenesis","MMEA9_C3",0,0,0,1,1,2.02069077192123e-47
"Rheumatoid arthritis8","Rheumatoid arthritis","MMEA9_C3",0,0,0,1,1,2.98105955695639e-46
"IL-17 signaling pathway8","IL-17 signaling pathway","MMEA9_C3",0,0,0,1,1,1.47986876340229e-44
"Renin-angiotensin system8","Renin-angiotensin system","MMEA9_C3",1,0,1,0.0233644859813084,1,5.51794659593512e-51
"Nitrogen metabolism8","Nitrogen metabolism","MMEA9_C3",0,0,0,1,1,5.51794659593512e-51
"Tuberculosis8","Tuberculosis","MMEA9_C3",1,0,1,0.244158878504673,1,4.45545692533064e-42
