"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Toll-like receptor signaling pathway","Toll-like receptor signaling pathway","C1_05_24",0,0,0,1,1,6.65283237513556e-47
"Thiamine metabolism","Thiamine metabolism","C1_05_24",1,0,1,0.027,1,1.58020755917588e-53
"Circadian entrainment","Circadian entrainment","C1_05_24",0,0,0,1,1,3.56728117918769e-47
"Morphine addiction","Morphine addiction","C1_05_24",0,0,0,1,1,1.45403926772653e-46
"Ether lipid metabolism","Ether lipid metabolism","C1_05_24",0,0,0,1,1,7.64110015401738e-49
"Ribosome biogenesis in eukaryotes","Ribosome biogenesis in eukaryotes","C1_05_24",1,0,1,0.27,1,1.78811768839046e-43
"Synaptic vesicle cycle","Synaptic vesicle cycle","C1_05_24",0,0,0,1,1,3.00108188903924e-49
"Tryptophan metabolism","Tryptophan metabolism","C1_05_24",0,0,0,1,1,1.82416719207292e-50
"Proximal tubule bicarbonate reclamation","Proximal tubule bicarbonate reclamation","C1_05_24",0,0,0,1,1,3.12863675334115e-51
"Chemical carcinogenesis - receptor activation","Chemical carcinogenesis - receptor activation","C1_05_24",0,0,0,1,1,1.36698241625417e-39
"Leishmaniasis","Leishmaniasis","C1_05_24",0,0,0,1,1,1.31279802176205e-46
"Glycosphingolipid biosynthesis - lacto and neolacto series","Glycosphingolipid biosynthesis - lacto and neolacto series","C1_05_24",0,0,0,1,1,4.12922710162331e-51
"Amphetamine addiction","Amphetamine addiction","C1_05_24",0,0,0,1,1,1.8413774174125e-47
"Thyroid hormone synthesis","Thyroid hormone synthesis","C1_05_24",0,0,0,1,1,4.96404171946874e-49
"Butanoate metabolism","Butanoate metabolism","C1_05_24",0,0,0,1,1,3.63737516194811e-52
"ABC transporters","ABC transporters","C1_05_24",0,0,0,1,1,4.2533127942941e-50
"Antigen processing and presentation","Antigen processing and presentation","C1_05_24",2,0,1.58496250072116,0.041,1,7.49234301745787e-48
"Ovarian steroidogenesis","Ovarian steroidogenesis","C1_05_24",0,0,0,1,1,4.36040285345232e-48
"Rheumatoid arthritis","Rheumatoid arthritis","C1_05_24",0,0,0,1,1,1.95991867405e-48
"IL-17 signaling pathway","IL-17 signaling pathway","C1_05_24",1,0,1,0.192,1,8.59191444162112e-47
"Renin-angiotensin system","Renin-angiotensin system","C1_05_24",0,0,0,1,1,4.56089220523612e-53
"Nitrogen metabolism","Nitrogen metabolism","C1_05_24",0,0,0,1,1,3.18586034732822e-53
"Tuberculosis","Tuberculosis","C1_05_24",0,0,0,1,1,2.05511464994063e-41
"Drug metabolism - other enzymes","Drug metabolism - other enzymes","C1_05_24",1,0,1,0.139,1,1.11098567368074e-48
"Glycolysis / Gluconeogenesis","Glycolysis / Gluconeogenesis","C1_05_24",0,0,0,1,1,1.93277018545414e-48
"Gastric acid secretion","Gastric acid secretion","C1_05_24",1,0,1,0.171,1,2.65037330230808e-47
"Cholesterol metabolism","Cholesterol metabolism","C1_05_24",0,0,0,1,1,1.17317056012088e-49
"African trypanosomiasis","African trypanosomiasis","C1_05_24",0,0,0,1,1,4.44294893791589e-51
"GABAergic synapse","GABAergic synapse","C1_05_24",0,0,0,1,1,3.68584346909547e-46
"Chemokine signaling pathway","Chemokine signaling pathway","C1_05_24",0,0,0,1,1,2.89642992525794e-41
"Insulin secretion","Insulin secretion","C1_05_24",0,0,0,1,1,4.15639453812774e-47
"Cocaine addiction","Cocaine addiction","C1_05_24",0,0,0,1,1,5.08360539072194e-50
"Mineral absorption","Mineral absorption","C1_05_24",0,0,0,1,1,2.06155440525788e-48
"Histidine metabolism","Histidine metabolism","C1_05_24",0,0,0,1,1,7.38241704712397e-53
"Vitamin digestion and absorption","Vitamin digestion and absorption","C1_05_24",0,0,0,1,1,4.53971269794835e-52
"Systemic lupus erythematosus","Systemic lupus erythematosus","C1_05_24",1,0,1,0.157,1,9.38293634355569e-48
"Phenylalanine metabolism","Phenylalanine metabolism","C1_05_24",0,0,0,1,1,1.46367544722733e-53
"Taurine and hypotaurine metabolism","Taurine and hypotaurine metabolism","C1_05_24",0,0,0,1,1,5.04217083148205e-53
"Starch and sucrose metabolism","Starch and sucrose metabolism","C1_05_24",0,0,0,1,1,3.63737516194811e-52
"cAMP signaling pathway","cAMP signaling pathway","C1_05_24",0,0,0,1,1,9.51213065510478e-40
"Protein digestion and absorption","Protein digestion and absorption","C1_05_24",0,0,0,1,1,8.34576489772209e-47
"Primary bile acid biosynthesis","Primary bile acid biosynthesis","C1_05_24",0,0,0,1,1,1.58020755917588e-53
"Calcium signaling pathway","Calcium signaling pathway","C1_05_24",0,0,0,1,1,3.50044438912035e-40
"Porphyrin metabolism","Porphyrin metabolism","C1_05_24",0,0,0,1,1,6.38512129391966e-52
"Malaria","Malaria","C1_05_24",0,0,0,1,1,3.56910889622232e-51
"alpha-Linolenic acid metabolism","alpha-Linolenic acid metabolism","C1_05_24",0,0,0,1,1,2.12563512696867e-53
"Cell adhesion molecules","Cell adhesion molecules","C1_05_24",0,0,0,1,1,2.99190557793754e-41
"Carbohydrate digestion and absorption","Carbohydrate digestion and absorption","C1_05_24",0,0,0,1,1,1.49792508236503e-50
"Serotonergic synapse","Serotonergic synapse","C1_05_24",0,0,0,1,1,1.69809512942399e-47
"JAK-STAT signaling pathway","JAK-STAT signaling pathway","C1_05_24",0,0,0,1,1,1.92155028772207e-42
"Type I diabetes mellitus","Type I diabetes mellitus","C1_05_24",0,0,0,1,1,1.9077539423994e-52
"Arachidonic acid metabolism","Arachidonic acid metabolism","C1_05_24",0,0,0,1,1,6.34154453134507e-51
"Salivary secretion","Salivary secretion","C1_05_24",0,0,0,1,1,2.30413271117993e-47
"Inflammatory bowel disease","Inflammatory bowel disease","C1_05_24",0,0,0,1,1,3.95909723236535e-50
"Natural killer cell mediated cytotoxicity","Natural killer cell mediated cytotoxicity","C1_05_24",0,0,0,1,1,1.23313175301875e-48
"Tyrosine metabolism","Tyrosine metabolism","C1_05_24",0,0,0,1,1,8.71725969413498e-53
"Allograft rejection","Allograft rejection","C1_05_24",0,0,0,1,1,1.3975753762745e-52
"Phototransduction","Phototransduction","C1_05_24",0,0,0,1,1,3.41978427610042e-53
"Primary immunodeficiency","Primary immunodeficiency","C1_05_24",2,0,1.58496250072116,0.008,1,1.52409377042675e-52
"Linoleic acid metabolism","Linoleic acid metabolism","C1_05_24",0,0,0,1,1,5.04217083148205e-53
"Pentose and glucuronate interconversions","Pentose and glucuronate interconversions","C1_05_24",0,0,0,1,1,6.38512129391966e-52
"Graft-versus-host disease","Graft-versus-host disease","C1_05_24",0,0,0,1,1,8.14129957841883e-52
"Intestinal immune network for IgA production","Intestinal immune network for IgA production","C1_05_24",0,0,0,1,1,1.52826390475508e-50
"Pancreatic secretion","Pancreatic secretion","C1_05_24",0,0,0,1,1,1.79082595210887e-48
"Complement and coagulation cascades","Complement and coagulation cascades","C1_05_24",0,0,0,1,1,6.73509735382854e-47
"Fat digestion and absorption","Fat digestion and absorption","C1_05_24",0,0,0,1,1,1.86205914177307e-52
"Ascorbate and aldarate metabolism","Ascorbate and aldarate metabolism","C1_05_24",0,0,0,1,1,1.46367544722733e-53
"MicroRNAs in cancer","MicroRNAs in cancer","C1_05_24",0,0,0,1,1,6.96695175045872e-38
"Asthma","Asthma","C1_05_24",0,0,0,1,1,1.46367544722733e-53
"Maturity onset diabetes of the young","Maturity onset diabetes of the young","C1_05_24",0,0,0,1,1,1.46367544722733e-53
"Chemical carcinogenesis - DNA adducts","Chemical carcinogenesis - DNA adducts","C1_05_24",0,0,0,1,1,3.742482072361e-51
"Bile secretion","Bile secretion","C1_05_24",1,0,1,0.116,1,5.2895403288078e-50
"Metabolism of xenobiotics by cytochrome P450","Metabolism of xenobiotics by cytochrome P450","C1_05_24",0,0,0,1,1,1.67444471441915e-49
"Nicotine addiction","Nicotine addiction","C1_05_24",0,0,0,1,1,4.12981082611348e-53
"Hematopoietic cell lineage","Hematopoietic cell lineage","C1_05_24",0,0,0,1,1,5.14712409234637e-48
"Taste transduction","Taste transduction","C1_05_24",0,0,0,1,1,3.06096375468328e-50
"Drug metabolism - cytochrome P450","Drug metabolism - cytochrome P450","C1_05_24",0,0,0,1,1,1.56884301692117e-50
"Autoimmune thyroid disease","Autoimmune thyroid disease","C1_05_24",0,0,0,1,1,5.35220970822523e-52
"Steroid hormone biosynthesis","Steroid hormone biosynthesis","C1_05_24",0,0,0,1,1,3.63737516194811e-52
"Retinol metabolism","Retinol metabolism","C1_05_24",0,0,0,1,1,6.38512129391966e-52
"Viral protein interaction with cytokine and cytokine receptor","Viral protein interaction with cytokine and cytokine receptor","C1_05_24",0,0,0,1,1,1.7543314852921e-50
"Staphylococcus aureus infection","Staphylococcus aureus infection","C1_05_24",0,0,0,1,1,1.13169070815943e-50
"Cytokine-cytokine receptor interaction","Cytokine-cytokine receptor interaction","C1_05_24",0,0,0,1,1,2.44229563971152e-43
"Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction","C1_05_24",0,0,0,1,1,1.26325645073164e-39
"Olfactory transduction","Olfactory transduction","C1_05_24",0,0,0,1,1,1.24338496163095e-51
"Herpes simplex virus 1 infection1","Herpes simplex virus 1 infection","C2_05_24",2,1,0.584962500721156,0.709,1,2.53514552535809e-32
"Cell cycle1","Cell cycle","C2_05_24",0,0,0,1,1,7.38465420135005e-42
"Endocytosis1","Endocytosis","C2_05_24",2,0,1.58496250072116,0.162,1,8.38159329619823e-40
"Ribosome1","Ribosome","C2_05_24",0,0,0,1,1,3.09081220978717e-42
"Autophagy - animal1","Autophagy - animal","C2_05_24",0,0,0,1,1,5.07977807896743e-42
"Protein processing in endoplasmic reticulum1","Protein processing in endoplasmic reticulum","C2_05_24",0,0,0,1,1,7.1682569789236e-42
"Huntington disease1","Huntington disease","C2_05_24",0,0,0,1,1,3.6410616014974e-37
"Ubiquitin mediated proteolysis1","Ubiquitin mediated proteolysis","C2_05_24",0,0,0,1,1,5.65185968223765e-46
"Shigellosis1","Shigellosis","C2_05_24",0,0,0,1,1,6.70833849261318e-39
"Thermogenesis1","Thermogenesis","C2_05_24",0,0,0,1,1,2.95020551938235e-40
"Mitophagy - animal1","Mitophagy - animal","C2_05_24",0,0,0,1,1,6.78107729726721e-44
"Parkinson disease1","Parkinson disease","C2_05_24",4,0,2.32192809488736,0.014,0.462272727272727,9.96989001153709e-40
"Amyotrophic lateral sclerosis1","Amyotrophic lateral sclerosis","C2_05_24",0,1,-1,0.576,1,7.50963536332967e-36
"Cellular senescence1","Cellular senescence","C2_05_24",0,0,0,1,1,5.92388072116246e-43
"Chemical carcinogenesis - reactive oxygen species1","Chemical carcinogenesis - reactive oxygen species","C2_05_24",0,0,0,1,1,1.28313396352373e-40
"Colorectal cancer1","Colorectal cancer","C2_05_24",0,0,0,1,1,3.82180802620994e-48
"Salmonella infection1","Salmonella infection","C2_05_24",0,0,0,1,1,1.48922192321489e-38
"ATP-dependent chromatin remodeling1","ATP-dependent chromatin remodeling","C2_05_24",0,0,0,1,1,1.49369303694263e-45
"Diabetic cardiomyopathy1","Diabetic cardiomyopathy","C2_05_24",1,0,1,0.353,1,7.97820074052597e-41
"Spliceosome1","Spliceosome","C2_05_24",0,0,0,1,1,4.57467894331991e-42
"Viral carcinogenesis1","Viral carcinogenesis","C2_05_24",3,0,2,0.031,0.678,1.61885019832169e-40
"Pathways of neurodegeneration - multiple diseases1","Pathways of neurodegeneration - multiple diseases","C2_05_24",2,1,0.584962500721156,0.684,1,8.38133909108187e-33
"Pancreatic cancer1","Pancreatic cancer","C2_05_24",0,0,0,1,1,5.59001263656644e-47
"Chronic myeloid leukemia1","Chronic myeloid leukemia","C2_05_24",3,0,2,0.015,0.462272727272727,1.84282686500432e-46
"Polycomb repressive complex1","Polycomb repressive complex","C2_05_24",0,0,0,1,1,1.62344067985124e-46
"Alzheimer disease1","Alzheimer disease","C2_05_24",0,1,-1,0.512,1,1.45426492093941e-32
"Non-alcoholic fatty liver disease1","Non-alcoholic fatty liver disease","C2_05_24",0,0,0,1,1,3.79833409316661e-42
"Nucleocytoplasmic transport1","Nucleocytoplasmic transport","C2_05_24",3,0,2,0.014,0.462272727272727,1.49369303694263e-45
"Human T-cell leukemia virus 1 infection1","Human T-cell leukemia virus 1 infection","C2_05_24",0,0,0,1,1,9.16026060394331e-41
"Nucleotide excision repair1","Nucleotide excision repair","C2_05_24",0,0,0,1,1,1.29407954214671e-48
"Oxidative phosphorylation1","Oxidative phosphorylation","C2_05_24",6,0,2.8073549220576,0.001,0.113,7.81835155473457e-46
"Renal cell carcinoma1","Renal cell carcinoma","C2_05_24",0,0,0,1,1,1.14832722525844e-49
"Axon guidance1","Axon guidance","C2_05_24",0,0,0,1,1,2.1016005081782e-41
"Endometrial cancer1","Endometrial cancer","C2_05_24",0,0,0,1,1,5.63891701612377e-49
"mRNA surveillance pathway1","mRNA surveillance pathway","C2_05_24",0,0,0,1,1,5.40363187166791e-46
"Focal adhesion1","Focal adhesion","C2_05_24",0,0,0,1,1,4.37269804528259e-41
"Adherens junction1","Adherens junction","C2_05_24",0,0,0,1,1,1.56472829419067e-47
"Prion disease1","Prion disease","C2_05_24",3,0,2,0.081,0.980678571428572,2.36009113408801e-37
"Lysosome1","Lysosome","C2_05_24",0,0,0,1,1,7.4819897772083e-44
"MAPK signaling pathway1","MAPK signaling pathway","C2_05_24",0,0,0,1,1,3.84462145203533e-37
"Sphingolipid signaling pathway1","Sphingolipid signaling pathway","C2_05_24",0,0,0,1,1,1.50905375478828e-45
"Fanconi anemia pathway1","Fanconi anemia pathway","C2_05_24",0,0,0,1,1,3.16453842069331e-50
"Neurotrophin signaling pathway1","Neurotrophin signaling pathway","C2_05_24",0,0,0,1,1,5.55201125999793e-46
"Phosphatidylinositol signaling system1","Phosphatidylinositol signaling system","C2_05_24",0,0,0,1,1,2.83791948268613e-46
"Prostate cancer1","Prostate cancer","C2_05_24",0,0,0,1,1,2.74327218905275e-48
"Aminoacyl-tRNA biosynthesis1","Aminoacyl-tRNA biosynthesis","C2_05_24",0,0,0,1,1,3.59252602476284e-51
"Base excision repair1","Base excision repair","C2_05_24",0,0,0,1,1,3.59252602476284e-51
"p53 signaling pathway1","p53 signaling pathway","C2_05_24",0,0,0,1,1,8.22397457044022e-48
"EGFR tyrosine kinase inhibitor resistance1","EGFR tyrosine kinase inhibitor resistance","C2_05_24",0,0,0,1,1,1.06822423414783e-45
"Small cell lung cancer1","Small cell lung cancer","C2_05_24",0,0,0,1,1,7.27050311343894e-47
"RNA degradation1","RNA degradation","C2_05_24",2,0,1.58496250072116,0.048,0.83055,3.64725129186615e-48
"mTOR signaling pathway1","mTOR signaling pathway","C2_05_24",2,0,1.58496250072116,0.11,1,2.36105598117268e-42
"Endocrine resistance1","Endocrine resistance","C2_05_24",0,0,0,1,1,1.87994001023025e-47
"Lysine degradation1","Lysine degradation","C2_05_24",0,0,0,1,1,9.66637966045993e-50
"Viral life cycle - HIV-11","Viral life cycle - HIV-1","C2_05_24",0,0,0,1,1,3.86999939052853e-50
"Longevity regulating pathway1","Longevity regulating pathway","C2_05_24",1,0,1,0.186,1,8.80976572946907e-47
"Insulin resistance1","Insulin resistance","C2_05_24",0,0,0,1,1,4.33940584833812e-45
"Inositol phosphate metabolism1","Inositol phosphate metabolism","C2_05_24",0,0,0,1,1,7.59418891505002e-49
"Platinum drug resistance1","Platinum drug resistance","C2_05_24",1,0,1,0.166,1,1.56472829419067e-47
"Bacterial invasion of epithelial cells1","Bacterial invasion of epithelial cells","C2_05_24",0,0,0,1,1,2.30239647248345e-47
"Hepatocellular carcinoma1","Hepatocellular carcinoma","C2_05_24",0,0,0,1,1,1.61044522251706e-41
"Insulin signaling pathway1","Insulin signaling pathway","C2_05_24",3,0,2,0.021,0.573692307692308,1.33142124830269e-44
"Human cytomegalovirus infection1","Human cytomegalovirus infection","C2_05_24",0,0,0,1,1,7.66446569737987e-41
"Human papillomavirus infection1","Human papillomavirus infection","C2_05_24",0,1,-1,0.559,1,6.87460929525268e-36
"Proteoglycans in cancer1","Proteoglycans in cancer","C2_05_24",3,0,2,0.032,0.678,4.41457516108238e-41
"TGF-beta signaling pathway1","TGF-beta signaling pathway","C2_05_24",0,0,0,1,1,1.94051937866963e-46
"RNA polymerase1","RNA polymerase","C2_05_24",0,0,0,1,1,5.72714865678135e-53
"FoxO signaling pathway1","FoxO signaling pathway","C2_05_24",0,0,0,1,1,6.85765102810431e-46
"AGE-RAGE signaling pathway in diabetic complications1","AGE-RAGE signaling pathway in diabetic complications","C2_05_24",0,0,0,1,1,7.04016251641812e-46
"Hepatitis B1","Hepatitis B","C2_05_24",0,0,0,1,1,1.26173021491126e-43
"Longevity regulating pathway - multiple species1","Longevity regulating pathway - multiple species","C2_05_24",0,0,0,1,1,3.82180802620994e-48
"Yersinia infection1","Yersinia infection","C2_05_24",0,0,0,1,1,1.23164327538652e-44
"N-Glycan biosynthesis1","N-Glycan biosynthesis","C2_05_24",0,0,0,1,1,1.14197286992392e-49
"Non-small cell lung cancer1","Non-small cell lung cancer","C2_05_24",0,0,0,1,1,7.28911609198364e-50
"Rap1 signaling pathway1","Rap1 signaling pathway","C2_05_24",1,0,1,0.318,1,2.28743590720713e-43
"Choline metabolism in cancer1","Choline metabolism in cancer","C2_05_24",0,0,0,1,1,4.69607052208074e-46
"TNF signaling pathway1","TNF signaling pathway","C2_05_24",0,0,0,1,1,1.79993289878847e-47
"Glioma1","Glioma","C2_05_24",0,0,0,1,1,5.54145568973568e-49
"Human immunodeficiency virus 1 infection1","Human immunodeficiency virus 1 infection","C2_05_24",1,0,1,0.412,1,1.71376743483028e-39
"Apoptosis1","Apoptosis","C2_05_24",0,0,0,1,1,1.40323332260134e-46
"AMPK signaling pathway1","AMPK signaling pathway","C2_05_24",0,0,0,1,1,2.62351642430379e-45
"Fatty acid metabolism1","Fatty acid metabolism","C2_05_24",0,0,0,1,1,5.54145568973568e-49
"DNA replication1","DNA replication","C2_05_24",0,0,0,1,1,1.62548609818453e-51
"Pathogenic Escherichia coli infection1","Pathogenic Escherichia coli infection","C2_05_24",0,0,0,1,1,5.91978246083971e-41
"PD-L1 expression and PD-1 checkpoint pathway in cancer1","PD-L1 expression and PD-1 checkpoint pathway in cancer","C2_05_24",0,0,0,1,1,2.83791948268613e-46
"Hippo signaling pathway1","Hippo signaling pathway","C2_05_24",0,0,0,1,1,7.73928174406216e-44
"Valine, leucine and isoleucine degradation1","Valine, leucine and isoleucine degradation","C2_05_24",0,0,0,1,1,2.04607942996024e-50
"Peroxisome1","Peroxisome","C2_05_24",0,0,0,1,1,3.4983834287344e-47
"Homologous recombination1","Homologous recombination","C2_05_24",0,0,0,1,1,3.23100918451384e-51
"Bladder cancer1","Bladder cancer","C2_05_24",0,0,0,1,1,2.83039412331705e-50
"Fluid shear stress and atherosclerosis1","Fluid shear stress and atherosclerosis","C2_05_24",2,0,1.58496250072116,0.076,0.980678571428572,9.81958879907755e-45
"SNARE interactions in vesicular transport1","SNARE interactions in vesicular transport","C2_05_24",0,0,0,1,1,3.06036550944247e-51
"Autophagy - other1","Autophagy - other","C2_05_24",0,0,0,1,1,3.1982374231243e-51
"Proteasome1","Proteasome","C2_05_24",0,0,0,1,1,1.40407885929966e-49
"Protein export1","Protein export","C2_05_24",0,0,0,1,1,1.22973597259945e-52
"Thyroid hormone signaling pathway1","Thyroid hormone signaling pathway","C2_05_24",1,0,1,0.256,1,8.30143775491467e-45
"Amino sugar and nucleotide sugar metabolism1","Amino sugar and nucleotide sugar metabolism","C2_05_24",1,0,1,0.085,0.993620689655172,3.87470426575102e-51
"Nucleotide metabolism1","Nucleotide metabolism","C2_05_24",0,0,0,1,1,2.19659767976394e-48
"ErbB signaling pathway1","ErbB signaling pathway","C2_05_24",0,0,0,1,1,6.78229359315433e-47
"Thyroid cancer1","Thyroid cancer","C2_05_24",0,0,0,1,1,4.23577367958655e-52
"Various types of N-glycan biosynthesis1","Various types of N-glycan biosynthesis","C2_05_24",1,0,1,0.11,1,7.61270782435353e-50
"Spinocerebellar ataxia1","Spinocerebellar ataxia","C2_05_24",2,0,1.58496250072116,0.096,1,2.78402377000836e-43
"Basal transcription factors1","Basal transcription factors","C2_05_24",0,0,0,1,1,4.52892287213668e-50
"Regulation of actin cytoskeleton1","Regulation of actin cytoskeleton","C2_05_24",2,0,1.58496250072116,0.112,1,6.48945785722674e-42
