"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"DNA-templated transcription elongation6","DNA-templated transcription elongation","MMEA9_C1",0,0,0,1,1,5.913027916959e-41
"mitochondrial respiratory chain complex assembly6","mitochondrial respiratory chain complex assembly","MMEA9_C1",0,0,0,1,1,2.39252768892951e-46
"nucleic acid transport6","nucleic acid transport","MMEA9_C1",0,0,0,1,1,6.18279167294989e-41
"RNA transport6","RNA transport","MMEA9_C1",0,0,0,1,1,6.18279167294989e-41
"in utero embryonic development6","in utero embryonic development","MMEA9_C1",1,1,0,1,1,1.206962229124e-27
"vacuole organization6","vacuole organization","MMEA9_C1",0,0,0,1,1,2.56944039294188e-38
"vesicle localization6","vesicle localization","MMEA9_C1",0,0,0,1,1,2.22712954617246e-37
"protein folding6","protein folding","MMEA9_C1",0,0,0,1,1,2.5178810480243e-38
"protein-DNA complex subunit organization6","protein-DNA complex subunit organization","MMEA9_C1",0,0,0,1,1,1.05620314459194e-38
"oxidative phosphorylation6","oxidative phosphorylation","MMEA9_C1",0,0,0,1,1,7.98626057291179e-43
"cellular response to chemical stress6","cellular response to chemical stress","MMEA9_C1",2,1,0.584962500721156,0.726107226107226,1,1.09233001900878e-30
"response to topologically incorrect protein6","response to topologically incorrect protein","MMEA9_C1",0,0,0,1,1,1.80083916374367e-39
"mitochondrial membrane organization6","mitochondrial membrane organization","MMEA9_C1",0,0,0,1,1,1.88684156588803e-42
"organelle fission6","organelle fission","MMEA9_C1",0,1,-1,0.506993006993007,1,3.00013797657152e-29
"negative regulation of phosphorus metabolic process6","negative regulation of phosphorus metabolic process","MMEA9_C1",2,1,0.584962500721156,0.70979020979021,1,1.12214906479779e-27
"regulation of intracellular protein transport6","regulation of intracellular protein transport","MMEA9_C1",0,0,0,1,1,2.61377790964388e-36
"cell growth6","cell growth","MMEA9_C1",1,2,-0.584962500721156,0.412587412587413,1,7.25519517959292e-25
"ribose phosphate biosynthetic process6","ribose phosphate biosynthetic process","MMEA9_C1",0,0,0,1,1,1.14089309719777e-36
"negative regulation of transferase activity6","negative regulation of transferase activity","MMEA9_C1",2,1,0.584962500721156,0.713286713286713,1,3.57269170114667e-33
"regulation of supramolecular fiber organization6","regulation of supramolecular fiber organization","MMEA9_C1",0,1,-1,0.541958041958042,1,2.11467705007495e-29
"response to endoplasmic reticulum stress6","response to endoplasmic reticulum stress","MMEA9_C1",0,0,0,1,1,7.98852637821706e-37
"ribonucleotide biosynthetic process6","ribonucleotide biosynthetic process","MMEA9_C1",0,0,0,1,1,5.05618517270553e-37
"regulation of binding6","regulation of binding","MMEA9_C1",2,1,0.584962500721156,0.706293706293706,1,2.47127183811892e-32
"autophagy of mitochondrion6","autophagy of mitochondrion","MMEA9_C1",0,0,0,1,1,2.0133094715044e-43
"phospholipid biosynthetic process6","phospholipid biosynthetic process","MMEA9_C1",1,0,1,0.458041958041958,1,2.29521720773563e-35
"actin filament organization6","actin filament organization","MMEA9_C1",1,1,0,1,1,1.485821868357e-26
"response to UV6","response to UV","MMEA9_C1",1,0,1,0.325174825174825,1,3.90265284469804e-39
"protein-DNA complex assembly6","protein-DNA complex assembly","MMEA9_C1",0,0,0,1,1,1.45594176963961e-39
"positive regulation of protein localization6","positive regulation of protein localization","MMEA9_C1",0,1,-1,0.502331002331002,1,1.206962229124e-27
"vacuolar transport6","vacuolar transport","MMEA9_C1",1,0,1,0.348484848484849,1,1.61318158401536e-38
"regulation of DNA replication6","regulation of DNA replication","MMEA9_C1",0,0,0,1,1,4.45085577065019e-39
"protein localization to plasma membrane6","protein localization to plasma membrane","MMEA9_C1",0,1,-1,0.534965034965035,1,2.9221058773025e-34
"Wnt signaling pathway6","Wnt signaling pathway","MMEA9_C1",2,1,0.584962500721156,0.723776223776224,1,8.23725692057889e-28
"cytoskeleton-dependent cytokinesis6","cytoskeleton-dependent cytokinesis","MMEA9_C1",0,0,0,1,1,1.64626395317644e-41
"regulation of cell growth6","regulation of cell growth","MMEA9_C1",1,1,0,1,1,3.99201323168794e-27
"viral gene expression6","viral gene expression","MMEA9_C1",0,0,0,1,1,5.64020842364609e-42
"cell-cell signaling by wnt6","cell-cell signaling by wnt","MMEA9_C1",2,1,0.584962500721156,0.726107226107226,1,1.05161494045856e-27
"nuclear-transcribed mRNA catabolic process6","nuclear-transcribed mRNA catabolic process","MMEA9_C1",0,0,0,1,1,2.34602887466953e-41
"regulation of chromosome segregation6","regulation of chromosome segregation","MMEA9_C1",0,0,0,1,1,5.64691659621309e-43
"DNA conformation change6","DNA conformation change","MMEA9_C1",0,0,0,1,1,5.98541856697362e-45
"cell cycle G2/M phase transition6","cell cycle G2/M phase transition","MMEA9_C1",0,0,0,1,1,4.57695649237506e-40
"Golgi organization6","Golgi organization","MMEA9_C1",0,0,0,1,1,1.54895656896601e-40
"positive regulation of cell projection organization6","positive regulation of cell projection organization","MMEA9_C1",0,1,-1,0.501165501165501,1,3.7971292301757e-29
"cellular response to topologically incorrect protein6","cellular response to topologically incorrect protein","MMEA9_C1",0,0,0,1,1,7.61867137040444e-43
"regulation of apoptotic signaling pathway6","regulation of apoptotic signaling pathway","MMEA9_C1",2,1,0.584962500721156,0.722610722610723,1,5.43380779058499e-31
"regulation of GTPase activity6","regulation of GTPase activity","MMEA9_C1",0,1,-1,0.510489510489511,1,2.60342922782157e-29
"response to oxidative stress6","response to oxidative stress","MMEA9_C1",2,1,0.584962500721156,0.695804195804196,1,9.09958670437004e-29
"regulation of cell morphogenesis6","regulation of cell morphogenesis","MMEA9_C1",0,1,-1,0.53030303030303,1,2.04599260555833e-31
"regulation of microtubule cytoskeleton organization6","regulation of microtubule cytoskeleton organization","MMEA9_C1",0,0,0,1,1,9.30414564791611e-40
"tube closure6","tube closure","MMEA9_C1",1,0,1,0.257575757575758,1,1.31215584504874e-41
"regulation of cellular component size6","regulation of cellular component size","MMEA9_C1",0,1,-1,0.525641025641026,1,2.84740262071195e-29
"response to ionizing radiation6","response to ionizing radiation","MMEA9_C1",1,0,1,0.291375291375291,1,2.87033258072957e-40
"neural tube formation6","neural tube formation","MMEA9_C1",2,0,1.58496250072116,0.101398601398601,1,1.56117444545609e-40
"regulation of neuron projection development6","regulation of neuron projection development","MMEA9_C1",1,1,0,1,1,1.49529632635064e-27
"ATP metabolic process6","ATP metabolic process","MMEA9_C1",0,0,0,1,1,3.18856880720924e-37
"regulation of protein-containing complex assembly6","regulation of protein-containing complex assembly","MMEA9_C1",0,1,-1,0.504662004662005,1,7.49162024670154e-30
"regulation of actin filament-based process6","regulation of actin filament-based process","MMEA9_C1",0,1,-1,0.509324009324009,1,1.21434897771023e-27
"heterocycle catabolic process6","heterocycle catabolic process","MMEA9_C1",1,1,0,1,1,1.78680382836619e-30
"organelle fusion6","organelle fusion","MMEA9_C1",0,0,0,1,1,5.00143091887534e-42
"regulation of actin filament organization6","regulation of actin filament organization","MMEA9_C1",0,1,-1,0.573426573426573,1,3.36242620887386e-33
"cellular nitrogen compound catabolic process6","cellular nitrogen compound catabolic process","MMEA9_C1",0,1,-1,0.498834498834499,1,2.29178884561697e-30
"glycosylation6","glycosylation","MMEA9_C1",0,0,0,1,1,6.37224765612941e-34
"cellular response to UV6","cellular response to UV","MMEA9_C1",1,0,1,0.224941724941725,1,1.26107793252759e-42
"developmental growth involved in morphogenesis6","developmental growth involved in morphogenesis","MMEA9_C1",1,1,0,1,1,6.03627078348556e-33
"regulation of axonogenesis6","regulation of axonogenesis","MMEA9_C1",0,0,0,1,1,3.56294638863194e-36
"membrane docking6","membrane docking","MMEA9_C1",0,0,0,1,1,1.95464670465836e-44
"protein glycosylation6","protein glycosylation","MMEA9_C1",0,0,0,1,1,1.05635140843678e-34
"macromolecule glycosylation6","macromolecule glycosylation","MMEA9_C1",0,0,0,1,1,1.05635140843678e-34
"dephosphorylation6","dephosphorylation","MMEA9_C1",0,1,-1,0.541958041958042,1,5.63343644947153e-31
"aromatic compound catabolic process6","aromatic compound catabolic process","MMEA9_C1",0,1,-1,0.504662004662005,1,3.95145599428493e-30
"cellular response to external stimulus6","cellular response to external stimulus","MMEA9_C1",1,1,0,1,1,2.40099116665867e-33
"regulation of vacuole organization6","regulation of vacuole organization","MMEA9_C1",0,0,0,1,1,4.44297765366054e-48
"cell-substrate junction organization6","cell-substrate junction organization","MMEA9_C1",0,0,0,1,1,3.74090130177619e-38
"epigenetic regulation of gene expression6","epigenetic regulation of gene expression","MMEA9_C1",0,0,0,1,1,8.69542043934463e-39
"ribosome assembly6","ribosome assembly","MMEA9_C1",0,0,0,1,1,3.65114097353202e-46
"mRNA export from nucleus6","mRNA export from nucleus","MMEA9_C1",0,0,0,1,1,1.12865618108102e-46
"cell cycle G1/S phase transition6","cell cycle G1/S phase transition","MMEA9_C1",0,1,-1,0.555944055944056,1,1.86521900725626e-32
"developmental cell growth6","developmental cell growth","MMEA9_C1",0,1,-1,0.58041958041958,1,2.76252050305231e-33
"stem cell population maintenance6","stem cell population maintenance","MMEA9_C1",0,0,0,1,1,1.3911362742872e-38
"organelle localization by membrane tethering6","organelle localization by membrane tethering","MMEA9_C1",0,0,0,1,1,3.7221315821931e-45
"maintenance of cell number6","maintenance of cell number","MMEA9_C1",0,0,0,1,1,1.68616086999959e-38
"response to amino acid starvation6","response to amino acid starvation","MMEA9_C1",0,0,0,1,1,7.31334450648513e-47
"establishment or maintenance of cell polarity6","establishment or maintenance of cell polarity","MMEA9_C1",0,1,-1,0.565268065268065,1,8.9297141900779e-32
"chromosome localization6","chromosome localization","MMEA9_C1",0,0,0,1,1,2.81421830218258e-43
"protein-containing complex localization6","protein-containing complex localization","MMEA9_C1",0,0,0,1,1,4.75794445862959e-37
"cellular response to extracellular stimulus6","cellular response to extracellular stimulus","MMEA9_C1",1,0,1,0.435897435897436,1,4.73121860691446e-36
"cell-substrate junction assembly6","cell-substrate junction assembly","MMEA9_C1",0,0,0,1,1,5.0518483383771e-39
"positive regulation of establishment of protein localization6","positive regulation of establishment of protein localization","MMEA9_C1",0,1,-1,0.553613053613054,1,2.42073189213533e-32
"regulation of cell projection assembly6","regulation of cell projection assembly","MMEA9_C1",0,0,0,1,1,1.21121523860392e-35
"regulation of microtubule-based process6","regulation of microtubule-based process","MMEA9_C1",1,0,1,0.406759906759907,1,1.3682456970411e-36
"neuron projection extension6","neuron projection extension","MMEA9_C1",0,0,0,1,1,4.14332586724598e-36
"cellular response to amino acid starvation6","cellular response to amino acid starvation","MMEA9_C1",0,0,0,1,1,2.75074173256955e-47
"activation of GTPase activity6","activation of GTPase activity","MMEA9_C1",0,0,0,1,1,3.58632293656265e-40
"negative regulation of mitotic nuclear division6","negative regulation of mitotic nuclear division","MMEA9_C1",0,0,0,1,1,2.83062529178839e-46
"macromolecule deacylation6","macromolecule deacylation","MMEA9_C1",0,0,0,1,1,1.54734214429487e-40
"microtubule polymerization6","microtubule polymerization","MMEA9_C1",0,0,0,1,1,7.4378925833954e-45
"negative regulation of catabolic process6","negative regulation of catabolic process","MMEA9_C1",0,1,-1,0.540792540792541,1,4.58589716717166e-33
"cilium assembly6","cilium assembly","MMEA9_C1",0,1,-1,0.547785547785548,1,5.69329897760754e-31
"fibroblast migration6","fibroblast migration","MMEA9_C1",0,0,0,1,1,2.20626893551765e-43
"actin nucleation6","actin nucleation","MMEA9_C1",0,0,0,1,1,2.28758804160251e-46
"mesenchymal cell differentiation6","mesenchymal cell differentiation","MMEA9_C1",1,1,0,1,1,5.39621655211558e-34
"mitochondrial transmembrane transport6","mitochondrial transmembrane transport","MMEA9_C1",0,0,0,1,1,1.36379258523935e-44
"apoptotic mitochondrial changes6","apoptotic mitochondrial changes","MMEA9_C1",0,0,0,1,1,3.66961793772755e-43
"regulation of neurogenesis6","regulation of neurogenesis","MMEA9_C1",0,1,-1,0.509324009324009,1,1.96922044198855e-29
"morphogenesis of a polarized epithelium6","morphogenesis of a polarized epithelium","MMEA9_C1",1,0,1,0.31002331002331,1,2.77434312555984e-41
"cellular response to insulin stimulus6","cellular response to insulin stimulus","MMEA9_C1",1,0,1,0.41958041958042,1,4.3146598882551e-36
"cellular pigmentation6","cellular pigmentation","MMEA9_C1",0,0,0,1,1,2.27623878013881e-44
"receptor metabolic process6","receptor metabolic process","MMEA9_C1",0,0,0,1,1,7.30652219544649e-45
"negative regulation of cell projection organization6","negative regulation of cell projection organization","MMEA9_C1",0,0,0,1,1,5.5369594470466e-39
"nuclear envelope organization6","nuclear envelope organization","MMEA9_C1",0,0,0,1,1,2.95077614840509e-46
"cellular response to environmental stimulus6","cellular response to environmental stimulus","MMEA9_C1",2,1,0.584962500721156,0.712121212121212,1,8.98105976374238e-32
"membrane fission6","membrane fission","MMEA9_C1",0,0,0,1,1,8.63742461812291e-48
"membrane biogenesis6","membrane biogenesis","MMEA9_C1",0,0,0,1,1,1.47077766296162e-46
"regulation of mitochondrial membrane permeability6","regulation of mitochondrial membrane permeability","MMEA9_C1",0,0,0,1,1,9.66330589896549e-47
"autophagosome maturation6","autophagosome maturation","MMEA9_C1",0,0,0,1,1,4.29541469585293e-47
"neuron death6","neuron death","MMEA9_C1",0,1,-1,0.56993006993007,1,2.93027960560582e-32
"fibroblast proliferation6","fibroblast proliferation","MMEA9_C1",0,0,0,1,1,1.09438072549892e-39
"cilium organization6","cilium organization","MMEA9_C1",0,1,-1,0.540792540792541,1,1.89960871982434e-30
"sulfur compound metabolic process6","sulfur compound metabolic process","MMEA9_C1",0,1,-1,0.592074592074592,1,9.92215820499061e-33
"positive regulation of amide metabolic process6","positive regulation of amide metabolic process","MMEA9_C1",0,0,0,1,1,1.54663935944705e-39
"cortical cytoskeleton organization6","cortical cytoskeleton organization","MMEA9_C1",0,0,0,1,1,1.97676493519958e-43
"regulation of generation of precursor metabolites and energy6","regulation of generation of precursor metabolites and energy","MMEA9_C1",0,0,0,1,1,1.32092929654284e-42
"stem cell differentiation6","stem cell differentiation","MMEA9_C1",1,1,0,1,1,4.81576384661754e-33
"nucleus organization6","nucleus organization","MMEA9_C1",0,0,0,1,1,5.77523085484127e-41
"miRNA processing6","miRNA processing","MMEA9_C1",0,0,0,1,1,7.56820558334369e-48
"intraciliary transport6","intraciliary transport","MMEA9_C1",0,0,0,1,1,2.66720896631875e-47
"cellular response to oxygen levels6","cellular response to oxygen levels","MMEA9_C1",0,0,0,1,1,4.79200771974441e-37
"membrane assembly6","membrane assembly","MMEA9_C1",0,0,0,1,1,5.10317791238285e-47
"nucleosome organization6","nucleosome organization","MMEA9_C1",0,0,0,1,1,2.97559284469121e-45
"iron-sulfur cluster assembly6","iron-sulfur cluster assembly","MMEA9_C1",0,0,0,1,1,4.45906468491969e-49
