"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Regulation of lipolysis in adipocytes19","Regulation of lipolysis in adipocytes","MMEB9_E2",2,2,0,1,1,5.48250624204239e-23
"Cholinergic synapse19","Cholinergic synapse","MMEB9_E2",1,3,-1,0.293,1,2.81802972478629e-19
"Osteoclast differentiation19","Osteoclast differentiation","MMEB9_E2",6,4,0.485426827170242,0.545,1,8.35047773066347e-16
"Pentose phosphate pathway19","Pentose phosphate pathway","MMEB9_E2",0,1,-1,0.552,1,1.33298217453364e-33
"beta-Alanine metabolism19","beta-Alanine metabolism","MMEB9_E2",2,1,0.584962500721156,0.649,1,2.10928102406177e-32
"PPAR signaling pathway19","PPAR signaling pathway","MMEB9_E2",1,2,-0.584962500721156,0.356,1,2.5920167821669e-25
"Folate biosynthesis19","Folate biosynthesis","MMEB9_E2",0,0,0,1,1,4.53664311175755e-40
"Influenza A19","Influenza A","MMEB9_E2",4,4,0,1,1,9.003416655716e-18
"Th17 cell differentiation19","Th17 cell differentiation","MMEB9_E2",7,3.5,0.830074998557688,0.295,1,1.65874811191667e-20
"Cardiac muscle contraction19","Cardiac muscle contraction","MMEB9_E2",1,2,-0.584962500721156,0.333,1,1.17239254262915e-22
"Nicotinate and nicotinamide metabolism19","Nicotinate and nicotinamide metabolism","MMEB9_E2",0,1,-1,0.522,1,2.61790795450813e-35
"Aldosterone-regulated sodium reabsorption19","Aldosterone-regulated sodium reabsorption","MMEB9_E2",0,1,-1,0.512,1,3.26287675856891e-30
"Neutrophil extracellular trap formation19","Neutrophil extracellular trap formation","MMEB9_E2",4,4,0,1,1,8.91085754026712e-18
"Th1 and Th2 cell differentiation19","Th1 and Th2 cell differentiation","MMEB9_E2",7,2,1.41503749927884,0.162,1,5.92816972153397e-24
"NOD-like receptor signaling pathway19","NOD-like receptor signaling pathway","MMEB9_E2",4,5,-0.263034405833794,0.706,1,1.21370301966232e-13
"Cortisol synthesis and secretion19","Cortisol synthesis and secretion","MMEB9_E2",1,2,-0.584962500721156,0.337,1,9.57666770066455e-22
"GnRH secretion19","GnRH secretion","MMEB9_E2",2,1,0.584962500721156,0.654,1,5.36749238068507e-29
"Vascular smooth muscle contraction19","Vascular smooth muscle contraction","MMEB9_E2",4,5,-0.263034405833794,0.727,1,8.96321250127588e-17
"Estrogen signaling pathway19","Estrogen signaling pathway","MMEB9_E2",2,4,-0.736965594166206,0.384,1,5.41661499134878e-19
"RIG-I-like receptor signaling pathway19","RIG-I-like receptor signaling pathway","MMEB9_E2",4,1,1.32192809488736,0.051,0.9605,1.20263349562816e-26
"Amoebiasis19","Amoebiasis","MMEB9_E2",5,5,0,1,1,1.86054099907982e-18
"ECM-receptor interaction19","ECM-receptor interaction","MMEB9_E2",8,7,0.169925001442312,0.89,1,7.49498464793697e-14
"Renin secretion19","Renin secretion","MMEB9_E2",3,3,0,1,1,2.70959989877071e-18
"Collecting duct acid secretion19","Collecting duct acid secretion","MMEB9_E2",0,0,0,1,1,1.48459829038197e-37
"Viral myocarditis19","Viral myocarditis","MMEB9_E2",0,1,-1,0.487,1,2.28312812568857e-30
"B cell receptor signaling pathway19","B cell receptor signaling pathway","MMEB9_E2",3,2,0.415037499278844,0.748,1,7.06769154972641e-22
"Glutamatergic synapse19","Glutamatergic synapse","MMEB9_E2",1,3,-1,0.253,1,1.35068226846544e-19
"Cytosolic DNA-sensing pathway19","Cytosolic DNA-sensing pathway","MMEB9_E2",2,2,0,1,1,2.88030051704216e-23
"Glycosphingolipid biosynthesis - globo and isoglobo series19","Glycosphingolipid biosynthesis - globo and isoglobo series","MMEB9_E2",0,0,0,1,1,6.0895331648469e-36
"Galactose metabolism19","Galactose metabolism","MMEB9_E2",0,1,-1,0.547,1,1.45268349430832e-36
"Arginine biosynthesis19","Arginine biosynthesis","MMEB9_E2",0,0,0,1,1,1.74944234778394e-38
"Toll-like receptor signaling pathway19","Toll-like receptor signaling pathway","MMEB9_E2",5,2,1,0.273,1,1.00730419606479e-21
"Thiamine metabolism19","Thiamine metabolism","MMEB9_E2",1,0,1,0.214,1,2.88123560624513e-45
"Circadian entrainment19","Circadian entrainment","MMEB9_E2",4,3,0.321928094887362,0.644,1,4.55864808413571e-17
"Morphine addiction19","Morphine addiction","MMEB9_E2",2,2,0,1,1,9.46099106787898e-22
"Ether lipid metabolism19","Ether lipid metabolism","MMEB9_E2",0,1,-1,0.541,1,6.04457798509859e-32
"Ribosome biogenesis in eukaryotes19","Ribosome biogenesis in eukaryotes","MMEB9_E2",2,2,0,1,1,1.59278757609042e-22
"Synaptic vesicle cycle19","Synaptic vesicle cycle","MMEB9_E2",2,2,0,1,1,6.52931374519755e-23
"Tryptophan metabolism19","Tryptophan metabolism","MMEB9_E2",0,1,-1,0.5,1,1.56629051656822e-30
"Proximal tubule bicarbonate reclamation19","Proximal tubule bicarbonate reclamation","MMEB9_E2",0,0,0,1,1,4.41240416135289e-37
"Chemical carcinogenesis - receptor activation19","Chemical carcinogenesis - receptor activation","MMEB9_E2",4,6,-0.485426827170242,0.433,1,1.01372946747978e-13
"Leishmaniasis19","Leishmaniasis","MMEB9_E2",4,1,1.32192809488736,0.033,0.8588,3.17681330854802e-30
"Glycosphingolipid biosynthesis - lacto and neolacto series19","Glycosphingolipid biosynthesis - lacto and neolacto series","MMEB9_E2",1,0,1,0.467,1,4.4643715805703e-36
"Amphetamine addiction19","Amphetamine addiction","MMEB9_E2",1,2,-0.584962500721156,0.336,1,1.27239580196098e-25
"Thyroid hormone synthesis19","Thyroid hormone synthesis","MMEB9_E2",3,2,0.415037499278844,0.751,1,7.69371753100844e-24
"Butanoate metabolism19","Butanoate metabolism","MMEB9_E2",0,0,0,1,1,3.78929295688839e-37
"ABC transporters19","ABC transporters","MMEB9_E2",1,1,0,1,1,5.72687524666466e-29
"Antigen processing and presentation19","Antigen processing and presentation","MMEB9_E2",1,1,0,1,1,1.43003548048118e-32
"Ovarian steroidogenesis19","Ovarian steroidogenesis","MMEB9_E2",2,1,0.584962500721156,0.702,1,5.40508154360019e-26
"Rheumatoid arthritis19","Rheumatoid arthritis","MMEB9_E2",2,2,0,1,1,4.58436656458921e-22
"IL-17 signaling pathway19","IL-17 signaling pathway","MMEB9_E2",2,2,0,1,1,6.71427144423317e-24
"Renin-angiotensin system19","Renin-angiotensin system","MMEB9_E2",0,0,0,1,1,3.91471600099507e-37
"Nitrogen metabolism19","Nitrogen metabolism","MMEB9_E2",0,0,0,1,1,7.96178170618763e-42
"Tuberculosis19","Tuberculosis","MMEB9_E2",6,5,0.222392421336448,0.851,1,8.48384010903927e-16
"Drug metabolism - other enzymes19","Drug metabolism - other enzymes","MMEB9_E2",0,2,-1.58496250072116,0.007,0.5085,1.17080169752915e-25
"Glycolysis / Gluconeogenesis19","Glycolysis / Gluconeogenesis","MMEB9_E2",0,2,-1.58496250072116,0.011,0.532714285714286,6.89373339636414e-27
"Gastric acid secretion19","Gastric acid secretion","MMEB9_E2",2,2,0,1,1,1.40317518946711e-20
"Cholesterol metabolism19","Cholesterol metabolism","MMEB9_E2",0,1,-1,0.5,1,1.39310184092221e-28
"African trypanosomiasis19","African trypanosomiasis","MMEB9_E2",0,1,-1,0.504,1,1.0069416901996e-30
"GABAergic synapse19","GABAergic synapse","MMEB9_E2",1,2,-0.584962500721156,0.364,1,1.23257318892056e-23
"Chemokine signaling pathway19","Chemokine signaling pathway","MMEB9_E2",6,5,0.222392421336448,0.855,1,1.14035674725529e-13
"Insulin secretion19","Insulin secretion","MMEB9_E2",5,3,0.584962500721156,0.453,1,3.19267745019239e-20
"Cocaine addiction19","Cocaine addiction","MMEB9_E2",0,1,-1,0.513,1,5.1650657999443e-32
"Mineral absorption19","Mineral absorption","MMEB9_E2",0,1,-1,0.526,1,4.32776962727122e-29
"Histidine metabolism19","Histidine metabolism","MMEB9_E2",0,0,0,1,1,7.86477765747332e-40
"Vitamin digestion and absorption19","Vitamin digestion and absorption","MMEB9_E2",0,0,0,1,1,1.42761255696816e-39
"Systemic lupus erythematosus19","Systemic lupus erythematosus","MMEB9_E2",3,2,0.415037499278844,0.787,1,5.92543858863651e-25
"Phenylalanine metabolism19","Phenylalanine metabolism","MMEB9_E2",0,0,0,1,1,1.07929067145767e-46
"Taurine and hypotaurine metabolism19","Taurine and hypotaurine metabolism","MMEB9_E2",0,0,0,1,1,7.79445002274753e-44
"Starch and sucrose metabolism19","Starch and sucrose metabolism","MMEB9_E2",0,1,-1,0.493,1,7.39675648943853e-32
"cAMP signaling pathway19","cAMP signaling pathway","MMEB9_E2",8,7,0.169925001442312,0.871,1,1.12154316920398e-11
"Protein digestion and absorption19","Protein digestion and absorption","MMEB9_E2",7,6,0.192645077942396,0.88,1,9.5165895943991e-16
"Primary bile acid biosynthesis19","Primary bile acid biosynthesis","MMEB9_E2",0,0,0,1,1,2.41814579046632e-46
"Calcium signaling pathway19","Calcium signaling pathway","MMEB9_E2",8,9,-0.15200309344505,0.778,1,2.26647073091443e-09
"Porphyrin metabolism19","Porphyrin metabolism","MMEB9_E2",0,0,0,1,1,7.11397077876918e-38
"Malaria19","Malaria","MMEB9_E2",6,1.5,1.48542682717024,0.038,0.8588,9.2406526959099e-28
"alpha-Linolenic acid metabolism19","alpha-Linolenic acid metabolism","MMEB9_E2",0,0,0,1,1,7.14613749190475e-43
"Cell adhesion molecules19","Cell adhesion molecules","MMEB9_E2",8,4,0.84799690655495,0.244,1,7.10116838016385e-19
"Carbohydrate digestion and absorption19","Carbohydrate digestion and absorption","MMEB9_E2",0,1,-1,0.509,1,1.61364686817368e-30
"Serotonergic synapse19","Serotonergic synapse","MMEB9_E2",1,2,-0.584962500721156,0.41,1,2.4778580472732e-22
"JAK-STAT signaling pathway19","JAK-STAT signaling pathway","MMEB9_E2",6,5,0.222392421336448,0.855,1,2.72369255299899e-15
"Type I diabetes mellitus19","Type I diabetes mellitus","MMEB9_E2",0,0,0,1,1,1.76749770641926e-40
"Arachidonic acid metabolism19","Arachidonic acid metabolism","MMEB9_E2",1,1,0,1,1,1.3453251886545e-31
"Salivary secretion19","Salivary secretion","MMEB9_E2",4,3,0.321928094887362,0.633,1,7.74616845070189e-18
"Inflammatory bowel disease19","Inflammatory bowel disease","MMEB9_E2",4,1,1.32192809488736,0.032,0.8588,4.78409062242879e-31
"Natural killer cell mediated cytotoxicity19","Natural killer cell mediated cytotoxicity","MMEB9_E2",1,2,-0.584962500721156,0.375,1,3.53717776576024e-23
"Tyrosine metabolism19","Tyrosine metabolism","MMEB9_E2",0,0,0,1,1,2.66611477468348e-40
"Allograft rejection19","Allograft rejection","MMEB9_E2",0,0,0,1,1,1.07929067145767e-46
"Phototransduction19","Phototransduction","MMEB9_E2",1,0,1,0.303,1,3.25236245546052e-41
"Primary immunodeficiency19","Primary immunodeficiency","MMEB9_E2",0,0,0,1,1,1.72621818618482e-38
"Linoleic acid metabolism19","Linoleic acid metabolism","MMEB9_E2",0,0,0,1,1,5.8601643416064e-45
"Pentose and glucuronate interconversions19","Pentose and glucuronate interconversions","MMEB9_E2",0,0,0,1,1,3.47370436529409e-46
"Graft-versus-host disease19","Graft-versus-host disease","MMEB9_E2",0,0,0,1,1,3.50014920906478e-41
"Intestinal immune network for IgA production19","Intestinal immune network for IgA production","MMEB9_E2",1,1,0,1,1,3.69808336210821e-35
"Pancreatic secretion19","Pancreatic secretion","MMEB9_E2",4,2,0.736965594166206,0.39,1,5.26139661531988e-21
"Complement and coagulation cascades19","Complement and coagulation cascades","MMEB9_E2",4,2,0.736965594166206,0.397,1,9.25350105755381e-25
"Fat digestion and absorption19","Fat digestion and absorption","MMEB9_E2",0,0,0,1,1,2.88104081571779e-41
"Ascorbate and aldarate metabolism19","Ascorbate and aldarate metabolism","MMEB9_E2",0,0,0,1,1,1.01436130835979e-41
"MicroRNAs in cancer19","MicroRNAs in cancer","MMEB9_E2",5,9,-0.736965594166206,0.215,1,3.29941948138491e-10
"Asthma19","Asthma","MMEB9_E2",0,0,0,1,1,5.43575643798479e-51
"Maturity onset diabetes of the young19","Maturity onset diabetes of the young","MMEB9_E2",0,0,0,1,1,1.01723964445279e-46
"Chemical carcinogenesis - DNA adducts19","Chemical carcinogenesis - DNA adducts","MMEB9_E2",1,1,0,1,1,7.81559055268139e-34
"Bile secretion19","Bile secretion","MMEB9_E2",3,2,0.415037499278844,0.768,1,1.09454283901802e-22
"Metabolism of xenobiotics by cytochrome P45019","Metabolism of xenobiotics by cytochrome P450","MMEB9_E2",1,1,0,1,1,8.62701242764594e-31
"Nicotine addiction19","Nicotine addiction","MMEB9_E2",0,0,0,1,1,3.99232469144533e-41
"Hematopoietic cell lineage19","Hematopoietic cell lineage","MMEB9_E2",1,2,-0.584962500721156,0.441,1,1.50597763606263e-23
"Taste transduction19","Taste transduction","MMEB9_E2",3,1,1,0.489,1,2.13091641682279e-27
"Drug metabolism - cytochrome P45019","Drug metabolism - cytochrome P450","MMEB9_E2",0,0,0,1,1,2.17832970326584e-35
"Autoimmune thyroid disease19","Autoimmune thyroid disease","MMEB9_E2",0,0,0,1,1,1.01723964445279e-46
"Steroid hormone biosynthesis19","Steroid hormone biosynthesis","MMEB9_E2",1,0,1,0.445,1,6.31544413084053e-38
"Retinol metabolism19","Retinol metabolism","MMEB9_E2",0,0,0,1,1,6.00889699790023e-36
"Viral protein interaction with cytokine and cytokine receptor19","Viral protein interaction with cytokine and cytokine receptor","MMEB9_E2",1,1,0,1,1,2.91413265823282e-28
"Staphylococcus aureus infection19","Staphylococcus aureus infection","MMEB9_E2",0,0,0,1,1,1.18487677180229e-38
"Cytokine-cytokine receptor interaction19","Cytokine-cytokine receptor interaction","MMEB9_E2",9,6,0.514573172829758,0.411,1,1.3315471298332e-12
"Neuroactive ligand-receptor interaction19","Neuroactive ligand-receptor interaction","MMEB9_E2",6,5,0.222392421336448,0.85,1,6.77890168156868e-16
"Olfactory transduction19","Olfactory transduction","MMEB9_E2",2,1,0.584962500721156,0.655,1,9.42559187304629e-28
"Herpes simplex virus 1 infection20","Herpes simplex virus 1 infection","MMEB9_E3",16,26,-0.667424660913129,0.048,0.478588235294118,7.26026762419441e-05
"Cell cycle20","Cell cycle","MMEB9_E3",11,8,0.415037499278844,0.427,0.950984210526316,1.28807145542862e-14
"Endocytosis20","Endocytosis","MMEB9_E3",10,13,-0.347923303420307,0.4,0.950984210526316,1.3277150808431e-10
"Ribosome20","Ribosome","MMEB9_E3",3,5,-0.584962500721156,0.366,0.950984210526316,1.19515194773462e-17
"Autophagy - animal20","Autophagy - animal","MMEB9_E3",5,8,-0.584962500721156,0.238,0.950984210526316,4.11840986896703e-13
"Protein processing in endoplasmic reticulum20","Protein processing in endoplasmic reticulum","MMEB9_E3",2,8,-1.58496250072116,0.005,0.215727272727273,2.53349638275327e-14
"Huntington disease20","Huntington disease","MMEB9_E3",13,13.5,-0.050626073069968,0.904,1,1.09711239583983e-09
"Ubiquitin mediated proteolysis20","Ubiquitin mediated proteolysis","MMEB9_E3",9,7,0.321928094887362,0.49,0.950984210526316,1.71108039745376e-12
"Shigellosis20","Shigellosis","MMEB9_E3",12,12,0,1,1,2.75131494874578e-08
"Thermogenesis20","Thermogenesis","MMEB9_E3",10,9,0.137503523749935,0.761,1,6.34939791022939e-09
"Mitophagy - animal20","Mitophagy - animal","MMEB9_E3",5,5,0,1,1,2.3869295780508e-17
"Parkinson disease20","Parkinson disease","MMEB9_E3",5,10,-0.874469117916141,0.051,0.493971428571429,7.11595299409167e-09
"Amyotrophic lateral sclerosis20","Amyotrophic lateral sclerosis","MMEB9_E3",11,15,-0.415037499278844,0.262,0.950984210526316,2.21266734297814e-08
"Cellular senescence20","Cellular senescence","MMEB9_E3",7,8,-0.169925001442312,0.654,1,1.15330971721055e-11
"Chemical carcinogenesis - reactive oxygen species20","Chemical carcinogenesis - reactive oxygen species","MMEB9_E3",5,8,-0.584962500721156,0.227,0.950984210526316,9.80545308786659e-13
"Colorectal cancer20","Colorectal cancer","MMEB9_E3",5,5,0,1,1,4.90986294832069e-14
"Salmonella infection20","Salmonella infection","MMEB9_E3",10,11,-0.125530882083859,0.689,1,3.9825354723159e-08
"ATP-dependent chromatin remodeling20","ATP-dependent chromatin remodeling","MMEB9_E3",9,5,0.736965594166206,0.271,0.950984210526316,3.10395187836149e-15
"Diabetic cardiomyopathy20","Diabetic cardiomyopathy","MMEB9_E3",6,9,-0.514573172829758,0.274,0.950984210526316,5.85081551682327e-11
"Spliceosome20","Spliceosome","MMEB9_E3",3,5,-0.584962500721156,0.342,0.950984210526316,1.71832310719184e-13
"Viral carcinogenesis20","Viral carcinogenesis","MMEB9_E3",4,8,-0.84799690655495,0.169,0.867441176470588,4.83718675883471e-14
"Pathways of neurodegeneration - multiple diseases20","Pathways of neurodegeneration - multiple diseases","MMEB9_E3",14,20,-0.485426827170242,0.167,0.867441176470588,1.48205647684175e-05
"Pancreatic cancer20","Pancreatic cancer","MMEB9_E3",4,4,0,1,1,2.46791819777251e-17
"Chronic myeloid leukemia20","Chronic myeloid leukemia","MMEB9_E3",6,5,0.222392421336448,0.843,1,1.50525522368224e-17
"Polycomb repressive complex20","Polycomb repressive complex","MMEB9_E3",5,4,0.263034405833794,0.844,1,2.94862753967766e-17
"Alzheimer disease20","Alzheimer disease","MMEB9_E3",8,16,-0.917537839808027,0.029,0.351107142857143,1.98802788450135e-05
"Non-alcoholic fatty liver disease20","Non-alcoholic fatty liver disease","MMEB9_E3",6,6,0,1,1,1.30315710228056e-14
"Nucleocytoplasmic transport20","Nucleocytoplasmic transport","MMEB9_E3",4,4,0,1,1,1.21499052775563e-15
"Human T-cell leukemia virus 1 infection20","Human T-cell leukemia virus 1 infection","MMEB9_E3",9,11,-0.263034405833794,0.632,1,1.7117699206672e-11
"Nucleotide excision repair20","Nucleotide excision repair","MMEB9_E3",4,3,0.321928094887362,0.657,1,9.05502607252198e-20
"Oxidative phosphorylation20","Oxidative phosphorylation","MMEB9_E3",2,4,-0.736965594166206,0.354,0.950984210526316,1.94539898761185e-16
"Renal cell carcinoma20","Renal cell carcinoma","MMEB9_E3",4,4,0,1,1,8.1268390870747e-17
"Axon guidance20","Axon guidance","MMEB9_E3",13,11,0.222392421336448,0.705,1,4.82996011013612e-07
"Endometrial cancer20","Endometrial cancer","MMEB9_E3",3,3,0,1,1,1.38658664147537e-18
"mRNA surveillance pathway20","mRNA surveillance pathway","MMEB9_E3",1,4,-1.32192809488736,0.115,0.735566037735849,3.16984026422174e-16
"Focal adhesion20","Focal adhesion","MMEB9_E3",10,15,-0.540568381362703,0.234,0.950984210526316,5.35624311153559e-07
"Adherens junction20","Adherens junction","MMEB9_E3",10,7,0.459431618637297,0.398,0.950984210526316,6.77017172614783e-15
"Prion disease20","Prion disease","MMEB9_E3",4,11,-1.26303440583379,0.034,0.3842,9.99078464423386e-10
"Lysosome20","Lysosome","MMEB9_E3",3,6,-0.807354922057604,0.136,0.7684,9.83146008621583e-11
"MAPK signaling pathway20","MAPK signaling pathway","MMEB9_E3",6,16,-1.28010791919274,0.007,0.215727272727273,1.5129110897784e-07
"Sphingolipid signaling pathway20","Sphingolipid signaling pathway","MMEB9_E3",4,6,-0.485426827170242,0.392,0.950984210526316,1.13553199143328e-11
"Fanconi anemia pathway20","Fanconi anemia pathway","MMEB9_E3",5,3,0.584962500721156,0.447,0.950984210526316,3.77294440701918e-21
"Neurotrophin signaling pathway20","Neurotrophin signaling pathway","MMEB9_E3",4,6,-0.485426827170242,0.381,0.950984210526316,6.89784821404138e-13
"Phosphatidylinositol signaling system20","Phosphatidylinositol signaling system","MMEB9_E3",1,4,-1.32192809488736,0.102,0.678,2.47868115152464e-16
"Prostate cancer20","Prostate cancer","MMEB9_E3",3,5,-0.584962500721156,0.35,0.950984210526316,2.62342562004443e-15
"Aminoacyl-tRNA biosynthesis20","Aminoacyl-tRNA biosynthesis","MMEB9_E3",0,2,-1.58496250072116,0.005,0.215727272727273,4.93937749022322e-25
"Base excision repair20","Base excision repair","MMEB9_E3",0,2,-1.58496250072116,0.004,0.215727272727273,1.56213242068433e-24
"p53 signaling pathway20","p53 signaling pathway","MMEB9_E3",1,4,-1.32192809488736,0.142,0.785619047619048,4.90372695669961e-18
"EGFR tyrosine kinase inhibitor resistance20","EGFR tyrosine kinase inhibitor resistance","MMEB9_E3",2,5,-1,0.197,0.89496,5.29446887086342e-16
"Small cell lung cancer20","Small cell lung cancer","MMEB9_E3",3,6,-0.807354922057604,0.18,0.876557142857143,7.88212139624302e-17
"RNA degradation20","RNA degradation","MMEB9_E3",1,3,-1,0.296,0.950984210526316,3.74468398920648e-18
"mTOR signaling pathway20","mTOR signaling pathway","MMEB9_E3",5,7,-0.415037499278844,0.393,0.950984210526316,2.15120304584481e-12
"Endocrine resistance20","Endocrine resistance","MMEB9_E3",4,5,-0.263034405833794,0.707,1,3.06277031635427e-16
