"","condition","cycle","region","log2fc.mean","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"189","control","1","negative regulation of protein phosphorylation",0,1,4,1.33333333333333,1.52752523165195,1.14564392373896,3,1,0.797678147398762,1,NA,"GO:0001933",747,"FALSE"
"190","control","1","negative regulation of transferase activity",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.602931687958023,1,NA,"GO:0051348",47,"FALSE"
"191","control","1","neural tube development",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.514438597733284,1,NA,"GO:0021915",26,"FALSE"
"192","control","1","neuron apoptotic process",0,1,1,0.333333333333333,0.577350269189626,1.73205080756888,1,0.333333333333333,0.78014161984988,1,NA,"GO:0051402",747,"FALSE"
"193","control","1","neuron death",0,0,3,1,0,0,3,1,1,1,NA,"GO:0070997",747,"FALSE"
"194","control","1","neuron projection organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0106027",747,"FALSE"
"195","control","1","neurotrophin signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0038179",747,"FALSE"
"196","control","1","non-membrane-bounded organelle assembly",-0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.946155262874874,1,NA,"GO:0140694",47,"FALSE"
"197","control","1","nonribosomal peptide biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0019184",747,"FALSE"
"198","control","1","nuclear chromosome segregation",0.194987500240385,1.05549058534408,3,1,1,1,2,0.666666666666667,0.672515720608563,1,NA,"GO:0098813",93,"FALSE"
"199","control","1","nuclear envelope organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006998",747,"FALSE"
"200","control","1","nuclear transport",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.591419516443095,1,NA,"GO:0051169",47,"FALSE"
"201","control","1","nuclear-transcribed mRNA catabolic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.832024330201571,1,NA,"GO:0000956",47,"FALSE"
"202","control","1","nucleic acid transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0050657",747,"FALSE"
"203","control","1","nucleocytoplasmic transport",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.591419516443095,1,NA,"GO:0006913",47,"FALSE"
"204","control","1","nucleotide catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0009166",747,"FALSE"
"205","control","1","nucleus organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006997",747,"FALSE"
"206","control","1","oligosaccharide-lipid intermediate biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006490",747,"FALSE"
"207","control","1","one-carbon metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006730",747,"FALSE"
"208","control","1","organelle fission",0,0,3,1,0,0,3,1,1,1,NA,"GO:0048285",747,"FALSE"
"209","control","1","organelle fusion",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.489482550335697,1,NA,"GO:0048284",20,"FALSE"
"210","control","1","organelle inheritance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048308",747,"FALSE"
"211","control","1","organelle localization by membrane tethering",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0140056",747,"FALSE"
"212","control","1","organophosphate catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0046434",747,"FALSE"
"213","control","1","organophosphate ester transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0015748",747,"FALSE"
"214","control","1","ossification",0.528320833573719,0.502400446698578,6,2,1,0.5,3,1,0.857346562686157,1,NA,"GO:0001503",26,"FALSE"
"215","control","1","osteoblast differentiation",0.389975000480772,1.30346571741306,4,1.33333333333333,1.15470053837925,0.866025403784439,2,0.666666666666667,0.389145714955569,1,NA,"GO:0001649",38,"FALSE"
"216","control","1","oxidative phosphorylation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006119",747,"FALSE"
"217","control","1","pentose-phosphate shunt",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006098",747,"FALSE"
"218","control","1","peptidyl-lysine modification",-0.333333333333333,1.15470053837925,3,1,1.73205080756888,1.73205080756888,3,1,0.609545639304433,1,NA,"GO:0018205",47,"FALSE"
"219","control","1","pericardium development",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0060039",747,"FALSE"
"220","control","1","peroxisome organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007031",747,"FALSE"
"221","control","1","phospholipid biosynthetic process",0.194987500240385,0.337728257257196,2,0.666666666666667,1.15470053837925,1.73205080756888,1,0.333333333333333,0.990245977783878,1,NA,"GO:0008654",93,"FALSE"
"222","control","1","pigment accumulation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043476",747,"FALSE"
"223","control","1","pigmentation",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.541437849504541,1,NA,"GO:0043473",20,"FALSE"
"224","control","1","pinocytosis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006907",747,"FALSE"
"225","control","1","placenta development",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0001890",747,"FALSE"
"226","control","1","plasma membrane tubulation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0097320",747,"FALSE"
"227","control","1","platelet-derived growth factor receptor signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048008",747,"FALSE"
"228","control","1","polyamine biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006596",747,"FALSE"
"229","control","1","polyamine metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006595",747,"FALSE"
"230","control","1","polyol metabolic process",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.298679242844995,1,NA,"GO:0019751",26,"FALSE"
"231","control","1","positive regulation by host of viral process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0044794",747,"FALSE"
"232","control","1","positive regulation of GTPase activity",-0.138345833092948,0.801486874080731,2,0.666666666666667,1.15470053837925,1.73205080756888,2,0.666666666666667,0.903521916473533,1,NA,"GO:0043547",137,"FALSE"
"233","control","1","positive regulation of amide metabolic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.920851594035734,1,NA,"GO:0034250",47,"FALSE"
"234","control","1","positive regulation of axonogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0050772",747,"FALSE"
"235","control","1","positive regulation of cell projection organization",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.794579364731792,1,NA,"GO:0031346",20,"FALSE"
"236","control","1","positive regulation of cellular component biogenesis",0.0566416671474373,0.915078526446822,4,1.33333333333333,1.15470053837925,0.866025403784439,3,1,0.767163452914298,1,NA,"GO:0044089",306,"FALSE"
"237","control","1","positive regulation of epithelial to mesenchymal transition",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.400283389108241,1,NA,"GO:0010718",20,"FALSE"
"238","control","1","positive regulation of establishment of protein localization",-0.666666666666667,0.577350269189626,0,0,0,NA,2,0.666666666666667,0.824104663197165,1,NA,"GO:1904951",20,"FALSE"
"239","control","1","positive regulation of kinase activity",0.861654166907053,0.801486874080733,9,3,2,0.666666666666667,3,1,0.107507978764001,1,NA,"GO:0033674",12,"FALSE"
"240","control","1","positive regulation of microtubule polymerization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.616840163109067,1,NA,"GO:0031116",47,"FALSE"
"241","control","1","positive regulation of nervous system development",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.962739974746184,1,NA,"GO:0051962",47,"FALSE"
"242","control","1","positive regulation of neurogenesis",0,1,2,0.666666666666667,0.577350269189626,0.866025403784439,2,0.666666666666667,0.821047177362984,1,NA,"GO:0050769",747,"FALSE"
"243","control","1","positive regulation of neuron migration",0,0,0,0,0,NA,0,0,1,1,NA,"GO:2001224",747,"FALSE"
"244","control","1","positive regulation of protein localization",-1,0,0,0,0,NA,3,1,0.539658175551613,1,NA,"GO:1903829",11,"FALSE"
"245","control","1","positive regulation of stem cell population maintenance",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.672980791311869,1,NA,"GO:1902459",47,"FALSE"
"246","control","1","positive regulation of viral process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048524",747,"FALSE"
"247","control","1","postsynapse organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0099173",747,"FALSE"
"248","control","1","proteasome-mediated ubiquitin-dependent protein catabolic process",-1,0,0,0,0,NA,3,1,0.587292380629677,1,NA,"GO:0043161",11,"FALSE"
"249","control","1","protein autophosphorylation",0,1,2,0.666666666666667,0.577350269189626,0.866025403784439,2,0.666666666666667,0.809152188748598,1,NA,"GO:0046777",747,"FALSE"
"250","control","1","protein folding",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006457",747,"FALSE"
"251","control","1","protein glycosylation",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.932349304637276,1,NA,"GO:0006486",47,"FALSE"
"252","control","1","protein lipidation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006497",747,"FALSE"
"253","control","1","protein localization to nucleus",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.590992844253175,1,NA,"GO:0034504",47,"FALSE"
"254","control","1","protein neddylation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0045116",747,"FALSE"
"255","control","1","protein polyubiquitination",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0000209",747,"FALSE"
"256","control","1","protein targeting",-0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.969020908454065,1,NA,"GO:0006605",47,"FALSE"
"257","control","1","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043328",747,"FALSE"
"258","control","1","protein-DNA complex subunit organization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.906663829644233,1,NA,"GO:0071824",47,"FALSE"
"259","control","1","protein-containing complex localization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.853666512934292,1,NA,"GO:0031503",47,"FALSE"
"260","control","1","proton motive force-driven ATP synthesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0015986",747,"FALSE"
"261","control","1","proton transmembrane transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1902600",747,"FALSE"
"262","control","1","pteridine-containing compound metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0042558",747,"FALSE"
"263","control","1","quinone biosynthetic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.337575256017237,1,NA,"GO:1901663",47,"FALSE"
"264","control","1","rRNA metabolic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.937518897057084,1,NA,"GO:0016072",47,"FALSE"
"265","control","1","receptor metabolic process",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.335798068538151,1,NA,"GO:0043112",20,"FALSE"
"266","control","1","regulation of ATP metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1903578",747,"FALSE"
"267","control","1","regulation of ATP-dependent activity",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043462",747,"FALSE"
"268","control","1","regulation of DNA repair",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.739663714271474,1,NA,"GO:0006282",20,"FALSE"
"269","control","1","regulation of DNA replication",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006275",747,"FALSE"
"270","control","1","regulation of G0 to G1 transition",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.524545148762469,1,NA,"GO:0070316",47,"FALSE"
"271","control","1","regulation of GTPase activity",-0.138345833092948,0.801486874080731,3,1,1,1,3,1,0.893529723117221,1,NA,"GO:0043087",137,"FALSE"
"272","control","1","regulation of Golgi organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1903358",747,"FALSE"
"273","control","1","regulation of actin filament organization",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.973076731162216,1,NA,"GO:0110053",47,"FALSE"
"274","control","1","regulation of actin filament-based process",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.953425812431097,1,NA,"GO:0032970",47,"FALSE"
"275","control","1","regulation of anatomical structure size",0,1,4,1.33333333333333,1.52752523165195,1.14564392373896,3,1,0.75489059112734,1,NA,"GO:0090066",747,"FALSE"
"276","control","1","regulation of apoptotic signaling pathway",0.107309364962453,1.16467763536238,5,1.66666666666667,2.08166599946613,1.24899959967968,3,1,0.0831487703775081,1,NA,"GO:2001233",180,"FALSE"
"277","control","1","regulation of autophagosome maturation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1901096",747,"FALSE"
"278","control","1","regulation of autophagy",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.819117723930285,1,NA,"GO:0010506",20,"FALSE"
"279","control","1","regulation of binding",0,0,3,1,0,0,3,1,1,1,NA,"GO:0051098",747,"FALSE"
"280","control","1","regulation of carbohydrate metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006109",747,"FALSE"
"281","control","1","regulation of cell cycle phase transition",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.948150391656338,1,NA,"GO:1901987",47,"FALSE"
"282","control","1","regulation of cell division",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.931916963216556,1,NA,"GO:0051302",47,"FALSE"
"283","control","1","regulation of cell growth",0,1,4,1.33333333333333,1.52752523165195,1.14564392373896,3,1,0.765748662741015,1,NA,"GO:0001558",747,"FALSE"
"284","control","1","regulation of cell morphogenesis",-0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.96140686020757,1,NA,"GO:0022604",47,"FALSE"
"285","control","1","regulation of cell-substrate adhesion",0.52832083357372,0.915078526446824,4,1.33333333333333,0.577350269189626,0.433012701892219,2,0.666666666666667,0.68930421842416,1,NA,"GO:0010810",26,"FALSE"
"286","control","1","regulation of cell-substrate junction assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0090109",747,"FALSE"
"287","control","1","regulation of cell-substrate junction organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0150116",747,"FALSE"
"288","control","1","regulation of cellular component size",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.940402433651618,1,NA,"GO:0032535",47,"FALSE"
"289","control","1","regulation of chromosome organization",0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,1,0.333333333333333,0.928598221303973,1,NA,"GO:0033044",47,"FALSE"
"290","control","1","regulation of chromosome segregation",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.811272159840185,1,NA,"GO:0051983",47,"FALSE"
"291","control","1","regulation of circadian rhythm",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0042752",747,"FALSE"
"292","control","1","regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.941554427514614,1,NA,"GO:0043281",47,"FALSE"
"293","control","1","regulation of cytokinesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0032465",747,"FALSE"
"294","control","1","regulation of embryonic development",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0045995",747,"FALSE"
"295","control","1","regulation of establishment of cell polarity",0,0,0,0,0,NA,0,0,1,1,NA,"GO:2000114",747,"FALSE"
"296","control","1","regulation of extracellular matrix organization",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.505178766198707,1,NA,"GO:1903053",20,"FALSE"
"297","control","1","regulation of fibroblast migration",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.744773828254399,1,NA,"GO:0010762",47,"FALSE"
"298","control","1","regulation of fibroblast proliferation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048145",747,"FALSE"
"299","control","1","regulation of focal adhesion assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051893",747,"FALSE"
"300","control","1","regulation of generation of precursor metabolites and energy",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043467",747,"FALSE"
"301","control","1","regulation of glucose metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0010906",747,"FALSE"
"302","control","1","regulation of interferon-beta production",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0032648",747,"FALSE"
"303","control","1","regulation of intracellular protein transport",0,1,1,0.333333333333333,0.577350269189626,1.73205080756888,1,0.333333333333333,0.769824630615436,1,NA,"GO:0033157",747,"FALSE"
"304","control","1","regulation of intracellular steroid hormone receptor signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0033143",747,"FALSE"
"305","control","1","regulation of intracellular transport",0.333333333333333,0.577350269189626,3,1,0,0,2,0.666666666666667,0.961026754423355,1,NA,"GO:0032386",47,"FALSE"
"306","control","1","regulation of ketone biosynthetic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.520875686972941,1,NA,"GO:0010566",47,"FALSE"
"307","control","1","regulation of ligase activity",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051340",747,"FALSE"
"308","control","1","regulation of membrane permeability",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0090559",747,"FALSE"
"309","control","1","regulation of microtubule cytoskeleton organization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.898419485032575,1,NA,"GO:0070507",47,"FALSE"
"310","control","1","regulation of microtubule depolymerization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0031114",747,"FALSE"
"311","control","1","regulation of microtubule-based process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.946012884241287,1,NA,"GO:0032886",47,"FALSE"
"312","control","1","regulation of mitochondrial fission",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0090140",747,"FALSE"
"313","control","1","regulation of mitochondrial membrane permeability",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0046902",747,"FALSE"
