"","condition","cycle","region","log2fc.mean","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"1846","enu","9","protein folding",0.00810000054221716,249,41.5,13.1871149232878,0.317761805380429,43.1666666666667,0.0824461377767335,0.32462266299077,NA,"GO:0006457",632,"FALSE"
"1847","enu","9","protein glycosylation",-0.554829638115667,111,18.5,10.3682206766639,0.560444360900749,23.8333333333333,0.00135898310641736,0.0410177398158241,"*","GO:0006486",25,"TRUE"
"1848","enu","9","protein lipidation",-0.320472023246257,80,13.3333333333333,7.55424825291482,0.566568618968612,16.3333333333333,0.306181540286023,0.611427052201337,NA,"GO:0006497",48,"TRUE"
"1849","enu","9","protein localization to nucleus",-0.1271713895625,425,70.8333333333333,26.2405538559434,0.37045487796626,78.3333333333333,0.241834591616285,0.545980619997637,NA,"GO:0034504",156,"TRUE"
"1850","enu","9","protein neddylation",0.029723301446075,49,8.16666666666667,3.37144874893074,0.412830459052744,7.66666666666667,0.346862163889317,0.662833765537346,NA,"GO:0045116",451,"FALSE"
"1851","enu","9","protein polyubiquitination",-0.216731358047925,268,44.6666666666667,17.1308688240459,0.383526913971176,53,0.00366624267178006,0.0731415413020122,NA,"GO:0000209",82,"TRUE"
"1852","enu","9","protein targeting",-0.227293660242286,283,47.1666666666667,24.8870783071591,0.527641236194185,54.8333333333333,0.00543324822324316,0.0891648997924791,NA,"GO:0006605",81,"TRUE"
"1853","enu","9","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",-0.194987500240385,7,1.16666666666667,0.408248290463863,0.349927106111883,1.5,0.99858782511031,1,NA,"GO:0043328",93,"FALSE"
"1854","enu","9","protein-DNA complex subunit organization",0.0370581713494546,235,39.1666666666667,19.8334733888612,0.506386554609223,36.1666666666667,0.300625960738428,0.610506243873496,NA,"GO:0071824",385,"FALSE"
"1855","enu","9","protein-containing complex localization",-0.393426637637314,162,27,12.9151074327704,0.478337312324828,34.8333333333333,0.0124315869210292,0.134059545445693,NA,"GO:0031503",38,"TRUE"
"1856","enu","9","proton motive force-driven ATP synthesis",-0.0571843811870885,86,14.3333333333333,7.78888096369861,0.543410299792927,14,0.860553032654681,0.983532438423232,NA,"GO:0015986",306,"FALSE"
"1857","enu","9","proton transmembrane transport",-0.276459173096043,110,18.3333333333333,10.2306728354819,0.558036700117193,21.3333333333333,0.387397598763422,0.69626865723696,NA,"GO:1902600",61,"TRUE"
"1858","enu","9","pteridine-containing compound metabolic process",-0.257386752703969,17,2.83333333333333,0.752772652709081,0.265684465662029,3.83333333333333,0.716460928510778,0.934208857764054,NA,"GO:0042558",66,"FALSE"
"1859","enu","9","quinone biosynthetic process",-0.528320833573719,6,1,1.26491106406735,1.26491106406735,1.5,0.892211120074567,0.983532438423232,NA,"GO:1901663",26,"FALSE"
"1860","enu","9","rRNA metabolic process",-0.126010811295815,351,58.5,30.9757970034671,0.52950080347807,60.6666666666667,0.00106138021082104,0.0410177398158241,"*","GO:0016072",156,"TRUE"
"1861","enu","9","receptor metabolic process",-0.0880548418745778,68,11.3333333333333,4.92612085384298,0.43465772239791,12.1666666666667,0.818798836142929,0.980875929317062,NA,"GO:0043112",220,"FALSE"
"1862","enu","9","regulation of ATP metabolic process",-0.137914539517622,106,17.6666666666667,8.54790422657312,0.483843635466403,19.5,0.662361685729693,0.917646918771346,NA,"GO:1903578",137,"FALSE"
"1863","enu","9","regulation of ATP-dependent activity",-0.302652822593505,43,7.16666666666667,4.44597195972564,0.620368180426834,8.16666666666667,0.373714259709384,0.687152025917254,NA,"GO:0043462",54,"FALSE"
"1864","enu","9","regulation of DNA repair",-0.284920687261132,217,36.1666666666667,19.3640560489446,0.535411687989251,41,0.00565186325741648,0.0891648997924791,NA,"GO:0006282",57,"TRUE"
"1865","enu","9","regulation of DNA replication",-0.298693502596163,151,25.1666666666667,11.9401284191866,0.47444218884185,29.8333333333333,0.110010116663355,0.385035408321741,NA,"GO:0006275",55,"TRUE"
"1866","enu","9","regulation of G0 to G1 transition",-0.361654166907052,22,3.66666666666667,2.50333111406914,0.682726667473403,4.5,0.640909671953433,0.897273540734806,NA,"GO:0070316",42,"FALSE"
"1867","enu","9","regulation of GTPase activity",-0.114976188497507,400,66.6666666666667,22.3934514237236,0.335901771355853,74.5,0.115884362176254,0.395195388960046,NA,"GO:0043087",163,"TRUE"
"1868","enu","9","regulation of Golgi organization",0.069172916546474,31,5.16666666666667,1.60208197875972,0.310080382985753,5,0.517072701875848,0.796571459646577,NA,"GO:1903358",265,"FALSE"
"1869","enu","9","regulation of actin filament organization",-0.245654894840616,253,42.1666666666667,16.2900787802474,0.386325978978199,49.6666666666667,0.124302324085765,0.413305227585169,NA,"GO:0110053",71,"TRUE"
"1870","enu","9","regulation of actin filament-based process",-0.197635479850665,378,63,28.7332559937088,0.456083428471568,70,0.189991912142742,0.505631552865007,NA,"GO:0032970",93,"TRUE"
"1871","enu","9","regulation of anatomical structure size",-0.291475110845458,387,64.5,30.5728637847356,0.473997888135436,75.8333333333333,0.00154202029382797,0.0410177398158241,"*","GO:0090066",55,"TRUE"
"1872","enu","9","regulation of apoptotic signaling pathway",-0.222283527422287,353,58.8333333333333,24.5064617329117,0.416540426055157,69,0.0813766748809978,0.32462266299077,NA,"GO:2001233",81,"TRUE"
"1873","enu","9","regulation of autophagosome maturation",-0.340732353226409,37,6.16666666666667,4.66547603859099,0.756563681933674,7.16666666666667,0.868645003356577,0.983532438423232,NA,"GO:1901096",43,"FALSE"
"1874","enu","9","regulation of autophagy",-0.24304010357626,346,57.6666666666667,21.011108173218,0.364354476992219,69.8333333333333,0.00841508387652725,0.108310273120464,NA,"GO:0010506",71,"TRUE"
"1875","enu","9","regulation of binding",-0.157427570513849,436,72.6666666666667,32.3831231765354,0.445639309768836,80.5,0.0727959977940704,0.312318313116496,NA,"GO:0051098",122,"TRUE"
"1876","enu","9","regulation of carbohydrate metabolic process",-0.0726409019800207,222,37,17.6295206968312,0.476473532346789,38.8333333333333,0.98405765053344,1,NA,"GO:0006109",241,"FALSE"
"1877","enu","9","regulation of cell cycle phase transition",-0.223027769862606,443,73.8333333333333,35.0280839708179,0.474421001862093,84.3333333333333,0.0144467590163291,0.135328793314306,NA,"GO:1901987",81,"TRUE"
"1878","enu","9","regulation of cell division",0.0440110931331862,234,39,12.3125951772971,0.315707568648644,39.3333333333333,0.431077262924381,0.7510909515582,NA,"GO:0051302",347,"FALSE"
"1879","enu","9","regulation of cell growth",-0.145746978132747,421,70.1666666666667,26.118320517726,0.372232596452152,78.5,0.280750970834299,0.592464144939182,NA,"GO:0001558",129,"TRUE"
"1880","enu","9","regulation of cell morphogenesis",-0.347283143122142,243,40.5,20.1965343561711,0.4986798606462,50.5,0.00746150030162179,0.102659952425762,NA,"GO:0022604",43,"TRUE"
"1881","enu","9","regulation of cell-substrate adhesion",-0.114220191027178,258,43,21.3072757526625,0.495518040759593,45.8333333333333,0.209300767334341,0.51550003806421,NA,"GO:0010810",163,"TRUE"
"1882","enu","9","regulation of cell-substrate junction assembly",-0.229195019360724,80,13.3333333333333,8.68715526893969,0.651536645170477,13.8333333333333,0.220670305980245,0.525336367440206,NA,"GO:0090109",81,"FALSE"
"1883","enu","9","regulation of cell-substrate junction organization",-0.211255476255484,94,15.6666666666667,10.5198225587063,0.671478035662107,15.6666666666667,0.103138391708363,0.367430520461042,NA,"GO:0150116",82,"TRUE"
"1884","enu","9","regulation of cellular component size",-0.346503203804304,273,45.5,19.2847089685066,0.423839757549596,57.5,0.00189842014052852,0.04734185225443,"*","GO:0032535",43,"TRUE"
"1885","enu","9","regulation of chromosome organization",-0.276275815710402,276,46,23.511699215497,0.511123895989064,54.6666666666667,0.0479535028883762,0.248486333148858,NA,"GO:0033044",61,"TRUE"
"1886","enu","9","regulation of chromosome segregation",-0.295538189692163,137,22.8333333333333,9.10860399109911,0.39891696311383,29.1666666666667,0.00260246216837148,0.054651705535801,NA,"GO:0051983",55,"TRUE"
"1887","enu","9","regulation of circadian rhythm",0.10387969177904,206,34.3333333333333,16.9194168536231,0.492798549134654,30.3333333333333,0.245052342559787,0.54930272292896,NA,"GO:0042752",180,"TRUE"
"1888","enu","9","regulation of cysteine-type endopeptidase activity involved in apoptotic process",-0.113413265465583,218,36.3333333333333,15.5520631000092,0.428038433945206,40.1666666666667,0.211040730995437,0.516596635994965,NA,"GO:0043281",163,"TRUE"
"1889","enu","9","regulation of cytokinesis",0.0634804212860795,165,27.5,7.81664889834512,0.284241778121641,27.5,0.284359867287894,0.594029251559527,NA,"GO:0032465",265,"FALSE"
"1890","enu","9","regulation of embryonic development",-0.133709008394123,71,11.8333333333333,4.53504869507116,0.383243551696155,13.5,0.734813689146889,0.943013135128989,NA,"GO:0045995",137,"FALSE"
"1891","enu","9","regulation of establishment of cell polarity",0.107665322353119,37,6.16666666666667,4.9564772436345,0.803753066535325,4.66666666666667,0.409502323206413,0.723201843239277,NA,"GO:2000114",180,"FALSE"
"1892","enu","9","regulation of extracellular matrix organization",0.17658350195811,122,20.3333333333333,6.53197264742181,0.321244556430581,18.6666666666667,0.564139014544884,0.830595818462762,NA,"GO:1903053",105,"TRUE"
"1893","enu","9","regulation of fibroblast migration",-0.376042645533789,36,6,3.3466401061363,0.557773351022717,8,0.611622516357479,0.874685964253168,NA,"GO:0010762",39,"FALSE"
"1894","enu","9","regulation of fibroblast proliferation",-0.308901250398051,101,16.8333333333333,9.51665207237643,0.565345667665927,19.3333333333333,0.261864848208356,0.570951226421497,NA,"GO:0048145",54,"TRUE"
"1895","enu","9","regulation of focal adhesion assembly",-0.229195019360724,80,13.3333333333333,8.68715526893969,0.651536645170477,13.8333333333333,0.220670305980245,0.525336367440206,NA,"GO:0051893",81,"FALSE"
"1896","enu","9","regulation of generation of precursor metabolites and energy",-0.0228576458498947,174,29,11.4367827643966,0.394371819461953,29.5,0.623705029492443,0.888779667026732,NA,"GO:0043467",451,"FALSE"
"1897","enu","9","regulation of glucose metabolic process",-0.03465968890615,131,21.8333333333333,11.373946837693,0.520944129970672,21.8333333333333,0.59622374464369,0.861932152582725,NA,"GO:0010906",385,"FALSE"
"1898","enu","9","regulation of interferon-beta production",-0.12789777255198,85,14.1666666666667,8.08496547096317,0.570703445009165,14.5,0.737014980865895,0.943013135128989,NA,"GO:0032648",156,"FALSE"
"1899","enu","9","regulation of intracellular protein transport",-0.351594723253718,245,40.8333333333333,18.9464156680536,0.46399385309519,50,0.00779764726914447,0.103708708679621,NA,"GO:0033157",42,"TRUE"
"1900","enu","9","regulation of intracellular steroid hormone receptor signaling pathway",-0.149705019118308,118,19.6666666666667,12.706953477001,0.646116278491574,19,0.105835974704825,0.373704016878101,NA,"GO:0033143",129,"FALSE"
"1901","enu","9","regulation of intracellular transport",-0.223679352556716,393,65.5,30.4680160168003,0.465160549874814,72.8333333333333,0.0513716519036671,0.262785757814913,NA,"GO:0032386",81,"TRUE"
"1902","enu","9","regulation of ketone biosynthetic process",0.223308333814104,36,6,3.5213633723318,0.586893895388634,4.66666666666667,0.511435803243414,0.795966332917347,NA,"GO:0010566",81,"FALSE"
"1903","enu","9","regulation of ligase activity",0.069172916546474,10,1.66666666666667,1.211060141639,0.726636084983398,1.33333333333333,0.911841722004886,0.994639103852922,NA,"GO:0051340",265,"FALSE"
"1904","enu","9","regulation of membrane permeability",-0.514172683975966,48,8,4.42718872423573,0.553398590529466,11.1666666666667,0.0940298800791216,0.353244429046319,NA,"GO:0090559",26,"TRUE"
"1905","enu","9","regulation of microtubule cytoskeleton organization",-0.103711173485587,178,29.6666666666667,14.389811210251,0.485049816075878,30.6666666666667,0.183876872497503,0.505631552865007,NA,"GO:0070507",180,"FALSE"
"1906","enu","9","regulation of microtubule depolymerization",-0.452374252944354,17,2.83333333333333,2.31660671385254,0.817625899006779,3.83333333333333,0.526866155546414,0.796787851879163,NA,"GO:0031114",31,"FALSE"
"1907","enu","9","regulation of microtubule-based process",-0.0792780933120756,248,41.3333333333333,20.4906482734604,0.495741490486946,42,0.132885388153555,0.430374241829555,NA,"GO:0032886",241,"TRUE"
"1908","enu","9","regulation of mitochondrial fission",0.000734516920463511,59,9.83333333333333,6.58533724775479,0.669695313330996,8.16666666666667,0.0195543067852346,0.162545175152263,NA,"GO:0090140",632,"FALSE"
"1909","enu","9","regulation of mitochondrial membrane permeability",-0.549242647254362,31,5.16666666666667,3.43025752191678,0.663920810693571,7.33333333333333,0.204775133378604,0.510657988862893,NA,"GO:0046902",25,"TRUE"
"1910","enu","9","regulation of mitochondrial membrane potential",0.0734860218507415,68,11.3333333333333,3.50238014308365,0.309033542036793,11.1666666666667,0.201260851679359,0.505631552865007,NA,"GO:0051881",241,"FALSE"
"1911","enu","9","regulation of ncRNA transcription",-0.408455684834014,41,6.83333333333333,3.18852107828483,0.46661284072461,9.16666666666667,0.527197977183205,0.796787851879163,NA,"GO:0140747",34,"TRUE"
"1912","enu","9","regulation of neuron apoptotic process",-0.124432081517716,170,28.3333333333333,12.3071794764953,0.434371040346892,31.3333333333333,0.857293047008106,0.983532438423232,NA,"GO:0043523",156,"TRUE"
"1913","enu","9","regulation of neuron death",-0.176611781538169,284,47.3333333333333,20.0066655559258,0.422676032871671,54.3333333333333,0.22818957181927,0.532442334244964,NA,"GO:1901214",105,"TRUE"
"1914","enu","9","regulation of neuron projection development",-0.194083097709553,364,60.6666666666667,20.8486610281492,0.343659247716745,71.1666666666667,0.0468264946086606,0.248486333148858,NA,"GO:0010975",93,"TRUE"
"1915","enu","9","regulation of pinocytosis",-0.622827599027701,8,1.33333333333333,1.211060141639,0.908295106229247,2.33333333333333,0.65971359737156,0.917162806101925,NA,"GO:0048548",21,"FALSE"
"1916","enu","9","regulation of plasma membrane bounded cell projection assembly",-0.35852661970218,191,31.8333333333333,18.6270412751641,0.585142657858558,38,0.0245677140940792,0.178227598609774,NA,"GO:0120032",42,"TRUE"
"1917","enu","9","regulation of protein catabolic process",0.000812990668073894,538,89.6666666666667,37.9244863731424,0.422949662154005,90,0.287336019835092,0.597120166219801,NA,"GO:0042176",632,"FALSE"
"1918","enu","9","regulation of protein dephosphorylation",0.182242522768866,164,27.3333333333333,14.4175818591977,0.527472507043818,23.3333333333333,0.133440006173426,0.430374241829555,NA,"GO:0035304",99,"TRUE"
"1919","enu","9","regulation of protein modification by small protein conjugation or removal",-0.113165746976994,355,59.1666666666667,18.7980495442125,0.317713513423309,65.8333333333333,0.0708573193950648,0.310682092732207,NA,"GO:1903320",163,"TRUE"
"1920","enu","9","regulation of protein stability",-0.0217801132873872,458,76.3333333333333,35.046635596968,0.459126230527965,76.5,0.350851857814227,0.662833765537346,NA,"GO:0031647",451,"TRUE"
"1921","enu","9","regulation of protein-containing complex assembly",-0.198140224328353,407,67.8333333333333,30.5510501728937,0.450384032032831,76.8333333333333,0.0639970075810961,0.286907932863566,NA,"GO:0043254",93,"TRUE"
"1922","enu","9","regulation of response to DNA damage stimulus",-0.308785141555175,332,55.3333333333333,27.6453733320183,0.499615180699125,65.6666666666667,0.00118217333846385,0.0410177398158241,"*","GO:2001020",54,"TRUE"
"1923","enu","9","regulation of small molecule metabolic process",-0.0316853419846892,355,59.1666666666667,24.4410856278249,0.413088771174505,61.1666666666667,0.227876817143896,0.532442334244964,NA,"GO:0062012",385,"FALSE"
"1924","enu","9","regulation of stem cell differentiation",-0.15244465770004,114,19,11.5931013969516,0.610163231418503,19.3333333333333,0.341096090704317,0.661835349897574,NA,"GO:2000736",122,"FALSE"
"1925","enu","9","regulation of steroid hormone biosynthetic process",0.069172916546474,17,2.83333333333333,1.47196014438797,0.519515345078109,2.66666666666667,0.940760991797555,0.9960197330667,NA,"GO:0090030",265,"FALSE"
"1926","enu","9","regulation of supramolecular fiber organization",-0.230434645184456,384,64,27.0554985169374,0.422742164327146,74.1666666666667,0.0332484978796449,0.202857378093923,NA,"GO:1902903",74,"TRUE"
"1927","enu","9","regulation of translational fidelity",-0.405493234546018,18,3,4,1.33333333333333,2.66666666666667,0.449126842266241,0.76000907393545,NA,"GO:0006450",34,"FALSE"
"1928","enu","9","regulation of type I interferon-mediated signaling pathway",-0.549827824407342,59,9.83333333333333,8.40039681602403,0.854277642307528,10.5,0.197138666899857,0.505631552865007,NA,"GO:0060338",25,"TRUE"
