"","condition","cycle","region","log2fc.mean.x","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met","log2fc.mean.y","log2fc.norm","log2fc.norm.sd"
"793","control","9","vesicle localization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051648",747,"FALSE",-0.694987500240386,0.694987500240386,0.397073346477591
"794","control","9","vesicle organization",-0.069172916546474,0.814060412125375,3,0.5,0.836660026534076,1.67332005306815,3,0.5,0.949266295162248,1,NA,"GO:0016050",265,"FALSE",-0.446345317518773,0.377172400972299,0.397073346477591
"795","control","9","viral process",-0.569172916546474,0.692594293027286,3,0.5,0.836660026534076,1.67332005306815,6,1,0.877050177506392,1,NA,"GO:0016032",22,"FALSE",-0.279678650852106,-0.289494265694368,0.397073346477591
"796","control","9","viral release from host cell",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.946816577865364,1,NA,"GO:0019076",112,"FALSE",0.333333333333333,-0.166666666666667,0.397073346477591
"797","control","9","water-soluble vitamin metabolic process",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.982232496626062,1,NA,"GO:0006767",112,"FALSE",0.5,-0.333333333333333,0.397073346477591
"798","control","9","Wnt signaling pathway",-0.235839583213141,0.633791649233257,5,0.833333333333333,0.752772652709081,0.903327183250897,6,1,0.975743027448784,1,NA,"GO:0016055",74,"FALSE",-0.522618214350734,0.286778631137593,0.397073346477591
"799","enu","3","actin filament organization",-0.779950000961541,0.535085508641019,13,4.33333333333333,2.3094010767585,0.532938710021193,23,7.66666666666667,0.0707604715662731,1,NA,"GO:0007015",13,"TRUE",-0.416090351054018,-0.363859649907523,0.397073346477591
"800","enu","3","alcohol biosynthetic process",-0.194987500240385,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,5,1.66666666666667,0.979772888406251,1,NA,"GO:0046165",93,"FALSE",0.0223713986195124,-0.217358898859898,0.397073346477591
"801","enu","3","amino sugar biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0046349",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"802","enu","3","aminoglycan biosynthetic process",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.939427866330271,1,NA,"GO:0006023",47,"FALSE",-0.635630198536174,0.302296865202841,0.397073346477591
"803","enu","3","apoptotic mitochondrial changes",0.194987500240385,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,3,1,0.991530836927739,1,NA,"GO:0008637",93,"FALSE",-0.430927249742615,0.625914749983001,0.397073346477591
"804","enu","3","appendage development",0.107309364962454,0.185865272242922,10,3.33333333333333,0.577350269189626,0.173205080756888,9,3,0.997835352208637,1,NA,"GO:0048736",180,"FALSE",-0.422493436954995,0.529802801917449,0.397073346477591
"805","enu","3","aromatic compound catabolic process",-0.23593974950223,0.58543293172766,15,5,2.64575131106459,0.529150262212918,17,5.66666666666667,0.460258028665717,1,NA,"GO:0019439",74,"FALSE",0.0204668482213811,-0.256406597723611,0.397073346477591
"806","enu","3","ATP metabolic process",-0.333333333333333,0.300918526950611,6,2,1,0.5,8,2.66666666666667,0.897241951165062,1,NA,"GO:0046034",47,"FALSE",-0.145801770769099,-0.187531562564234,0.397073346477591
"807","enu","3","autophagosome maturation",-0.666666666666667,0.577350269189626,0,0,0,NA,2,0.666666666666667,0.837437387321452,1,NA,"GO:0097352",20,"FALSE",-0.140487922812759,-0.526178743853908,0.397073346477591
"808","enu","3","autophagy of mitochondrion",0.194987500240385,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,3,1,0.992023949617512,1,NA,"GO:0000422",93,"FALSE",0,0.194987500240385,0.397073346477591
"809","enu","3","axon extension",-0.389975000480771,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,6,2,0.886955402678284,1,NA,"GO:0048675",38,"FALSE",-0.797439140926253,0.407464140445483,0.397073346477591
"810","enu","3","basement membrane organization",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.953488832515504,1,NA,"GO:0071711",47,"FALSE",-0.918295834054491,0.584962500721157,0.397073346477591
"811","enu","3","biological process involved in interaction with host",-0.031036468130494,0.36946179574037,8,2.66666666666667,1.15470053837925,0.433012701892219,8,2.66666666666667,0.959561612131649,1,NA,"GO:0051701",385,"FALSE",0.014798039786151,-0.045834507916645,0.397073346477591
"812","enu","3","body morphogenesis",-0.138345833092948,0.801486874080731,3,1,1,1,3,1,0.882924872637342,1,NA,"GO:0010171",137,"FALSE",-0.389975000480771,0.251629167387823,0.397073346477591
"813","enu","3","bone development",0,0.736965594166206,15,5,3.60555127546399,0.721110255092798,13,4.33333333333333,0.496940380005276,1,NA,"GO:0060348",747,"FALSE",-0.131976225443713,0.131976225443713,0.397073346477591
"814","enu","3","branched-chain amino acid metabolic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.795173951925378,1,NA,"GO:0009081",47,"FALSE",-0.666666666666668,1,0.397073346477591
"815","enu","3","carbohydrate derivative catabolic process",-0.282665635518318,1.1864916415989,6,2,2,1,6,2,0.434734366204247,1,NA,"GO:1901136",57,"FALSE",0.194987500240385,-0.477653135758703,0.397073346477591
"816","enu","3","carbohydrate derivative transport",-0.471679166426281,0.915078526446822,2,0.666666666666667,1.15470053837925,1.73205080756888,3,1,0.700945184646581,1,NA,"GO:1901264",28,"FALSE",-0.666666666666668,0.194987500240387,0.397073346477591
"817","enu","3","cell cycle checkpoint signaling",0,0,6,2,0,0,6,2,1,1,NA,"GO:0000075",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"818","enu","3","cell cycle G1/S phase transition",0.0876781352779313,0.459758882084027,12,4,1,0.25,11,3.66666666666667,0.848366789239922,1,NA,"GO:0044843",220,"FALSE",-0.181161954914999,0.26884009019293,0.397073346477591
"819","enu","3","cell cycle G2/M phase transition",0.138345833092948,0.23962201193243,7,2.33333333333333,0.577350269189626,0.247435829652697,6,2,0.996480046298622,1,NA,"GO:0044839",137,"FALSE",-0.393965881036129,0.532311714129077,0.397073346477591
"820","enu","3","cell growth",-0.235739416924051,0.359442555007898,20,6.66666666666667,1.15470053837925,0.173205080756888,24,8,0.627487418233576,1,NA,"GO:0016049",74,"FALSE",-0.264774991202829,0.0290355742787775,0.397073346477591
"821","enu","3","cell migration involved in heart development",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0060973",747,"FALSE",0,0,0.397073346477591
"822","enu","3","cell redox homeostasis",0,1,1,0.333333333333333,0.577350269189626,1.73205080756888,1,0.333333333333333,0.747522059177345,1,NA,"GO:0045454",747,"FALSE",0.138345833092948,-0.138345833092948,0.397073346477591
"823","enu","3","cell-cell signaling by wnt",-0.194987500240385,0.475480205503673,21,7,2,0.285714285714286,24,8,0.661532055430593,1,NA,"GO:0198738",93,"FALSE",0.10274772659219,-0.297735226832576,0.397073346477591
"824","enu","3","cell-substrate adhesion",0,0.511417920483273,22,7.33333333333333,3.21455025366432,0.438347761863316,21,7,0.58399339445193,1,NA,"GO:0031589",747,"FALSE",-0.0437481777594176,0.0437481777594176,0.397073346477591
"825","enu","3","cell-substrate junction assembly",-0.226023968370879,0.689339247193806,7,2.33333333333333,1.52752523165195,0.654653670707977,8,2.66666666666667,0.778005165947617,1,NA,"GO:0007044",81,"FALSE",-0.0975939164092827,-0.128430051961597,0.397073346477591
"826","enu","3","cell-substrate junction organization",-0.031036468130494,0.36946179574037,8,2.66666666666667,1.15470053837925,0.433012701892219,8,2.66666666666667,0.960094348234658,1,NA,"GO:0150115",385,"FALSE",0.140487922812759,-0.171524390943253,0.397073346477591
"827","enu","3","cellular carbohydrate metabolic process",-0.686297896351189,0.341863699194834,6,2,1,0.5,11,3.66666666666667,0.380866551405903,1,NA,"GO:0044262",17,"FALSE",-0.182495931767498,-0.503801964583691,0.397073346477591
"828","enu","3","cellular component disassembly",-0.477653135758702,0.343345184289228,16,5.33333333333333,1.52752523165195,0.28641098093474,23,7.66666666666667,0.31919359482574,1,NA,"GO:0022411",28,"FALSE",-0.108279896769089,-0.369373238989613,0.397073346477591
"829","enu","3","cellular lipid catabolic process",-1.38997500048077,0.727391143078349,1,0.333333333333333,0.577350269189626,1.73205080756888,7,2.33333333333333,0.0884226963482798,1,NA,"GO:0044242",8,"FALSE",-0.405004296990283,-0.984970703490489,0.397073346477591
"830","enu","3","cellular metabolic compound salvage",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043094",747,"FALSE",0.333333333333333,-0.333333333333333,0.397073346477591
"831","enu","3","cellular nitrogen compound catabolic process",-0.23593974950223,0.58543293172766,15,5,2.64575131106459,0.529150262212918,17,5.66666666666667,0.469361915343226,1,NA,"GO:0044270",74,"FALSE",0.0593327673259982,-0.295272516828228,0.397073346477591
"832","enu","3","cellular pigment accumulation",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.757247013679395,1,NA,"GO:0043482",47,"FALSE",0.333333333333333,0,0.397073346477591
"833","enu","3","cellular pigmentation",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.796298907940743,1,NA,"GO:0033059",20,"FALSE",-0.861654166907052,0.194987500240385,0.397073346477591
"834","enu","3","cellular respiration",-0.861654166907053,0.632139095336222,3,1,1,1,7,2.33333333333333,0.380591332874352,1,NA,"GO:0045333",12,"FALSE",-0.324668263822352,-0.536985903084702,0.397073346477591
"835","enu","3","cellular response to acid chemical",-0.723308333814105,0.801486874080733,2,0.666666666666667,0.577350269189626,0.866025403784439,5,1.66666666666667,0.544125467984798,1,NA,"GO:0071229",16,"FALSE",-0.935784974019202,0.212476640205097,0.397073346477591
"836","enu","3","cellular response to arsenic-containing substance",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.855300234811821,1,NA,"GO:0071243",47,"FALSE",0.194987500240385,0.138345833092948,0.397073346477591
"837","enu","3","cellular response to chemical stress",-0.366511891183638,0.515637907918708,11,3.66666666666667,2.08166599946613,0.567727090763491,14,4.66666666666667,0.495530927541615,1,NA,"GO:0062197",42,"FALSE",-0.428032007120541,0.0615201159369032,0.397073346477591
"838","enu","3","cellular response to dsRNA",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.879778938454507,1,NA,"GO:0071359",47,"FALSE",0.194987500240385,0.138345833092948,0.397073346477591
"839","enu","3","cellular response to external stimulus",-0.356796442630466,0.312977017818601,11,3.66666666666667,0.577350269189626,0.157459164324443,15,5,0.701415676090099,1,NA,"GO:0071496",42,"FALSE",-0.217969951479549,-0.138826491150917,0.397073346477591
"840","enu","3","cellular response to extracellular stimulus",-0.138345833092948,0.542833895708443,10,3.33333333333333,1.15470053837925,0.346410161513775,11,3.66666666666667,0.825071996678052,1,NA,"GO:0031668",137,"FALSE",-0.242106116655566,0.103760283562618,0.397073346477591
"841","enu","3","cellular response to fluid shear stress",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.48809089521538,1,NA,"GO:0071498",26,"FALSE",-1.8521787113294e-17,0.52832083357372,0.397073346477591
"842","enu","3","cellular response to heat",0.389975000480771,0.337728257257196,5,1.66666666666667,0.577350269189626,0.346410161513775,3,1,0.935507779026982,1,NA,"GO:0034605",38,"FALSE",0.107309364962454,0.282665635518317,0.397073346477591
"843","enu","3","cellular response to insulin stimulus",-0.276691666185896,0.801486874080731,8,2.66666666666667,2.08166599946613,0.7806247497998,9,3,0.427617003750359,1,NA,"GO:0032869",61,"FALSE",-0.0781550845456743,-0.198536581640222,0.397073346477591
"844","enu","3","cellular response to ketone",-0.723308333814105,0.801486874080733,2,0.666666666666667,0.577350269189626,0.866025403784439,5,1.66666666666667,0.564187715204454,1,NA,"GO:1901655",16,"FALSE",0.259202526221184,-0.982510860035289,0.397073346477591
"845","enu","3","cellular response to oxygen levels",-0.805012499759615,1.30346571741306,6,2,2.64575131106459,1.3228756555323,9,3,0.0789027298234601,1,NA,"GO:0071453",13,"FALSE",-0.375176960694618,-0.429835539064997,0.397073346477591
"846","enu","3","cellular response to sterol depletion",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0071501",747,"FALSE",0,0,0.397073346477591
"847","enu","3","cellular response to topologically incorrect protein",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.94090395792859,1,NA,"GO:0035967",47,"FALSE",0.14915299232374,-0.482486325657074,0.397073346477591
"848","enu","3","cellular response to transforming growth factor beta stimulus",0.226023968370879,0.793129158166539,19,6.33333333333333,4.16333199893227,0.657368210357726,14,4.66666666666667,0.315548895799987,1,NA,"GO:0071560",81,"FALSE",0.143228091747748,0.082795876623131,0.397073346477591
"849","enu","3","cellular response to UV",0.440642698295787,1.25797375278031,7,2.33333333333333,2.08166599946613,0.892142571199771,3,1,0.110926139702413,1,NA,"GO:0034644",32,"FALSE",-0.234616782101248,0.675259480397035,0.397073346477591
"850","enu","3","cellular senescence",0.0566416671474373,0.915078526446822,4,1.33333333333333,1.15470053837925,0.866025403784439,3,1,0.76804026744797,1,NA,"GO:0090398",306,"FALSE",-0.226023968370879,0.282665635518317,0.397073346477591
"851","enu","3","centromere complex assembly",0.861654166907053,0.801486874080733,3,1,1,1,0,0,0.189511188017284,1,NA,"GO:0034508",12,"FALSE",0.440642698295787,0.421011468611266,0.397073346477591
"852","enu","3","centrosome localization",0.52832083357372,1.35549574310069,3,1,1,1,1,0.333333333333333,0.241316268698877,1,NA,"GO:0051642",26,"FALSE",-0.251629167387823,0.779950000961543,0.397073346477591
"853","enu","3","chaperone-mediated autophagy",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0061684",747,"FALSE",-0.861654166907053,0.861654166907053,0.397073346477591
"854","enu","3","chondrocyte differentiation",0,0,6,2,0,0,6,2,1,1,NA,"GO:0002062",747,"FALSE",0.324668263822352,-0.324668263822352,0.397073346477591
"855","enu","3","chromatin remodeling",-0.0506676978150167,0.837754910190523,15,5,3,0.6,14,4.66666666666667,0.35112699375914,1,NA,"GO:0006338",306,"FALSE",-0.158399644831871,0.107731947016855,0.397073346477591
"856","enu","3","chromosome localization",0.635630198536172,0.662418963885045,7,2.33333333333333,1.52752523165195,0.654653670707977,3,1,0.293964318282499,1,NA,"GO:0050000",20,"FALSE",0.269118307352535,0.366511891183637,0.397073346477591
"857","enu","3","chromosome segregation",-0.194987500240385,0.727391143078349,14,4.66666666666667,2.51661147842358,0.539273888233625,15,5,0.462928688541818,1,NA,"GO:0007059",93,"FALSE",-0.0959041265164833,-0.099083373723902,0.397073346477591
"858","enu","3","cilium assembly",0.0680469055934087,0.337728257257196,13,4.33333333333333,1.15470053837925,0.266469355010596,12,4,0.942573467842301,1,NA,"GO:0060271",265,"FALSE",-0.272667388752371,0.340714294345779,0.397073346477591
"859","enu","3","cilium organization",-0.0331785578503047,0.535965428774766,14,4.66666666666667,1.52752523165195,0.327326835353989,14,4.66666666666667,0.728066313794946,1,NA,"GO:0044782",385,"FALSE",-0.283011405481167,0.249832847630863,0.397073346477591
"860","enu","3","circadian regulation of gene expression",-1,0,0,0,0,NA,3,1,0.559408136970128,1,NA,"GO:0032922",11,"FALSE",-0.269118307352535,-0.730881692647465,0.397073346477591
"861","enu","3","clathrin-dependent endocytosis",0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,1,0.333333333333333,0.962264413556302,1,NA,"GO:0072583",47,"FALSE",-0.528320833573719,0.861654166907052,0.397073346477591
"862","enu","3","collagen fibril organization",0.38400103114835,0.36946179574037,8,2.66666666666667,1.52752523165195,0.57282196186948,5,1.66666666666667,0.786881978639769,1,NA,"GO:0030199",38,"FALSE",0.461763385294931,-0.0777623541465807,0.397073346477591
"863","enu","3","connective tissue development",-0.194987500240385,0.171412399172523,12,4,1,0.25,14,4.66666666666667,0.943724072277779,1,NA,"GO:0061448",93,"FALSE",0.08901211213043,-0.283999612370815,0.397073346477591
"864","enu","3","COPII vesicle coating",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.811272159840185,1,NA,"GO:0048208",47,"FALSE",-0.194987500240385,0.528320833573719,0.397073346477591
"865","enu","3","cortical cytoskeleton organization",-0.138345833092948,0.801486874080731,3,1,1,1,3,1,0.86725914777509,1,NA,"GO:0030865",137,"FALSE",0.212476640205098,-0.350822473298046,0.397073346477591
"866","enu","3","cytoplasmic translation",-0.723308333814105,0.801486874080733,2,0.666666666666667,0.577350269189626,0.866025403784439,5,1.66666666666667,0.596721466389253,1,NA,"GO:0002181",16,"FALSE",-0.861654166907053,0.138345833092948,0.397073346477591
